,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
344,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24898802,"As head of the House of Representatives Committee on Human Rights, Mohamed Anwar al-Sadat, nephew of late president Anwar al-Sadat, was a vocal critic of right abuses in Egypt and called for the release of hundreds of activists arrested during anti-government protests.",Rally support on behalf of,Egyptian parliament's human rights chief resigns,"(2016, 35, 3)",3.8,30.0626,31.2497,8,Muhafazat al Qahirah,Channel NewsAsia,2,Factiva,Egypt,Anwar as-Sadat,Elite,42065759,Egypt,Activist (Egypt),"Nongovernmental Organizations / Activists,Human Rights IGOs,Human Rights NGOs,Nongovernmental Organization (International)",2016
345,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24898804,"U.N. experts and international human rights groups have accused the Egyptian government of clamping down on campaigners so human rights violations such as the use of torture do not come to light, something the government denies.",Accuse of human rights abuses,Egyptian parliament's human rights chief resigns,"(2016, 35, 3)",-2,30.0626,31.2497,8,Muhafazat al Qahirah,Channel NewsAsia,4,Factiva,NULL,United Nations,"International Government Organization,Global,Global Diplomatic IGOs",42065759,Egypt,Government (Egypt),Government,2016
346,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898757,"Last week, US Secretary of State John Kerry and Russian Foreign Minister Sergei Lavrov discussed in Geneva the Syrian issues including an agreement on military cooperation, the situation in Aleppo and prospects of the intra-Syrian dialogue.",Consult,"Hmeimim Group Welcomes US-Russia Talks, Says County's Future Lies Only in Hands of Syrians","(2016, 35, 3)",1,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,United States,John Kerry,"Cabinet,Executive,Upper House,Ideological,Center Left,Government,(National) Major Party,Parties,Foreign Ministry,Legislative / Parliamentary",42065861,Russian Federation,Sergey Viktorovich Lavrov,"Government,Executive,Cabinet,Ideological,Center Right,(National) Major Party,Foreign Ministry,Parties",2016
347,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898758,"Last week, US Secretary of State John Kerry and Russian Foreign Minister Sergei Lavrov discussed in Geneva the Syrian issues including an agreement on military cooperation, the situation in Aleppo and prospects of the intra-Syrian dialogue.",Consult,"Hmeimim Group Welcomes US-Russia Talks, Says County's Future Lies Only in Hands of Syrians","(2016, 35, 3)",1,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,Russian Federation,Sergey Viktorovich Lavrov,"Government,Executive,Cabinet,Ideological,Center Right,(National) Major Party,Foreign Ministry,Parties",42065861,United States,John Kerry,"Cabinet,Executive,Upper House,Ideological,Center Left,Government,(National) Major Party,Parties,Foreign Ministry,Legislative / Parliamentary",2016
348,Mosul,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24898687,"QAYARA AIR BASE, Iraq (AP) — The air base that Iraqi forces hope to use as a staging area to take Mosul back from the Islamic State group was almost completely destroyed by the retreating militants, raising new doubts over whether the long-awaited operation will begin this year.",Use unconventional violence,IS destruction of Iraqi base could hinder Mosul operation,"(2016, 35, 3)",-9,36.335,43.1189,8,Muhafazat Ninawa,Associated Press Newswires,1,Factiva,Iraq,Militant (Iraq),Unidentified Forces,42066046,Iraq,Iraq,NULL,2016
349,Mosul,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24898684,"Iraqi forces seized the Qayara air base south of Mosul in July, in what U.S. and Iraqi officials said was a major step toward the eventual liberation of the country's second largest city, which fell to IS in 2014.",Make statement,IS destruction of Iraqi base could hinder Mosul operation,"(2016, 35, 3)",0,36.335,43.1189,8,Muhafazat Ninawa,Associated Press Newswires,2,Factiva,Iraq,Iraq,NULL,42066046,United States,United States,NULL,2016
350,Mosul,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24898685,"Iraqi forces seized the Qayara air base south of Mosul in July, in what U.S. and Iraqi officials said was a major step toward the eventual liberation of the country's second largest city, which fell to IS in 2014.",Make statement,IS destruction of Iraqi base could hinder Mosul operation,"(2016, 35, 3)",0,36.335,43.1189,8,Muhafazat Ninawa,Associated Press Newswires,2,Factiva,United States,United States,NULL,42066046,Iraq,Iraq,NULL,2016
351,Mosul,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24898686,Prime Minister Haider al-Abadi called on Mosul residents 'to get ready for the liberation of their areas.',Make an appeal or request,IS destruction of Iraqi base could hinder Mosul operation,"(2016, 35, 3)",3,36.335,43.1189,8,Muhafazat Ninawa,Associated Press Newswires,3,Factiva,Iraq,Haider Al-Abadi,"Ideological,International Religious,Executive,Executive Office,(National) Major Party,Parties,Fundamentalist,Muslim,Legislative / Parliamentary,Lower House,Government,Shia",42066046,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2016
352,Mosul,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24898688,"'Daesh began destroying this base from the moment they took it over,' Col. Karim Rodan Salim said, referring to IS by its Arabic acronym.",Use conventional military force,IS destruction of Iraqi base could hinder Mosul operation,"(2016, 35, 3)",-10,36.335,43.1189,8,Muhafazat Ninawa,Associated Press Newswires,6,Factiva,Iraq,Islamic State of Iraq and the Levant,"Sunni,Ideological,International Religious,Insurgents,Muslim,Dissident,Fundamentalist",42066046,Iraq,Iraq,NULL,2016
353,NULL,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898192,"When Turkish ground forces delivered a lightning strike on Islamic State fighters in Syria last week, the Pentagon hailed what it described as close U.S.-Turkish coordination.",Use conventional military force,Turkish Offensive on Islamic State in Syria Caught U.S. Off Guard,"(2016, 35, 3)",-10,33.5102,36.2913,8,NULL,Dow Jones News Service,1,Factiva,Turkey,Military (Turkey),"Military,Government",42066095,Syria,Combatant (Syria),Unidentified Forces,2016
357,Riyadh,Saudi Arabia,2016-08-30,NULL,2016-08-30,ICEWS24898915,Commander of IRGC Ground Force Brigadier General Mohammad Pakpour said at the time that Washington and Riyadh were attempting to organize and reinforce terrorist groups and counter-revolutionary elements in Iran.,Make statement,Senior MP Blasts Saudi Arabia for Backing Terrorists to Create Unrest in Iran,"(2016, 35, 3)",0,24.6877,46.7219,8,Mintaqat ar Riyad,FARS News Agency,6,Factiva,Iran,Mohammad Pakpur,"Military Intelligence,Military,Government,Army,Army Special Forces",42066509,United States,United States,NULL,2016
358,Riyadh,Saudi Arabia,2016-08-30,NULL,2016-08-30,ICEWS24898916,Commander of IRGC Ground Force Brigadier General Mohammad Pakpour said at the time that Washington and Riyadh were attempting to organize and reinforce terrorist groups and counter-revolutionary elements in Iran.,Make statement,Senior MP Blasts Saudi Arabia for Backing Terrorists to Create Unrest in Iran,"(2016, 35, 3)",0,24.6877,46.7219,8,Mintaqat ar Riyad,FARS News Agency,6,Factiva,Iran,Mohammad Pakpur,"Military Intelligence,Military,Government,Army,Army Special Forces",42066509,Saudi Arabia,Saudi Arabia,NULL,2016
359,Beirut,Lebanon,2016-08-30,NULL,2016-08-30,ICEWS24898919,"He has also called for attacks in Western countries, telling Muslims in France on occasion to attack 'the filthy French' in any way they could, including 'crush them with your car.'",Make statement,Islamic State group says spokesman killed in Syria,"(2016, 35, 3)",0,33.8889,35.4944,8,Beyrouth,Associated Press Newswires,6,Factiva,Iraq,Abu Mohammed al-Adnani,"Dissident,Sunni,Ideological,International Religious,Fundamentalist,Muslim,Radicals / Extremists / Fundamentalists,Insurgents",42066526,France,Muslim (France),"International Religious,Social,National Religious,Muslim",2016
360,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898907,The Islamic State group on Tuesday said its spokesman Abu Mohamed al-Adnani was killed while monitoring military operations in the Syrian province of Aleppo.,Make statement,IS says spokesman Adnani killed in Syria's Aleppo,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Sunni,Ideological,Dissident,Fundamentalist,International Religious,Muslim,Insurgents",42066531,Iraq,Abu Mohammed al-Adnani,"Dissident,Sunni,Ideological,International Religious,Fundamentalist,Muslim,Radicals / Extremists / Fundamentalists,Insurgents",2016
361,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898908,"Quoting a 'military source', the IS news agency Amaq said 'Sheikh Abu Mohamed al-Adnani, the spokesman of the Islamic State, was martyred while surveying operations to repel the military campaigns against Aleppo'.",Make statement,IS says spokesman Adnani killed in Syria's Aleppo,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,2,Factiva,Syria,Media (Syria),"Media,Social",42066531,Iraq,Abu Mohammed al-Adnani,"Dissident,Sunni,Ideological,International Religious,Fundamentalist,Muslim,Radicals / Extremists / Fundamentalists,Insurgents",2016
362,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898909,It said he died after a 'long voyage crowned by sacrifice' and vowed 'revenge' at the hands of a 'new generation born unto the Islamic State'.,Make statement,IS says spokesman Adnani killed in Syria's Aleppo,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,3,Factiva,Syria,Media (Syria),"Media,Social",42066531,Iraq,Abu Mohammed al-Adnani,"Dissident,Sunni,Ideological,International Religious,Fundamentalist,Muslim,Radicals / Extremists / Fundamentalists,Insurgents",2016
363,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898865,"Last week, US Secretary of State John Kerry and Russian Foreign Minister Sergei Lavrov discussed in Geneva the Syrian issues including an agreement on military cooperation, the situation in Aleppo and prospects of the intra-Syrian dialogue.",Consult,Hmeymim Group Welcomes US-Russia Talks,"(2016, 35, 3)",1,36.2012,37.1612,8,Muhafazat Halab,Unknown,3,Factiva,United States,John Kerry,"(National) Major Party,Parties,Foreign Ministry,Legislative / Parliamentary,Executive,Cabinet,Government,Upper House,Center Left,Ideological",42066543,Russian Federation,Sergey Viktorovich Lavrov,"Cabinet,Executive,Center Right,Government,Ideological,Foreign Ministry,(National) Major Party,Parties",2016
364,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898866,"Last week, US Secretary of State John Kerry and Russian Foreign Minister Sergei Lavrov discussed in Geneva the Syrian issues including an agreement on military cooperation, the situation in Aleppo and prospects of the intra-Syrian dialogue.",Consult,Hmeymim Group Welcomes US-Russia Talks,"(2016, 35, 3)",1,36.2012,37.1612,8,Muhafazat Halab,Unknown,3,Factiva,Russian Federation,Sergey Viktorovich Lavrov,"Cabinet,Executive,Center Right,Government,Ideological,Foreign Ministry,(National) Major Party,Parties",42066543,United States,John Kerry,"(National) Major Party,Parties,Foreign Ministry,Legislative / Parliamentary,Executive,Cabinet,Government,Upper House,Center Left,Ideological",2016
365,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898834,"Recent advances by the U.S.-backed Syrian Democratic Forces, an alliance of Kurdish and Arab militias, and by Syrian rebels backed by Turkey, have made inroads into Islamic State holdings in Aleppo province, cutting them off from the Turkish border and supply lines along it.",Cooperate militarily,Islamic State says its spokesman killed in Syria: Amaq News,"(2016, 35, 3)",7.4,36.2012,37.1612,8,Muhafazat Halab,Reuters News,6,Factiva,Turkey,Turkey,NULL,42066561,Syria,Armed Rebel (Syria),"Dissident,Rebel",2016
366,NULL,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898835,Human Rights Watch on Tuesday called on the Security Council to impose sanctions on the Syrian government over the chemical weapons' use and to refer the case to the International Criminal Court.,Make an appeal or request,Pressure building to condemn Syria over chemical weapons,"(2016, 35, 3)",3,33.5102,36.2913,8,NULL,Associated Press Newswires,2,Factiva,NULL,Human Rights Watch,"NGO Ministry,Human Rights IGOs,Nongovernmental Organization (International),Executive,Government",42066583,NULL,UN Security Council,"International Government Organization,Global Diplomatic IGOs,Global,Global Defense / Security IGOs",2016
369,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24899019,A Kurdish-led military council announced Tuesday it had reached a temporary ceasefire agreement with Turkish forces deployed in northern Syria.,Mobilize or increase armed forces,Kurdish militias announce ceasefire with Turkish forces in Syria,"(2016, 35, 3)",-7.2,30.0626,31.2497,8,Muhafazat al Qahirah,EFE News Service,2,Factiva,Turkey,Military (Turkey),"Government,Military",42066777,Syria,Syria,NULL,2016
370,Jarabulus,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899018,"The Jarabulus Military Council, backed by Kurdish militias opposed to Turkey, announced in a statement it had reached the agreement throught the intervention of the United States-led coalition to defeat the Islamic State (IS) jihadist group.",Criticize or denounce,Kurdish militias announce ceasefire with Turkish forces in Syria,"(2016, 35, 3)",-2,36.8175,38.0111,8,Muhafazat Halab,EFE News Service,3,Factiva,Turkey,Militia (Turkish Kurds),"International Ethnic,Kurd (Ethnic Group)",42066777,Turkey,Turkey,NULL,2016
371,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24898994,A Kurdish-led military council announced Tuesday it had reached a temporary ceasefire agreement with Turkish forces deployed in northern Syria.,Mobilize or increase armed forces,"EFE News Briefs for Tuesday, Aug. 30 (1900 GMT)","(2016, 35, 3)",-7.2,30.0626,31.2497,8,Muhafazat al Qahirah,EFE News Service,3,Factiva,Turkey,Military (Turkey),"Government,Military",42066779,Syria,Syria,NULL,2016
372,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24898993,"The Jarabulus Military Council, backed by Kurdish militias opposed to Turkey, announced in a statement it had reached the agreement throught the intervention of the United States-led coalition to defeat the Islamic State (IS) jihadist group.",Criticize or denounce,"EFE News Briefs for Tuesday, Aug. 30 (1900 GMT)","(2016, 35, 3)",-2,30.0626,31.2497,8,Muhafazat al Qahirah,EFE News Service,4,Factiva,Turkey,Militia (Turkish Kurds),"International Ethnic,Kurd (Ethnic Group)",42066779,Turkey,Turkey,NULL,2016
373,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24898932,"CAIRO, August 30 (Sputnik) - A senior member of Egypt's Wilayat Sinai terrorist group was killed in an Egyptian army drone strike, local media said Tuesday.",Use conventional military force,Egyptian Drone Kills Terrorist Leader in North Sinai - Reports,"(2016, 35, 3)",-10,30.0626,31.2497,8,Muhafazat al Qahirah,Unknown,1,Factiva,Egypt,Egypt,NULL,42066781,Egypt,Terrorist Leader (Egypt),"Dissident,Rebel",2016
374,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898924,BEIRUT -- Islamic State said its spokesman has been killed in northern Syria.,Make statement,Islamic State Says Spokesman Killed in Syria,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Dow Jones News Service,2,Factiva,Syria,Islamic (Syria),"Muslim,National Religious,Social,International Religious",42066846,Syria,Media Personnel (Syria),"Media,Social",2016
375,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898925,"The militant group's Amaq news agency said Tuesday that Abu Mohammed al-Adnani was 'martyred' while surveying the operations to repel the military campaigns against Aleppo,' without providing further details.",Make statement,Islamic State Says Spokesman Killed in Syria,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Dow Jones News Service,3,Factiva,Syria,Media (Syria),"Media,Social",42066846,Iraq,Abu Mohammed al-Adnani,"Ideological,Sunni,Muslim,Dissident,Radicals / Extremists / Fundamentalists,Insurgents,Fundamentalist,International Religious",2016
376,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898995,"Recent advances by the U.S.-backed Syrian Democratic Forces, an alliance of Kurdish and Arab militias, and by Syrian rebels backed by Turkey, have made inroads into Islamic State holdings in Aleppo province, cutting them off from the Turkish border and supply lines along it.",Cooperate militarily,Islamic State says its spokesman killed in Syria - Amaq News,"(2016, 35, 3)",7.4,36.2012,37.1612,8,Muhafazat Halab,Channel NewsAsia,6,Factiva,Turkey,Turkey,NULL,42066850,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
377,Manbij,Syria,2016-08-30,NULL,2016-08-30,ICEWS24898928,The US says the YPG has 'largely' upheld its promise and criticised the clashes with the Kurdish-backed forces as 'unacceptable.',Make statement,Turkey demands US guarantees on Kurdish fighters' withdrawal,"(2016, 35, 3)",0,36.5281,37.9549,8,Muhafazat Halab,Agence France-Presse,6,Factiva,United States,United States,NULL,42066860,Syria,People's Protection Units,"Separatists,Dissident",2016
378,Sidon,Lebanon,2016-08-30,NULL,2016-08-30,ICEWS24899079,Kaag visited the Ain el Helwe camp in Sidon accompanied by UNRWA's General Director Mathias Schmale and UNRWA's Director in Sidon Ibrahim Al Khatib.,Make a visit,UN calls on improving living conditions of Palestinian refugees in Lebanon,"(2016, 35, 3)",1.9,33.5599,35.3756,8,Mohafazat Liban-Sud,Xinhua News Agency,2,Factiva,NULL,Sigrid Kaag,"Global Diplomatic IGOs,International Government Organization,Global",42067010,Lebanon,Lebanon,NULL,2016
379,Sidon,Lebanon,2016-08-30,NULL,2016-08-30,ICEWS24899082,Kaag visited the Ain el Helwe camp in Sidon accompanied by UNRWA's General Director Mathias Schmale and UNRWA's Director in Sidon Ibrahim Al Khatib.,Host a visit,UN calls on improving living conditions of Palestinian refugees in Lebanon,"(2016, 35, 3)",2.8,33.5599,35.3756,8,Mohafazat Liban-Sud,Xinhua News Agency,2,Factiva,Lebanon,Lebanon,NULL,42067010,NULL,Sigrid Kaag,"Global Diplomatic IGOs,International Government Organization,Global",2016
380,Sidon,Lebanon,2016-08-30,NULL,2016-08-30,ICEWS24899080,"According to the NNA report, a group of Palestine Liberation Organization (PLO) officials in Lebanon received the UN delegation.",Host a visit,UN calls on improving living conditions of Palestinian refugees in Lebanon,"(2016, 35, 3)",2.8,33.5599,35.3756,8,Mohafazat Liban-Sud,Xinhua News Agency,3,Factiva,Occupied Palestinian Territory,Palestine Liberation Organization,"Parties,Dissident",42067010,NULL,United Nations,"Global Diplomatic IGOs,International Government Organization,Global",2016
381,Sidon,Lebanon,2016-08-30,NULL,2016-08-30,ICEWS24899081,"According to the NNA report, a group of Palestine Liberation Organization (PLO) officials in Lebanon received the UN delegation.",Make a visit,UN calls on improving living conditions of Palestinian refugees in Lebanon,"(2016, 35, 3)",1.9,33.5599,35.3756,8,Mohafazat Liban-Sud,Xinhua News Agency,3,Factiva,NULL,United Nations,"Global Diplomatic IGOs,International Government Organization,Global",42067010,Occupied Palestinian Territory,Palestine Liberation Organization,"Parties,Dissident",2016
382,Beirut,Lebanon,2016-08-30,NULL,2016-08-30,ICEWS24899103,BEIRUT—Islamic State said its spokesman has been killed in northern Syria.,Make statement,ISIS Says Spokesman Killed in Syria,"(2016, 35, 3)",0,33.8889,35.4944,8,Beyrouth,Dow Jones News Service,1,Factiva,Lebanon,Lebanon,NULL,42067053,Syria,Media Personnel (Syria),"Social,Media",2016
383,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899037,"Al-Bab is in Aleppo province, where the Islamic State group said Adnani was when he was killed.",Make statement,US confirms IS 'senior leader' targeted in northern Syria,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,4,Factiva,Iraq,Islamic State of Iraq and the Levant,"Sunni,International Religious,Muslim,Insurgents,Dissident,Fundamentalist,Ideological",42067075,Iraq,Abu Mohammed al-Adnani,"Sunni,Dissident,International Religious,Radicals / Extremists / Fundamentalists,Muslim,Insurgents,Fundamentalist,Ideological",2016
384,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899041,A senior Syrian rebel official had said earlier that Adnani was most probably killed in al-Bab.,Make statement,U.S. targeted Islamic State official in Syria strike: U.S. official,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Reuters News,3,Factiva,Syria,Syria,NULL,42067101,Iraq,Abu Mohammed al-Adnani,"Sunni,Dissident,International Religious,Radicals / Extremists / Fundamentalists,Muslim,Insurgents,Fundamentalist,Ideological",2016
385,Cairo,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24899075,"Cairo, Aug 30, 2016 (Aswat Masriya/All Africa Global Media via COMTEX) -- Egypt's public prosecutor decided on Tuesday to release Ibrahim Hatab, a wheat silo owner, on a bail of 500,000 EGP, pending investigation into his involvement in a wheat corruption case.","Return, release person(s)",Prosecution Releases Another Defendant Involved in Wheat Corruption Case,"(2016, 35, 3)",7,30.0626,31.2497,8,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Public Prosecutor (Egypt),"Government,Judicial",42067170,Egypt,Citizen (Egypt),"Social,General Population / Civilian / Social",2016
386,NULL,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24899057,"Aug 30, 2016 (Egyptian Organization for Human Rights/All Africa Global Media via COMTEX) -- The Egyptian Organization for Human Rights (EOHR) welcomes the release of a number of activists and calls for the release of the other prisoners charged with demonstration cases",Praise or endorse,The Egyptian Organization for Human Rights (Eohr) Welcomes the Release of a Number of Activists and Calls for the Release of the Other Prisoners Charged With Demonstration Cases [press release],"(2016, 35, 3)",3.4,30.0626,31.2497,8,NULL,All Africa,1,Factiva,Egypt,Egyptian Organization for Human Rights,"Human Rights NGOs,Nongovernmental Organizations / Activists",42067174,Egypt,Activist (Egypt),"Nongovernmental Organization (International),Human Rights NGOs,Nongovernmental Organizations / Activists,Human Rights IGOs",2016
387,NULL,Egypt,2016-08-30,NULL,2016-08-30,ICEWS24899056,"Additionally, EOHR calls upon the Egyptian parliament to amend the law organizing demonstration to allow the freedom of demonstration and peaceful assembly guaranteed under the international covenant on human rights and the Egyptian constitution Article 73.",Appeal for easing of political dissent,The Egyptian Organization for Human Rights (Eohr) Welcomes the Release of a Number of Activists and Calls for the Release of the Other Prisoners Charged With Demonstration Cases [press release],"(2016, 35, 3)",-0.3,30.0626,31.2497,8,NULL,All Africa,5,Factiva,Egypt,Egyptian Organization for Human Rights,"Human Rights NGOs,Nongovernmental Organizations / Activists",42067174,Egypt,Legislature (Egypt),"Legislative / Parliamentary,Government",2016
388,Damascus,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899151,"DAMASCUS -- A Kurdish-led rebel group said it had reached a ceasefire agreement with Turkish military forces on Tuesday, in a bid to bring a temporary truce to a contested area in northern Syria.",Sign formal agreement,"Xinhua Middle East news summary at 2200 GMT, Aug. 30","(2016, 35, 3)",8,33.5102,36.2913,8,Dimashq,Xinhua News Agency,1,Factiva,Syria,Rebel Group (Syrian Kurds),"National Ethnic,National Ethnic Minority,Social,International Ethnic,Kurd (Ethnic Group)",42067273,Turkey,Military (Turkey),"Military,Government",2016
389,Damascus,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899152,"DAMASCUS -- A Kurdish-led rebel group said it had reached a ceasefire agreement with Turkish military forces on Tuesday, in a bid to bring a temporary truce to a contested area in northern Syria.",Sign formal agreement,"Xinhua Middle East news summary at 2200 GMT, Aug. 30","(2016, 35, 3)",8,33.5102,36.2913,8,Dimashq,Xinhua News Agency,1,Factiva,Turkey,Military (Turkey),"Military,Government",42067273,Syria,Rebel Group (Syrian Kurds),"National Ethnic,National Ethnic Minority,Social,International Ethnic,Kurd (Ethnic Group)",2016
390,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899162,A senior Syrian rebel official had said earlier that Adnani was most probably killed in al-Bab.,Make statement,U.S. targeted Islamic State official in Syria strike -US official,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Reuters News,3,Factiva,Syria,Syria,NULL,42067589,Iraq,Abu Mohammed al-Adnani,"Fundamentalist,Insurgents,Dissident,International Religious,Radicals / Extremists / Fundamentalists,Muslim,Ideological,Sunni",2016
391,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899281,"BEIRUT/WASHINGTON: The Islamic State group announced on Tuesday that one of its longest-serving and most prominent leaders, responsible for attacks overseas, Abu Muhammad al-Adnani, had been killed in Aleppo province in Syria.",Make statement,Islamic State leader in charge of foreign attacks killed in Syria,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Channel NewsAsia,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Insurgents,Dissident,International Religious,Muslim,Ideological,Sunni",42067642,Iraq,Abu Mohammed al-Adnani,"Fundamentalist,Insurgents,Dissident,International Religious,Radicals / Extremists / Fundamentalists,Muslim,Ideological,Sunni",2016
395,NULL,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899381,"When Turkish ground forces delivered a lightning strike on Islamic State fighters in Syria last week, the Pentagon hailed what it described as close U.S.-Turkish coordination.",Use conventional military force,Turkish Offensive Blindsided U.S.,"(2016, 35, 3)",-10,33.5102,36.2913,8,NULL,Unknown,1,Factiva,Turkey,Military (Turkey),"Military,Government",42067727,Syria,Combatant (Syria),Unidentified Forces,2016
396,Damascus,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899365,UN-OPCW report on chemical attacks in Syria insufficient for imposing sanctions against Damascus - Russia’s UN envoy,"Impose embargo, boycott, or sanctions",UN-OPCW report on chemical attacks in Syria insufficient for imposing sanctions against Damascus - Russia’s UN envoy,"(2016, 35, 3)",-8,33.5102,36.2913,8,Dimashq,Unknown,1,Factiva,NULL,United Nations,"Global Diplomatic IGOs,International Government Organization,Global",42067752,Syria,Syria,NULL,2016
397,Aleppo,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899376,"The Islamic State group announced on Tuesday that one of its longest-serving and most prominent leaders, responsible for attacks overseas, Abu Muhammad al-Adnani, had been killed in Aleppo province in Syria, Reuters reported.",Make statement,Islamic State leader in charge of foreign attacks killed in Syria,"(2016, 35, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Unknown,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Ideological,Dissident,Insurgents,Sunni,Muslim,Fundamentalist,International Religious",42067833,Iraq,Abu Mohammed al-Adnani,"Ideological,Dissident,Insurgents,Radicals / Extremists / Fundamentalists,Sunni,Muslim,Fundamentalist,International Religious",2016
398,Ar Rutbah,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24899464,One of the popular forces told Sputnik that the camouflaged facility was discovered during a sweep in the vicinity of Al-Rutbah in the Western part of Anbar province.,Make statement,Iraqi Forces Bust Secret Training Camp of ISIL,"(2016, 35, 3)",0,33.0372,40.2859,8,Muhafazat al Anbar,FARS News Agency,3,Factiva,Iraq,Military (Iraq),"Military,Government",42067941,Iraq,Iraq,NULL,2016
399,Baghdad,Iraq,2016-08-30,NULL,2016-08-30,ICEWS24899454,"TEHRAN (FNA)- The Iraqi security forces have thwarted ISIL's major plot to launch missile attacks on Baghdad, a military source disclosed on Tuesday.",Threaten with military force,Missile Attack against Baghdad Foiled,"(2016, 35, 3)",-7,33.3406,44.4009,8,Muhafazat Baghdad,FARS News Agency,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Dissident,Insurgents,Sunni,Fundamentalist,International Religious,Ideological,Muslim",42067984,Iraq,Iraq,NULL,2016
419,Jarabulus,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899595,"WASHINGTON (Sputnik), Leandra Bernstein — After recapturing the Syrian border town of Jarabulus last week from Daesh control, Turkish troops began shelling US-backed Kurdish forces located south of the town.",Occupy territory,Obama-Erdogan Talks Must Address Syria Objectives Now 'at Complete Odds',"(2016, 35, 3)",-9.5,36.8175,38.0111,8,Muhafazat Halab,Unknown,3,Factiva,Turkey,Military (Turkey),"Government,Military",42068672,Syria,Syria,NULL,2016
420,Jarabulus,Syria,2016-08-30,NULL,2016-08-30,ICEWS24899591,"US officials urged both Turkey and the Kurdish People's Protection Units (YPG) to focus on fighting the Daesh, not one another.",Make an appeal or request,Obama-Erdogan Talks Must Address Syria Objectives Now 'at Complete Odds',"(2016, 35, 3)",3,36.8175,38.0111,8,Muhafazat Halab,Unknown,4,Factiva,United States,United States,NULL,42068672,Turkey,Turkey,NULL,2016
