,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
1085,Arbil,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490494,He reiterated that Iran has helped Iraq's Kurdish people in suppression of the ISIL Takfiri terrorists.,Make statement,Iran to Continue Support for Iraqi KRG's War on Terror,"(2016, 18, 3)",0,-12.7333,45.1333,5,Muhafazat Arbil,FARS News Agency,6,Factiva,Iraq,Massoud Barzani,"International Religious,Ideological,Sunni,Government,International Ethnic,(National) Minor Party,Kurd (Ethnic Group),Provincial,Local,Nationalist,Parties",41074567,Iran,Iran,NULL,2016
1086,Latakia,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490514,"He urged Russia and the United States, as the co-chair of the International Syria Support Group, to help promote the ceasefire regime.",Make an appeal or request,Intra-Syrian talks in Geneva to resume after May 20 - source,"(2016, 18, 3)",3,35.5317,35.7901,5,Muhafazat al Ladhiqiyah,Unknown,5,Factiva,NULL,Staffan de Mistura,"Global Diplomatic IGOs,Global,International Government Organization",41074614,Russian Federation,Russia,NULL,2016
1087,Latakia,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490515,"He urged Russia and the United States, as the co-chair of the International Syria Support Group, to help promote the ceasefire regime.",Make an appeal or request,Intra-Syrian talks in Geneva to resume after May 20 - source,"(2016, 18, 3)",3,35.5317,35.7901,5,Muhafazat al Ladhiqiyah,Unknown,5,Factiva,NULL,Staffan de Mistura,"Global Diplomatic IGOs,Global,International Government Organization",41074614,United States,United States,NULL,2016
1088,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490372,Putin was speaking in a TV linkup with the audience that gathered in Syria’s Palmyra for a concert by the Mariinsky Theater orchestra under Valery Gergiyev.,Make a visit,Concert in Palmyra is sign of remembrance for victims of terror - Putin,"(2016, 18, 3)",1.9,34.5608,38.2805,5,Muhafazat Hims,Unknown,5,Factiva,Russian Federation,Vladimir Putin,"Government,Center Right,Ideological,Parties,(National) Major Party,Executive,Executive Office,Elite",41074618,Syria,Syria,NULL,2016
1089,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490373,Putin was speaking in a TV linkup with the audience that gathered in Syria’s Palmyra for a concert by the Mariinsky Theater orchestra under Valery Gergiyev.,Host a visit,Concert in Palmyra is sign of remembrance for victims of terror - Putin,"(2016, 18, 3)",2.8,34.5608,38.2805,5,Muhafazat Hims,Unknown,5,Factiva,Syria,Syria,NULL,41074618,Russian Federation,Vladimir Putin,"Government,Center Right,Ideological,Parties,(National) Major Party,Executive,Executive Office,Elite",2016
1090,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490466,A RIA Novosti correspondent visited Palmyra where several families are desperately trying to bring their war-scarred city back to life.,Make a visit,Rising From the Dead: Palmyra a Month After Liberation (PHOTOS),"(2016, 18, 3)",1.9,34.5608,38.2805,5,Muhafazat Hims,Unknown,4,Factiva,Russian Federation,RIA Novosti,"Government,Executive,State Media,Information / Communication / Transparency Ministry",41074629,Syria,Syria,NULL,2016
1091,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490467,A RIA Novosti correspondent visited Palmyra where several families are desperately trying to bring their war-scarred city back to life.,Host a visit,Rising From the Dead: Palmyra a Month After Liberation (PHOTOS),"(2016, 18, 3)",2.8,34.5608,38.2805,5,Muhafazat Hims,Unknown,4,Factiva,Syria,Syria,NULL,41074629,Russian Federation,RIA Novosti,"Government,Executive,State Media,Information / Communication / Transparency Ministry",2016
1092,Mecca,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490449,"Security forces kill four men suspected of belonging to ISIL in a gun battle in Wadi Noman, near the holy city of Mecca.",Use conventional military force,Saudi forces kill suspected ISIL fighters near Mecca,"(2016, 18, 3)",-10,21.4267,39.8261,5,Makkah,Al Jazeera English,1,Factiva,Saudi Arabia,Military Personnel - Special (Saudi Arabia),"Government,Military",41074744,Saudi Arabia,Men (Saudi Arabia),"Social,General Population / Civilian / Social",2016
1093,Mecca,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490450,"Saudi security forces have launched a security operation near the city of Mecca, killing four men suspected of belonging to the Islamic State of Iraq and the Levant (ISIL, also known as ISIS), Saudi media have reported.",Use conventional military force,Saudi forces kill suspected ISIL fighters near Mecca,"(2016, 18, 3)",-10,21.4267,39.8261,5,Makkah,Al Jazeera English,2,Factiva,Saudi Arabia,Military Personnel - Special (Saudi Arabia),"Government,Military",41074744,Saudi Arabia,Men (Saudi Arabia),"Social,General Population / Civilian / Social",2016
1094,Jeddah,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490448,The Jeddah-based al-Okaz newspaper said on Thursday that the forces surrounded a group of men in the Wadi Noman area south of the city where four wanted men were killed in a gun battle.,Make statement,Saudi forces kill suspected ISIL fighters near Mecca,"(2016, 18, 3)",0,21.5169,39.2192,5,Makkah,Al Jazeera English,3,Factiva,Saudi Arabia,Newspaper (Saudi Arabia),"Social,Media",41074744,Saudi Arabia,Saudi Arabian Defence Forces,"Government,Military",2016
1095,Damascus,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490375,"Government air strikes, though, hit Khan Touman and Al-Rashideen district in the countryside, where Assad's forces were battling rebels, which would constitute a violation of the truce.",Use conventional military force,Fresh strikes around Syria's Aleppo despite ceasefire,"(2016, 18, 3)",-10,33.5102,36.2913,5,Dimashq,Al Jazeera English,4,Factiva,Syria,Military (Syria),"Government,Military",41074745,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
1096,Damascus,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490376,"Government air strikes, though, hit Khan Touman and Al-Rashideen district in the countryside, where Assad's forces were battling rebels, which would constitute a violation of the truce.",Use unconventional violence,Fresh strikes around Syria's Aleppo despite ceasefire,"(2016, 18, 3)",-9,33.5102,36.2913,5,Dimashq,Al Jazeera English,4,Factiva,Syria,Armed Rebel (Syria),"Rebel,Dissident",41074745,Syria,Military (Syria),"Government,Military",2016
1097,Aleppo,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490374,"Al Jazeera's Zeina Khodr, reporting from the Turkish-Syria border, said: 'US officials said that we have an agreement with the Russians to extend the ceasefire to include Aleppo, but now we are getting those reports of attacks, but inside the city itself the situation is calm.'",Make statement,Fresh strikes around Syria's Aleppo despite ceasefire,"(2016, 18, 3)",0,36.2012,37.1612,5,Muhafazat Halab,Al Jazeera English,5,Factiva,Russian Federation,Russia,NULL,41074745,United States,United States,NULL,2016
1098,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490335,It comes after Prime Minister Haider al-Abadi and the Speaker of the Parliament Salim al-Jabouri issued two separate statements accusing anti-government protesters who stormed parliament on Saturday of insulting the pride of the state.,Accuse,Iraqis mock PM's reaction to stained white sofa,"(2016, 18, 3)",-2,33.3406,44.4009,5,NULL,Al Jazeera English,4,Factiva,Iraq,Haider Al-Abadi,"International Religious,Ideological,Lower House,Muslim,Shia,Government,Legislative / Parliamentary,Executive,(National) Major Party,Fundamentalist,Parties,Executive Office",41074746,Iraq,Protester (Iraq),"Dissident,Protestors / Popular Opposition / Mobs",2016
1099,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490336,It comes after Prime Minister Haider al-Abadi and the Speaker of the Parliament Salim al-Jabouri issued two separate statements accusing anti-government protesters who stormed parliament on Saturday of insulting the pride of the state.,Accuse,Iraqis mock PM's reaction to stained white sofa,"(2016, 18, 3)",-2,33.3406,44.4009,5,NULL,Al Jazeera English,4,Factiva,Iraq,Salim al-Juburi,"Legislative / Parliamentary,Government",41074746,Iraq,Protester (Iraq),"Dissident,Protestors / Popular Opposition / Mobs",2016
1105,NULL,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490562,"Saudi Arabia's foreign minister voiced confidence Thursday that the kingdom could implement an ambitious plan to diversify its economy, saying it had already undergone 'incredible' change in recent decades.",Make optimistic comment,Economic reforms to spur Saudi's 'rapid' change: FM,"(2016, 18, 3)",0.4,24.6877,46.7219,5,NULL,Agence France-Presse,1,Factiva,Saudi Arabia,Foreign Affairs (Saudi Arabia),"Foreign Ministry,Government,Executive",41075094,Saudi Arabia,Saudi Arabia,NULL,2016
1106,NULL,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490561,He told reporters that Saudi Arabia would not succumb to foreign pressure to ease what he described as 'social restrictions'.,Make statement,Economic reforms to spur Saudi's 'rapid' change: FM,"(2016, 18, 3)",0,24.6877,46.7219,5,NULL,Agence France-Presse,3,Factiva,Saudi Arabia,Adel al-Jubeir,"Foreign Ministry,Government,Executive",41075094,Saudi Arabia,Saudi Arabia,NULL,2016
1107,Mecca,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490646,It said no security personnel or civilians were wounded.,Make statement,MID:Saudi raid targeting IS group kills four,"(2016, 18, 3)",0,21.4267,39.8261,5,Makkah,Australian Associated Press,5,Factiva,Saudi Arabia,Domestic Affairs (Saudi Arabia),"Interior / Home Ministry,Government,Executive",41075101,Saudi Arabia,Military Personnel - Special (Saudi Arabia),"Military,Government",2016
1108,Aleppo,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490590,"On Wednesday, the United States and Russia agreed to extend the 'silent' period to Syria's Aleppo province.",Express intent to cooperate,"Russian Deputy FM Hopes Ceasefire in Damascus, Latakia Indefinite","(2016, 18, 3)",4,36.2012,37.1612,5,Muhafazat Halab,Unknown,5,Factiva,United States,United States,NULL,41075113,Russian Federation,Russia,NULL,2016
1109,Aleppo,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490591,"On Wednesday, the United States and Russia agreed to extend the 'silent' period to Syria's Aleppo province.",Express intent to cooperate,"Russian Deputy FM Hopes Ceasefire in Damascus, Latakia Indefinite","(2016, 18, 3)",4,36.2012,37.1612,5,Muhafazat Halab,Unknown,5,Factiva,Russian Federation,Russia,NULL,41075113,United States,United States,NULL,2016
1110,Beirut,Lebanon,2016-05-05,NULL,2016-05-05,ICEWS24490674,BEIRUT (AP) — Opposition activists say airstrike on refugee camp in northern Syria kills and wounds dozens.,Make statement,Opposition activists say airstrike on refugee camp in northern Syria kills and wounds dozens,"(2016, 18, 3)",0,33.8889,35.4944,5,Beyrouth,Associated Press Newswires,1,Factiva,Syria,Opposition Activist (Syria),"Protestors / Popular Opposition / Mobs,Dissident",41075158,Syria,Syria,NULL,2016
1111,Riyadh,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490706,"RIYADH, May 5 (Xinhua) -- Saudi Interior Ministry said no Thursday that it killed two Islamic State",Use conventional military force,Saudi Arabia kills 2 IS militants in Mecca,"(2016, 18, 3)",-10,24.6877,46.7219,5,Mintaqat ar Riyad,Xinhua News Agency,1,Factiva,Saudi Arabia,Domestic Affairs (Saudi Arabia),"Interior / Home Ministry,Government,Executive",41075171,Saudi Arabia,Citizen (Saudi Arabia),"Social,General Population / Civilian / Social",2016
1112,Riyadh,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490564,"In a press conference held in Riyadh, al-Jubeir accused the Syrian president of not respecting any of the truce agreements between the regime and the opposition.",Accuse,Saudi Arabia insists no political solution while Assad remains in power,"(2016, 18, 3)",-2,24.6877,46.7219,5,Mintaqat ar Riyad,EFE News Service,3,Factiva,Saudi Arabia,Adel al-Jubeir,"Foreign Ministry,Government,Executive",41075175,Syria,Head of Government (Syria),"Government,Executive Office,Executive",2016
1113,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490583,"Restoration of monuments of ancient Palmyra in Syria, destroyed by terrorists of the Islamic State extremist organization, banned in Russia, will take, according to experts, five to seven years, Russia’s Permanent Representative to UNESCO Eleonora Mitrofanova said Thursday.",Use unconventional violence,Restoration of Palmyra’s destroyed monuments to take 5-7 years - Russia’s rep to UNESCO,"(2016, 18, 3)",-9,34.5608,38.2805,5,Muhafazat Hims,Unknown,1,Factiva,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Sunni,Fundamentalist,Ideological,Muslim,Insurgents,Dissident,International Religious",41075240,Syria,Syria,NULL,2016
1114,Aleppo,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490636,The army blamed Islamist insurgents for violating the agreement overnight by what it called indiscriminate shelling of some government-held residential areas of divided Aleppo.,Accuse,Truce takes hold in Aleppo but fighting rages nearby,"(2016, 18, 3)",-2,36.2012,37.1612,5,Muhafazat Halab,Channel NewsAsia,4,Factiva,Syria,Military (Syria),"Government,Military",41075274,Syria,Insurgent (Syria),"Rebel,Dissident",2016
1115,Riyadh,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490602,"RIYADH, Saudi Arabia (AP) — Saudi Arabia says a raid targeting suspected Islamic State militants near the holy city of Mecca saw security forces shoot and kill two people while two others blew themselves up with suicide belts.",Use conventional military force,Saudi raid targeting Islamic State group near Mecca kills 4,"(2016, 18, 3)",-10,24.6877,46.7219,5,Mintaqat ar Riyad,Associated Press Newswires,1,Factiva,Saudi Arabia,Military Personnel - Special (Saudi Arabia),"Military,Government",41075288,Saudi Arabia,Citizen (Saudi Arabia),"Social,General Population / Civilian / Social",2016
1116,Mecca,Saudi Arabia,2016-05-05,NULL,2016-05-05,ICEWS24490599,It said no security personnel or civilians were wounded.,Make statement,Saudi raid targeting Islamic State group near Mecca kills 4,"(2016, 18, 3)",0,21.4267,39.8261,5,Makkah,Associated Press Newswires,5,Factiva,Saudi Arabia,Domestic Affairs (Saudi Arabia),"Interior / Home Ministry,Government,Executive",41075288,Saudi Arabia,Military Personnel - Special (Saudi Arabia),"Military,Government",2016
1122,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490809,Putin was speaking in a TV linkup with the audience that gathered in Syria’s Palmyra for a concert by the Mariinsky Theater orchestra under Valery Gergiyev.,Make a visit,TASS DAYTIME NEWS ROUNDUP 08:00-19:00,"(2016, 18, 3)",1.9,34.5608,38.2805,5,Muhafazat Hims,Unknown,6,Factiva,Russian Federation,Vladimir Putin,"Executive,Executive Office,Government,Elite,Ideological,(National) Major Party,Parties,Center Right",41075524,Syria,Syria,NULL,2016
1123,Tadmur,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490810,Putin was speaking in a TV linkup with the audience that gathered in Syria’s Palmyra for a concert by the Mariinsky Theater orchestra under Valery Gergiyev.,Host a visit,TASS DAYTIME NEWS ROUNDUP 08:00-19:00,"(2016, 18, 3)",2.8,34.5608,38.2805,5,Muhafazat Hims,Unknown,6,Factiva,Syria,Syria,NULL,41075524,Russian Federation,Vladimir Putin,"Executive,Executive Office,Government,Elite,Ideological,(National) Major Party,Parties,Center Right",2016
1124,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490751,"BAGHDAD, May 5 (Reuters) - Iraqi Prime Minister Haider al-Abadi ordered an investigation on Thursday into a makeshift holding centre where Amnesty International said more than 1,000 people were being held without charge in 'inhumane and degrading conditions'.",Investigate,Iraq PM orders probe after Amnesty report on detention centres,"(2016, 18, 3)",-2,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075549,Iraq,Iraq,NULL,2016
1125,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490748,Abadi met Amnesty Secretary General Salil Shetty on Thursday and said Iraq was committed to upholding human rights and the protection of civilians as the war against Islamic State militants approaches its third year.,Make statement,Iraq PM orders probe after Amnesty report on detention centres,"(2016, 18, 3)",0,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,3,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075549,Iraq,Iraq,NULL,2016
1126,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490750,Abadi met Amnesty Secretary General Salil Shetty on Thursday and said Iraq was committed to upholding human rights and the protection of civilians as the war against Islamic State militants approaches its third year.,Consult,Iraq PM orders probe after Amnesty report on detention centres,"(2016, 18, 3)",1,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,3,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075549,NULL,Salil Shetty,"Human Rights IGOs,Nongovernmental Organization (International)",2016
1127,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490752,Abadi met Amnesty Secretary General Salil Shetty on Thursday and said Iraq was committed to upholding human rights and the protection of civilians as the war against Islamic State militants approaches its third year.,Consult,Iraq PM orders probe after Amnesty report on detention centres,"(2016, 18, 3)",1,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,3,Factiva,NULL,Salil Shetty,"Human Rights IGOs,Nongovernmental Organization (International)",41075549,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",2016
1128,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490749,"In a statement this week, Amnesty said the detainees being held had been picked up by Iraqi forces in the western province of Anbar on suspicion of collaborating with the ultra-radical Sunni militants of Islamic State.",Make statement,Iraq PM orders probe after Amnesty report on detention centres,"(2016, 18, 3)",0,33,41.75,5,Muhafazat al Anbar,Reuters News,4,Factiva,NULL,Amnesty International,"Human Rights IGOs,Nongovernmental Organization (International)",41075549,Iraq,Military (Iraq),"Military,Government",2016
1129,NULL,Egypt,2016-05-05,NULL,2016-05-05,ICEWS24490824,"MOSCOW, May 5 (Sputnik) - Egyptian military court sentenced more than 140 supporters of former country's President Mohamed Morsi to prison, local media reported Thursday.","Arrest, detain, or charge with legal action",Egyptian Court Sentences Over 140 Supporters of Ousted President to Prison - Reports,"(2016, 18, 3)",-5,30.0626,31.2497,5,NULL,Unknown,1,Factiva,Egypt,Egypt,NULL,41075585,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
1130,Cairo,Egypt,2016-05-05,NULL,2016-05-05,ICEWS24490825,Egyptian Ahram Online news website reported that the court gave 144 people a jail sentences for periods from 15 to 25 years.,"Arrest, detain, or charge with legal action",Egyptian Court Sentences Over 140 Supporters of Ousted President to Prison - Reports,"(2016, 18, 3)",-5,30.0626,31.2497,5,Muhafazat al Qahirah,Unknown,2,Factiva,Egypt,Egypt,NULL,41075585,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
1131,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490785,"BAGHDAD (Reuters) - Iraqi Prime Minister Haider al-Abadi ordered an investigation on Thursday into a makeshift holding center where Amnesty International said more than 1,000 people were being held without charge in 'inhumane and degrading conditions'.",Investigate,Iraq PM orders probe after Amnesty report on detention centers,"(2016, 18, 3)",-2,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075593,Iraq,Iraq,NULL,2016
1132,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490782,Abadi met Amnesty Secretary General Salil Shetty on Thursday and said Iraq was committed to upholding human rights and the protection of civilians as the war against Islamic State militants approaches its third year.,Make statement,Iraq PM orders probe after Amnesty report on detention centers,"(2016, 18, 3)",0,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,3,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075593,Iraq,Iraq,NULL,2016
1133,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490784,Abadi met Amnesty Secretary General Salil Shetty on Thursday and said Iraq was committed to upholding human rights and the protection of civilians as the war against Islamic State militants approaches its third year.,Consult,Iraq PM orders probe after Amnesty report on detention centers,"(2016, 18, 3)",1,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,3,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075593,NULL,Salil Shetty,"Human Rights IGOs,Nongovernmental Organization (International)",2016
1134,Baghdad,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490786,Abadi met Amnesty Secretary General Salil Shetty on Thursday and said Iraq was committed to upholding human rights and the protection of civilians as the war against Islamic State militants approaches its third year.,Consult,Iraq PM orders probe after Amnesty report on detention centers,"(2016, 18, 3)",1,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,3,Factiva,NULL,Salil Shetty,"Human Rights IGOs,Nongovernmental Organization (International)",41075593,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",2016
1135,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490783,"In a statement this week, Amnesty said the detainees being held had been picked up by Iraqi forces in the western province of Anbar on suspicion of collaborating with the ultra-radical Sunni militants of Islamic State.",Make statement,Iraq PM orders probe after Amnesty report on detention centers,"(2016, 18, 3)",0,33,41.75,5,Muhafazat al Anbar,Reuters News,4,Factiva,NULL,Amnesty International,"Human Rights IGOs,Nongovernmental Organization (International)",41075593,Iraq,Military (Iraq),"Military,Government",2016
1136,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490817,It comes after Prime Minister Haider al-Abadi and the Speaker of the Parliament Salim al-Jabouri issued two separate statements accusing anti-government protesters who stormed parliament on Saturday of insulting the pride of the state.,Accuse,Iraqis mock politicians' reaction to stained white sofa,"(2016, 18, 3)",-2,33.3406,44.4009,5,NULL,Al Jazeera English,4,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075662,Iraq,Protester (Iraq),"Protestors / Popular Opposition / Mobs,Dissident",2016
1137,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490818,It comes after Prime Minister Haider al-Abadi and the Speaker of the Parliament Salim al-Jabouri issued two separate statements accusing anti-government protesters who stormed parliament on Saturday of insulting the pride of the state.,Accuse,Iraqis mock politicians' reaction to stained white sofa,"(2016, 18, 3)",-2,33.3406,44.4009,5,NULL,Al Jazeera English,4,Factiva,Iraq,Salim al-Juburi,"Government,Legislative / Parliamentary",41075662,Iraq,Protester (Iraq),"Protestors / Popular Opposition / Mobs,Dissident",2016
1138,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490797,Iraqi Prime Minister Haider al-Abadi called Thursday for those who want reforms to 'respect the law' after protesters broke into the fortified Green Zone and stormed parliament last week.,"Protest violently, riot",Iraq PM calls for respect of law after Green Zone breach,"(2016, 18, 3)",-7.5,33.3406,44.4009,5,NULL,Agence France-Presse,1,Factiva,Iraq,Protester (Iraq),"Protestors / Popular Opposition / Mobs,Dissident",41075665,NULL,Unspecified Actor,Unspecified,2016
1139,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490796,"Another demonstration is planned for Friday and protesters may attempt to enter the Green Zone again, but Abadi has signalled security forces may take a harder line if they do so.",Make statement,Iraq PM calls for respect of law after Green Zone breach,"(2016, 18, 3)",0,33.3406,44.4009,5,NULL,Agence France-Presse,2,Factiva,Iraq,Haider Al-Abadi,"(National) Major Party,Parties,Executive,Legislative / Parliamentary,Executive Office,Muslim,Shia,Fundamentalist,International Religious,Government,Ideological,Lower House",41075665,Iraq,Military Personnel - Special (Iraq),"Military,Government",2016
1148,Sarmada,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490955,"Syrian state media said the army would abide by a “regime of calm” in the city that came into effect at 1am (22:00 GMT on Wednesday) for 48 hours, after two weeks of death and destruction.",Make statement,Deadly airstrike hits refugee camp in northern Syria,"(2016, 18, 3)",0,36.1855,36.7223,5,Idlib,Trend News Agency (Azerbaijan),5,Factiva,Syria,State Media (Syria),"State Media,Government,Executive,Information / Communication / Transparency Ministry",41075818,Syria,Military (Syria),"Military,Government",2016
1149,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490946,"Salil Shetty, the head of prominent rights advocacy group Amnesty International, met with Abadi in Iraq today to discuss the discovery of detention centers in the Anbar province where hundreds are held by security forces without charges.",Consult,"Iraq Prime Minister Vows to Probe Security Force Crimes, Unlawful Detentions – Watchdog","(2016, 18, 3)",1,33,41.75,5,Muhafazat al Anbar,Unknown,2,Factiva,NULL,Salil Shetty,"Nongovernmental Organization (International),Human Rights IGOs",41075857,Iraq,Haider Al-Abadi,"Shia,Fundamentalist,(National) Major Party,Parties,Muslim,Legislative / Parliamentary,Lower House,Government,Executive,Executive Office,International Religious,Ideological",2016
1150,NULL,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490947,"Salil Shetty, the head of prominent rights advocacy group Amnesty International, met with Abadi in Iraq today to discuss the discovery of detention centers in the Anbar province where hundreds are held by security forces without charges.",Consult,"Iraq Prime Minister Vows to Probe Security Force Crimes, Unlawful Detentions – Watchdog","(2016, 18, 3)",1,33,41.75,5,Muhafazat al Anbar,Unknown,2,Factiva,Iraq,Haider Al-Abadi,"Shia,Fundamentalist,(National) Major Party,Parties,Muslim,Legislative / Parliamentary,Lower House,Government,Executive,Executive Office,International Religious,Ideological",41075857,NULL,Salil Shetty,"Nongovernmental Organization (International),Human Rights IGOs",2016
1151,Musqalawat ash Shimaliyah,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490998,"The Islamic State terrorists breached Iraqi Peshmerga forces near villages Tel Isqof and Musqelat on Tuesday, and wounded a US service member.",Use unconventional violence,US Administration Envisions No Policy Changes After Navy Seal Death in Iraq - White House,"(2016, 18, 3)",-9,36.5963,43.0443,5,Muhafazat Ninawa,Unknown,3,Factiva,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Fundamentalist,Muslim,Insurgents,Dissident,Sunni,International Religious,Ideological",41075900,United States,United States,NULL,2016
1152,Sarmada,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490925,Syrian state media said the army would abide by a 'regime of calm' in the city that came into effect at 1am on Wednesday for 48 hours.,Make statement,MID:Air strikes on Syrian camp kill 28,"(2016, 18, 3)",0,36.1855,36.7223,5,Idlib,Australian Associated Press,5,Factiva,Syria,State Media (Syria),"State Media,Government,Executive,Information / Communication / Transparency Ministry",41075937,Syria,Military (Syria),"Military,Government",2016
1153,Aleppo,Syria,2016-05-05,NULL,2016-05-05,ICEWS24490926,The army blamed Islamist insurgents for violating the agreement overnight by what it called indiscriminate shelling of some government-held residential areas of divided Aleppo.,Accuse,MID:Air strikes on Syrian camp kill 28,"(2016, 18, 3)",-2,36.2012,37.1612,5,Muhafazat Halab,Australian Associated Press,6,Factiva,Syria,Military (Syria),"Military,Government",41075937,Syria,Insurgent (Syria),"Rebel,Dissident",2016
1154,Mosul,Iraq,2016-05-05,NULL,2016-05-05,ICEWS24490953,Hostey was killed in Syria days before the US launched a strike against Prakash in Mosul last week.,Use conventional military force,Mobile phone beacon for drone,"(2016, 18, 3)",-10,36.335,43.1189,5,Muhafazat Ninawa,Daily Telegraph,3,Factiva,United States,United States,NULL,41075979,Australia,Citizen (Australia),"General Population / Civilian / Social,Social",2016
