,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
252,Al Fallujah,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24683893,"On Sunday, Iraqi forces declared Fallujah, which had been held by Daesh for two years, liberated - emerging victorious from a military operation that took months of planning.",Make statement,Aid to Fallujah 'grossly inadequate'; Funding for Iraq's multiple humanitarian disasters is both too little and very late,"(2016, 26, 3)",0,33.3558,43.7861,6,Muhafazat al Anbar,The Toronto Star,4,Factiva,Iraq,Military (Iraq),"Military,Government",41547668,Iraq,Iraq,NULL,2016
253,NULL,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24683932,"The commander the Revolutionary Guards' ground forces, General Mohammad Pakpour, threatened on Sunday to launch cross-border attacks against rebel bases in northern Iraq.",Threaten with military force,"11 Kurdish rebels, 3 Guards killed in Iran","(2016, 26, 3)",-7,37,43.25,6,NULL,Agence France-Presse,6,Factiva,Iran,Mohammad Pakpur,"Military,Military Intelligence,Army Special Forces,Army,Government",41547723,Iraq,Rebel Group (Iraq),"Dissident,Rebel",2016
266,Beirut,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24684165,"BEIRUT (AP) — Lebanese troops detained 103 Syrians for illegal entry into the country, in a security sweep on Tuesday, a day after a series of deadly bombings struck a village near the border with Syria, the military said.","Arrest, detain, or charge with legal action",Lebanese army detains 103 Syrians in wake of border bombings,"(2016, 26, 3)",-5,33.8889,35.4944,6,Beyrouth,Associated Press Newswires,1,Factiva,Lebanon,Military (Lebanon),"Military,Government",41548123,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",2016
267,Baalbek,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24684166,"The army said it carried out security raids in six areas in the Baalbek region, which has many informal settlements of Syrian refugees.",Use conventional military force,Lebanese army detains 103 Syrians in wake of border bombings,"(2016, 26, 3)",-10,34.0058,36.2181,6,Mohafazat Baalbek-Hermel,Associated Press Newswires,6,Factiva,Lebanon,Military (Lebanon),"Military,Government",41548123,Lebanon,Lebanon,NULL,2016
268,Alexandria,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24684074,A 17-year-old female passenger from Mitchell was airlifted to a hospital with life-threatening injuries.,Provide humanitarian aid,Ethan man charged with vehicular homicide in fatal crash,"(2016, 26, 3)",7.4,31.2156,29.9553,6,Muhafazat al Iskandariyah,Associated Press Newswires,5,Factiva,Egypt,Healthcare Facility (Egypt),"Social,Medical / Health",41548162,Egypt,Citizen (Egypt),"Social,General Population / Civilian / Social",2016
269,NULL,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24684046,The head of the EU's border agency voiced concern Tuesday that growing numbers of Europe-bound migrants were turning to Egypt as a departure point for their perilous sea journey.,Make pessimistic comment,More EU-bound migrants leaving from Egypt: EU agency,"(2016, 26, 3)",-0.4,30.0626,31.2497,6,NULL,Agence France-Presse,1,Factiva,Egypt,Citizen (Egypt),"Social,General Population / Civilian / Social",41548166,Egypt,Immigrants (Egypt),"Social,General Population / Civilian / Social",2016
270,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683964,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Consult,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",1,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Jordan,Foreign Affairs (Jordan),"Executive,Government,Foreign Ministry",41548319,Egypt,Sameh Shoukry,"Executive,Foreign Ministry,Government",2016
271,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683965,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Consult,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",1,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Jordan,Intelligence (Jordan),"Executive,Government,Intelligence Ministry",41548319,Egypt,Sameh Shoukry,"Executive,Foreign Ministry,Government",2016
272,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683966,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Make a visit,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",1.9,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Jordan,Foreign Affairs (Jordan),"Executive,Government,Foreign Ministry",41548319,Egypt,Egypt,NULL,2016
273,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683967,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Make a visit,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",1.9,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Jordan,Intelligence (Jordan),"Executive,Government,Intelligence Ministry",41548319,Egypt,Egypt,NULL,2016
274,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683968,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Consult,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",1,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Sameh Shoukry,"Executive,Foreign Ministry,Government",41548319,Jordan,Foreign Affairs (Jordan),"Executive,Government,Foreign Ministry",2016
275,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683969,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Consult,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",1,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Sameh Shoukry,"Executive,Foreign Ministry,Government",41548319,Jordan,Intelligence (Jordan),"Executive,Government,Intelligence Ministry",2016
276,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683970,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Host a visit,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",2.8,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Egypt,NULL,41548319,Jordan,Foreign Affairs (Jordan),"Executive,Government,Foreign Ministry",2016
277,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683971,"Jun 28, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Jordan's Foreign Minister Nasser Gouda and head of the Jordanian intelligence service Faisal al-Shobaki visited Cairo on Saturday 25/6/2016 and met with Egypt's Foreign Minister Sameh Shoukry, Egyptian Foreign Ministry Spokesman Ahmed Abu Zeid said.",Host a visit,"Foreign Minister Receives Jordanian Counterpart, Intelligence Chief","(2016, 26, 3)",2.8,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Egypt,NULL,41548319,Jordan,Intelligence (Jordan),"Executive,Government,Intelligence Ministry",2016
278,Suez,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683984,Egyptian Ambassador in Panama Hisham Marzouk said that Mamish has conveyed greetings of President Abdel Fattah El Sisi to Panama's people and government.,Make statement,Mamish Attends Expanded Panama Canal Inauguration,"(2016, 26, 3)",0,29.9737,32.5263,6,As Suways,All Africa,2,Factiva,Egypt,Mohab Mamish,"Government,Military,Navy",41548322,Egypt,Abdel Fattah Al-Sisi,"Sunni,Executive,Elite,International Religious,Government,Executive Office",2016
279,Suez,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683985,Egyptian Ambassador in Panama Hisham Marzouk said that Mamish has conveyed greetings of President Abdel Fattah El Sisi to Panama's people and government.,Engage in symbolic act,Mamish Attends Expanded Panama Canal Inauguration,"(2016, 26, 3)",0,29.9737,32.5263,6,As Suways,All Africa,2,Factiva,Egypt,Mohab Mamish,"Government,Military,Navy",41548322,Panama,Citizen (Panama),"General Population / Civilian / Social,Social",2016
280,Suez,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24683986,"Mamish will meet with several top officials on the sidelines of the celebrations, Marzouk added.",Express intent to meet or negotiate,Mamish Attends Expanded Panama Canal Inauguration,"(2016, 26, 3)",4,29.9737,32.5263,6,As Suways,All Africa,3,Factiva,Egypt,Mohab Mamish,"Government,Military,Navy",41548322,Panama,Citizen (Panama),"General Population / Civilian / Social,Social",2016
288,Beirut,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24684390,"The first group of bombers attacked before dawn and the second later at night, two of them blowing themselves up near a church.","Conduct suicide, car, or other non-military bombing",Lebanon fears new terror wave after multiple suicide attack,"(2016, 26, 3)",-10,33.8889,35.4944,6,Beyrouth,Reuters News,3,Factiva,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",41548713,Lebanon,Lebanon,NULL,2016
289,Aleppo,Syria,2016-06-28,NULL,2016-06-28,ICEWS24684328,"Many of the forces backed by terrorists from Islamic State and Jabhat al-Nusra not only continue committing crime but have embarked on flagrant armed provocations,' she said.",Cooperate militarily,Manhunt for ethnic Kurds staged by Islamic State in Syria - Russian foreign ministry spokeswoman,"(2016, 26, 3)",7.4,36.2012,37.1612,6,Muhafazat Halab,Unknown,3,Factiva,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Sunni,Dissident,Insurgents,Ideological,Muslim,Fundamentalist,International Religious",41548742,Syria,Military (Syria),"Government,Military",2016
290,NULL,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24684257,"The sessions were held during a chaotic month for Iraqi politics in which lawmakers failed to approve all but a handful of new ministers proposed by Abadi, angering protesters who eventually stormed parliament.","Protest violently, riot",Iraq court deals blow to PM's cabinet reform efforts,"(2016, 26, 3)",-7.5,33.3406,44.4009,6,NULL,Agence France-Presse,3,Factiva,Iraq,Ministry (Iraq),Government,41548956,Iraq,Legislature (Iraq),"Legislative / Parliamentary,Government",2016
295,NULL,Syria,2016-06-28,NULL,2016-06-28,ICEWS24684689,"Lebanon's army raided Syrian refugee camps and politicians called for a border clampdown, a day after a series of suicide bombings in the Christian border town of al-Qaa.",Use conventional military force,Lebanese Army Raids Syrian Refugee Camps,"(2016, 26, 3)",-10,33.5102,36.2913,6,NULL,Dow Jones News Service,1,Factiva,Lebanon,Military (Lebanon),"Government,Military",41549298,Syria,Syria,NULL,2016
296,NULL,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24684688,Two of the attackers blew themselves up near a church.,Carry out suicide bombing,Lebanese Army Raids Syrian Refugee Camps,"(2016, 26, 3)",-10,33.8889,35.4944,6,NULL,Dow Jones News Service,6,Factiva,Lebanon,Attacker (Lebanon),"Dissident,Criminals / Gangs",41549298,Lebanon,Lebanon,NULL,2016
297,Al Fallujah,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24684589,"Russia commends liberation of the Iraqi city of Fallujah from Islamic State militants, Russian Foreign Ministry Spokeswoman Maria Zakharova said on Tuesday.",Praise or endorse,Russia hails Iraqi Fallujah’s liberation from Islamic State - Russian foreign ministry spokeswoman,"(2016, 26, 3)",3.4,33.3558,43.7861,6,Muhafazat al Anbar,Unknown,1,Factiva,Russian Federation,Russia,NULL,41549328,Iraq,Iraq,NULL,2016
298,NULL,Syria,2016-06-28,NULL,2016-06-28,ICEWS24684605,"Lebanon's army raided Syrian refugee camps and politicians called for a border clampdown, a day after a series of suicide bombings in the Christian border town of al-Qaa.",Use conventional military force,Lebanese Army Raids Syrian Refugee Camps After Suicide Bombings,"(2016, 26, 3)",-10,33.5102,36.2913,6,NULL,Dow Jones News Service,1,Factiva,Lebanon,Military (Lebanon),"Government,Military",41549360,Syria,Syria,NULL,2016
299,NULL,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24684604,Two of the attackers blew themselves up near a church.,Carry out suicide bombing,Lebanese Army Raids Syrian Refugee Camps After Suicide Bombings,"(2016, 26, 3)",-10,33.8889,35.4944,6,NULL,Dow Jones News Service,6,Factiva,Lebanon,Attacker (Lebanon),"Dissident,Criminals / Gangs",41549360,Lebanon,Lebanon,NULL,2016
300,Mallah,Syria,2016-06-28,NULL,2016-06-28,ICEWS24684638,"State media aired footage from the area, showing Syrian army tanks and artillery pounding Mallah farms.",fight with artillery and tanks,Syrian troops capture important area near the city of Aleppo,"(2016, 26, 3)",-10,36.0653,38.0681,6,Muhafazat Halab,Associated Press Newswires,4,Factiva,Syria,Military (Syria),"Military,Government",41549525,Syria,Syria,NULL,2016
301,Beirut,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24684733,"The first group of bombers attacked before dawn and the second later at night, two of them blowing themselves up near a church.","Conduct suicide, car, or other non-military bombing",Lebanon fears new terror wave after multiple suicide attack,"(2016, 26, 3)",-10,33.8889,35.4944,6,Beyrouth,Channel NewsAsia,3,Factiva,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",41549641,Lebanon,Lebanon,NULL,2016
332,Baghdad,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685080,"During the past few months, a critical divide appeared in the 328-seat Iraqi parliament after dozens of legislators criticized the speaker Salim al-Jubouri for the repeated delay of the proposed vote on the new cabinet candidates according to the reforms proposed by Prime Minister Haider al-Abadi.",Criticize or denounce,Iraq's federal court nullifies two controversial parliament sessions,"(2016, 26, 3)",-2,33.3406,44.4009,6,Muhafazat Baghdad,Xinhua News Agency,5,Factiva,Iraq,Lawmaker (Iraq),"Legislative / Parliamentary,Government",41550564,Iraq,Salim al-Juburi,"Legislative / Parliamentary,Government",2016
333,NULL,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24685023,* Eight suicide bombers struck Christian village of Qaa,Use unconventional violence,UPDATE 2-Lebanon fears more attacks after multiple suicide bombings,"(2016, 26, 3)",-9,33.8889,35.4944,6,NULL,Reuters News,1,Factiva,Lebanon,Armed Gang (Lebanon),Unidentified Forces,41550637,Lebanon,Lebanon,NULL,2016
334,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24685219,"CAIRO, June 28 (Reuters) - Egypt's parliament approved the government's 2016-17 draft budget, state news agency MENA reported on Tuesday, but sent it to the Council of State before it could be officially adopted.",Praise or endorse,Egyptian parliament approves 2016-17 budget -state news agency,"(2016, 26, 3)",3.4,30.0626,31.2497,6,Muhafazat al Qahirah,Reuters News,1,Factiva,Egypt,Legislature (Egypt),"Legislative / Parliamentary,Government",41550638,Egypt,Government (Egypt),Government,2016
335,NULL,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24685116,"Hezbollah denounced on Monday the terrorist crime which was carried out by suicide bombers in al-Qaa village in Lebanon's northern Biqaa, offering deep condolences to the martyrs' families and hoping for a speedy recovery of the wounded.",Make empathetic comment,Hezbollah condemns attacks on Lebanese border town,"(2016, 26, 3)",3.4,33.8889,35.4944,6,NULL,BBC Monitoring Middle East,2,Factiva,Lebanon,Hezbollah,"Organized Violent,International Religious,Parties,Dissident,Far Left,Ideological,Shia,National Religious,Social,(National) Minor Party",41550732,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",2016
336,Damascus,Syria,2016-06-28,NULL,2016-06-28,ICEWS24684998,"On 26 June, the group said it downed a helicopter as Syrian President Bashar al-Assad visited the troops in the embattled eastern Damascus countryside, Jaysh al-Islam's stronghold.",Make a visit,Syrian militia says it downed two government aircraft,"(2016, 26, 3)",1.9,33.5102,36.2913,6,Dimashq,BBC Monitoring Middle East,3,Factiva,Syria,Bashar al-Assad,"Ideological,Religious Minority,National Ethnic Minority,National Religious,(National) Major Party,Parties,Executive,Executive Office,National Ethnic,Far Right,International Religious,Shia,Social,Government",41550733,Syria,Military (Syria),"Government,Military",2016
337,Damascus,Syria,2016-06-28,NULL,2016-06-28,ICEWS24684999,"On 26 June, the group said it downed a helicopter as Syrian President Bashar al-Assad visited the troops in the embattled eastern Damascus countryside, Jaysh al-Islam's stronghold.",Host a visit,Syrian militia says it downed two government aircraft,"(2016, 26, 3)",2.8,33.5102,36.2913,6,Dimashq,BBC Monitoring Middle East,3,Factiva,Syria,Military (Syria),"Government,Military",41550733,Syria,Bashar al-Assad,"Ideological,Religious Minority,National Ethnic Minority,National Religious,(National) Major Party,Parties,Executive,Executive Office,National Ethnic,Far Right,International Religious,Shia,Social,Government",2016
338,Beirut,Lebanon,2016-06-28,NULL,2016-06-28,ICEWS24685002,"The first group of bombers attacked before dawn and the second later at night, two of them blowing themselves up near a church.","Conduct suicide, car, or other non-military bombing",Lebanon fears more attacks after multiple suicide bombings,"(2016, 26, 3)",-10,33.8889,35.4944,6,Beyrouth,Channel NewsAsia,3,Factiva,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",41550812,Lebanon,Lebanon,NULL,2016
339,Al Fallujah,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685108,"On 26 June, Iraqi Prime Minister Haider al-Abadi confirmed from inside Falluja that the city was now fully under government control after a military operation that lasted for over a month.",Make statement,Iraqi forces recapture two areas west of Falluja,"(2016, 26, 3)",0,33.3558,43.7861,6,Muhafazat al Anbar,BBC Monitoring Middle East,5,Factiva,Iraq,Haider Al-Abadi,"Legislative / Parliamentary,Lower House,Ideological,Fundamentalist,(National) Major Party,Parties,Government,International Religious,Executive Office,Muslim,Executive,Shia",41550816,Iraq,Iraq,NULL,2016
350,Manbij,Syria,2016-06-28,NULL,2016-06-28,ICEWS24685307,"The U.S.-led campaign against Islamic State in Syria has gone up a gear this month, with an alliance of militias including the Kurdish YPG launching a major offensive against the group in the city of Manbij in northern Syria.",Use unconventional violence,Syrian rebels launch attack on IS-held town at Iraqi border,"(2016, 26, 3)",-9,36.5281,37.9549,6,Muhafazat Halab,Reuters News,6,Factiva,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",41551050,Syria,Syria,NULL,2016
351,Arbil,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685310,"Erbil (Iraq), June 28 (IANS/AKI) Police arrested two alleged members of the Islamic State over a grenade attack in the Iraqi city of Erbil against local broadcaster Rudaw, the network said Tuesday.","Arrest, detain, or charge with legal action",Islamic State suspects arrested for TV attack,"(2016, 26, 3)",-5,-12.7333,45.1333,6,Muhafazat Arbil,Indo-Asian News Service,1,Factiva,Iraq,Police (Iraq),"Government,Police",41551098,Iraq,Islamic State of Iraq and the Levant,"International Religious,Fundamentalist,Sunni,Muslim,Ideological,Insurgents,Dissident",2016
352,Arbil,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685312,"Erbil (Iraq), June 28 (IANS/AKI) Police arrested two alleged members of the Islamic State over a grenade attack in the Iraqi city of Erbil against local broadcaster Rudaw, the network said Tuesday.",fight with small arms and light weapons,Islamic State suspects arrested for TV attack,"(2016, 26, 3)",-10,-12.7333,45.1333,6,Muhafazat Arbil,Indo-Asian News Service,1,Factiva,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",41551098,Iraq,Iraq,NULL,2016
353,NULL,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685311,"Security forces from Iraq's Kurdistan region arrested the IS suspects on Monday night at an undisclosed location, Rudaw said, quoting the interior ministry.","Arrest, detain, or charge with legal action",Islamic State suspects arrested for TV attack,"(2016, 26, 3)",-5,36.2267,44.7611,6,Kurdistan,Indo-Asian News Service,2,Factiva,Iraq,Iraqi Kurdistan,"International Ethnic,Kurd (Ethnic Group)",41551098,Iraq,Criminal (Iraq),"Criminals / Gangs,Dissident",2016
354,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24685365,"CAIRO, June 28 (Sputnik) - Egypt is ready to mend ties with Turkey if Ankara recognizes the legitimacy of the ousting of former Egyptian president Mohamed Morsi, the Egyptian Foreign Ministry said Tuesday.",Express intent to engage in diplomatic cooperation (such as policy support),Egypt Demands Recognition of Morsi Ousting to Improve Ties With Turkey,"(2016, 26, 3)",4.5,30.0626,31.2497,6,Muhafazat al Qahirah,Unknown,1,Factiva,Egypt,Egypt,NULL,41551141,Turkey,Turkey,NULL,2016
355,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24685366,"According to a ministry's statement, Egypt welcomes recent initiatives by Turkey aimed at improving bilateral relations, which deteriorated following Morsi's removal from power in a 2013 state coup.",Praise or endorse,Egypt Demands Recognition of Morsi Ousting to Improve Ties With Turkey,"(2016, 26, 3)",3.4,30.0626,31.2497,6,Muhafazat al Qahirah,Unknown,2,Factiva,Egypt,Egypt,NULL,41551141,Turkey,Turkey,NULL,2016
361,Fatisah,Syria,2016-06-28,NULL,2016-06-28,ICEWS24685514,"The United States has deployed approximately 300 special forces into Syria as part of its advise-and-assist program to bolster Syrian opposition groups to fight the Islamic State, which is outlawed in the United States, Russia and many other countries.",Mobilize or increase armed forces,US Special Forces Training Syrian Opposition to Call in Airstrikes,"(2016, 26, 3)",-7.2,36.3982,38.9694,6,Ar Raqqah,Unknown,6,Factiva,United States,United States,NULL,41551605,Syria,Syria,NULL,2016
376,Damascus,Syria,2016-06-28,NULL,2016-06-28,ICEWS24685765,"The conflict between U.S.-backed armed groups and Assad's government, supported by Russia and Iran, has complicated the fight against Islamic State amid a massive humanitarian crisis.",Praise or endorse,"U.S. official sees progress against Islamic State, war continuing","(2016, 26, 3)",3.4,33.5102,36.2913,6,Dimashq,Reuters News,5,Factiva,Russian Federation,Russia,NULL,41552376,Syria,Bashar al-Assad,"National Ethnic,National Religious,National Ethnic Minority,Religious Minority,Ideological,Government,(National) Major Party,Social,Parties,International Religious,Shia,Far Right,Executive,Executive Office",2016
377,Damascus,Syria,2016-06-28,NULL,2016-06-28,ICEWS24685766,"The conflict between U.S.-backed armed groups and Assad's government, supported by Russia and Iran, has complicated the fight against Islamic State amid a massive humanitarian crisis.",Praise or endorse,"U.S. official sees progress against Islamic State, war continuing","(2016, 26, 3)",3.4,33.5102,36.2913,6,Dimashq,Reuters News,5,Factiva,Iran,Iran,NULL,41552376,Syria,Bashar al-Assad,"National Ethnic,National Religious,National Ethnic Minority,Religious Minority,Ideological,Government,(National) Major Party,Social,Parties,International Religious,Shia,Far Right,Executive,Executive Office",2016
378,Baghdad,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685832,A dozen disruptive lawmakers forced nearly 200 other MPs to leave the main chamber on April 26 and vote in a separate hall to approve Abadi's appointment of five ministers as part of an anti-corruption push.,Praise or endorse,Iraq's top court invalidates Abadi's partial cabinet reshuffle,"(2016, 26, 3)",3.4,33.3406,44.4009,6,Muhafazat Baghdad,Reuters News,4,Factiva,Iraq,Lawmaker (Iraq),"Government,Legislative / Parliamentary",41552455,Iraq,Haider Al-Abadi,"Executive Office,Ideological,Lower House,International Religious,Executive,Fundamentalist,Shia,Muslim,Parties,(National) Major Party,Government,Legislative / Parliamentary",2016
379,Mosul,Iraq,2016-06-28,NULL,2016-06-28,ICEWS24685828,Iraqi fighting forces are preparing an attack on Mosul.,Threaten with military force,Refugees in Iraq caught between soldiers and jihadists,"(2016, 26, 3)",-7,36.335,43.1189,6,Muhafazat Ninawa,Deutsche Welle,1,Factiva,Iraq,Military (Iraq),"Government,Military",41552465,Iraq,Iraq,NULL,2016
380,Al Minya,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24685867,"Cairo, Jun 28, 2016 (Aswat Masriya/All Africa Global Media via COMTEX) -- An Egyptian criminal court sentenced the former assistant governor of the province of Minya on Tuesday to 15 years in prison on charges of protesting and inciting violence.","Arrest, detain, or charge with legal action","Former Egyptian Official Handed 15 Years in Prison for Protest, Violence","(2016, 26, 3)",-5,28.1099,30.7503,6,Muhafazat al Minya,All Africa,1,Factiva,Egypt,Egypt,NULL,41552494,Egypt,Governor (Egypt),"Local,Provincial,Government",2016
381,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24685873,"Cairo, Jun 28, 2016 (Aswat Masriya/All Africa Global Media via COMTEX) -- Egyptian security forces released on Tuesday 23 high school students one day after hundreds protested in front of the Ministry of Education's headquarters in Cairo, a security source said.","Return, release person(s)",Twenty-Three Students Released After Protests Over Exam Leaks - Security Source,"(2016, 26, 3)",7,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Military Personnel - Special (Egypt),"Military,Government",41552496,Egypt,Education (Egypt),"Education,Social",2016
382,Cairo,Egypt,2016-06-28,NULL,2016-06-28,ICEWS24685874,"During the protest, students demanded the removal of the education minister, chanting 'We will not leave, he will leave' and 'the students are not thugs.'",Demonstrate or rally,Twenty-Three Students Released After Protests Over Exam Leaks - Security Source,"(2016, 26, 3)",-6.5,30.0626,31.2497,6,Muhafazat al Qahirah,All Africa,3,Factiva,Egypt,Student (Egypt),"Education,Social",41552496,NULL,Unspecified Actor,Unspecified,2016
383,Khamis Mushait,Saudi Arabia,2016-06-28,NULL,2016-06-28,ICEWS24685768,The Yemeni missile attack came in retaliation for the Saudi airstrikes on Yemen's civilians.,Employ aerial weapons,Yemen's Ballistic Missile Hits Israeli Military Experts in Saudi Base in Asir Province,"(2016, 26, 3)",-10,18.3,42.7333,6,Mintaqat `Asir,FARS News Agency,4,Factiva,Saudi Arabia,Saudi Arabia,NULL,41552510,Yemen,Citizen (Yemen),"Social,General Population / Civilian / Social",2016
384,Damascus,Syria,2016-06-28,NULL,2016-06-28,ICEWS24685727,"Had Iran not supported the Damascus government, it would have collapsed within some weeks or Syria would be disintegrated, which was more probable,' he added.",Reject,Leader's Top Aide: Disintegration of Syria Prevented by Iran's Timely Assistance,"(2016, 26, 3)",-4,33.5102,36.2913,6,Dimashq,FARS News Agency,4,Factiva,Iran,Iran,NULL,41552515,Syria,Government (Syria),Government,2016
385,Damascus,Syria,2016-06-28,NULL,2016-06-28,ICEWS24685726,"'Therefore, under such conditions, Iran supports the Syrian government with all its power.",Praise or endorse,Leader's Top Aide: Disintegration of Syria Prevented by Iran's Timely Assistance,"(2016, 26, 3)",3.4,33.5102,36.2913,6,Dimashq,FARS News Agency,5,Factiva,Iran,Iran,NULL,41552515,Syria,Government (Syria),Government,2016
