,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
986,Irbid,Jordan,2016-03-02,NULL,2016-03-02,ICEWS24241644,Security forces kill seven men in northern city of Irbid in series of raids that also left a police officer dead.,Use conventional military force,Jordanian forces 'foil ISIL plot' in Irbid raids,"(2016, 9, 3)",-10,32.5556,35.85,3,Irbid,Al Jazeera English,1,Factiva,Jordan,Military Personnel - Special (Jordan),"Military,Government",40495869,Jordan,Men (Jordan),"Social,General Population / Civilian / Social",2016
987,Irbid,Jordan,2016-03-02,NULL,2016-03-02,ICEWS24241643,"Jordanian security forces said seven suspected ISIL fighters were killed in the raids, which took place late on Tuesday evening at a Palestinian refugee camp in the heart of the city.",Make statement,Jordanian forces 'foil ISIL plot' in Irbid raids,"(2016, 9, 3)",0,32.5556,35.85,3,Irbid,Al Jazeera English,3,Factiva,Jordan,Military Personnel - Special (Jordan),"Military,Government",40495869,Iraq,Combatant (Islamic State of Iraq and the Levant),"Dissident,Insurgents,Muslim,Fundamentalist,International Religious,Ideological,Sunni",2016
993,Damascus,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242016,"On Tuesday, Israeli Defense Minister Moshe Yaalon accused the Syrian government of using chemical weapons against civilians during the implementation of the agreeemnt to cessase hostilities among the warring parties.",Accuse,US Unable to Confirm Reports of Chemical Weapons Use in Syria - State Department,"(2016, 9, 3)",-2,33.5102,36.2913,3,Dimashq,Unknown,5,Factiva,Israel,Moshe Ya'alon,"Government,Executive,Defense / Security Ministry",40496160,Syria,Government (Syria),Government,2016
994,Homs,Syria,2016-03-02,NULL,2016-03-02,ICEWS24241873,Russia and Iran support the Syrian government in its war against opposition groups.,Praise or endorse,U.S. says concerned about reports of Syrian government attacks on civilians,"(2016, 9, 3)",3.4,34.7268,36.7234,3,Muhafazat Hims,Reuters News,4,Factiva,Russian Federation,Russia,NULL,40496162,Syria,Government (Syria),Government,2016
995,Homs,Syria,2016-03-02,NULL,2016-03-02,ICEWS24241874,Russia and Iran support the Syrian government in its war against opposition groups.,Praise or endorse,U.S. says concerned about reports of Syrian government attacks on civilians,"(2016, 9, 3)",3.4,34.7268,36.7234,3,Muhafazat Hims,Reuters News,4,Factiva,Iran,Iran,NULL,40496162,Syria,Government (Syria),Government,2016
996,NULL,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24242001,* Egypt invited Italian police to join the investigation,Appeal for diplomatic cooperation (such as policy support),Italy may recall student murder probe team from Egypt over lack of cooperation -judicial source,"(2016, 9, 3)",3.4,30.0626,31.2497,3,NULL,Reuters News,1,Factiva,Egypt,Egypt,NULL,40496249,Italy,Police (Italy),"Government,Police",2016
997,Sadr City,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24241950,"In her press release, she said that the EU will continue to support Iraq with all the humanitarian, stabilisation, development and security means available to it.",Express intent to engage in diplomatic cooperation (such as policy support),(AE) IRAQ,"(2016, 9, 3)",4.5,33.3889,44.4583,3,Muhafazat Baghdad,Unknown,5,Factiva,NULL,European Union,"International Government Organization,Regional,Regional Diplomatic IGOs",40496330,Iraq,Iraq,NULL,2016
998,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24241917,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Egypt's Ambassador in Beirut Mohamed Badr al Din has called on Tuesday for enhancing cooperation between Egypt and Lebanon in the field of construction materials.",Engage in diplomatic cooperation,"Egyptian Diplomat Calls for Enhancing Coop. Between Egypt, Lebanon","(2016, 9, 3)",3.5,33.8889,35.4944,3,Beyrouth,All Africa,1,Factiva,Egypt,Egypt,NULL,40496344,Lebanon,Lebanon,NULL,2016
999,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24241918,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Egypt's Ambassador in Beirut Mohamed Badr al Din has called on Tuesday for enhancing cooperation between Egypt and Lebanon in the field of construction materials.",Engage in diplomatic cooperation,"Egyptian Diplomat Calls for Enhancing Coop. Between Egypt, Lebanon","(2016, 9, 3)",3.5,33.8889,35.4944,3,Beyrouth,All Africa,1,Factiva,Lebanon,Lebanon,NULL,40496344,Egypt,Egypt,NULL,2016
1000,Cairo,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241882,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Egypt's Minister of Communications and Information Technology (MCIT) Yasser El Kady said Tuesday a visit, currently being paid to Cairo by Russian Minister of Communications and Mass Media Nikolai Nikiforov, establishes a long-term strategic cooperation between the two countries in the field of information technology.",Make a visit,"Long-Term Strategic Cooperation Launched Between Egypt, Russia On Information Technology","(2016, 9, 3)",1.9,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,1,Factiva,Russian Federation,Information / Communication / Transparency Ministry (Russia),"Information / Communication / Transparency Ministry,Executive,Government",40496349,Egypt,Egypt,NULL,2016
1001,Cairo,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241883,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Egypt's Minister of Communications and Information Technology (MCIT) Yasser El Kady said Tuesday a visit, currently being paid to Cairo by Russian Minister of Communications and Mass Media Nikolai Nikiforov, establishes a long-term strategic cooperation between the two countries in the field of information technology.",Host a visit,"Long-Term Strategic Cooperation Launched Between Egypt, Russia On Information Technology","(2016, 9, 3)",2.8,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Egypt,NULL,40496349,Russian Federation,Information / Communication / Transparency Ministry (Russia),"Information / Communication / Transparency Ministry,Executive,Government",2016
1002,Al `Ashir min Ramadan,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241907,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Prime Minister Sherif Ismail inspected on Tuesday 1/3/2016 a number of factories at the industrial zone in 10th of Ramadan City.",Investigate,PM Tours 10th of Ramadan City Industrial Zone,"(2016, 9, 3)",-2,30.2964,31.7463,3,NULL,All Africa,1,Factiva,Egypt,Sherif Ismail,"Government,Executive,Energy Ministry",40496350,Egypt,Egypt,NULL,2016
1003,Sharm ash Shaykh,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241933,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Egypt and Japan issued a joint communique on Wednesday, 2/3/2016 to mark President Abdel Fattah El Sisi's visit here, under the title 'Cooperation towards a surge and new phase in bilateral relations.'",Engage in symbolic act,"Egypt, Japan Issue Joint CommuniquA(C) At End of Sisi Visit","(2016, 9, 3)",0,27.9158,34.3299,3,Muhafazat Janub Sina',All Africa,1,Factiva,Egypt,Egypt,NULL,40496352,Japan,Japan,NULL,2016
1004,Sharm ash Shaykh,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241934,"Mar 02, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Egypt and Japan issued a joint communique on Wednesday, 2/3/2016 to mark President Abdel Fattah El Sisi's visit here, under the title 'Cooperation towards a surge and new phase in bilateral relations.'",Engage in symbolic act,"Egypt, Japan Issue Joint CommuniquA(C) At End of Sisi Visit","(2016, 9, 3)",0,27.9158,34.3299,3,Muhafazat Janub Sina',All Africa,1,Factiva,Japan,Japan,NULL,40496352,Egypt,Egypt,NULL,2016
1005,Suez Canal,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241935,Egypt and Japan agreed to coordinate in the political and security fields to achieve peace and stability.,Express intent to engage in diplomatic cooperation (such as policy support),"Egypt, Japan Issue Joint CommuniquA(C) At End of Sisi Visit","(2016, 9, 3)",4.5,29.9314,32.5628,3,As Suways,All Africa,5,Factiva,Egypt,Egypt,NULL,40496352,Japan,Japan,NULL,2016
1006,Suez Canal,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241936,Egypt and Japan agreed to coordinate in the political and security fields to achieve peace and stability.,Express intent to engage in diplomatic cooperation (such as policy support),"Egypt, Japan Issue Joint CommuniquA(C) At End of Sisi Visit","(2016, 9, 3)",4.5,29.9314,32.5628,3,As Suways,All Africa,5,Factiva,Japan,Japan,NULL,40496352,Egypt,Egypt,NULL,2016
1007,Suez Canal,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24241937,Japan praised Egypt's completion of its road map and the formation of the new House of Representatives.,Praise or endorse,"Egypt, Japan Issue Joint CommuniquA(C) At End of Sisi Visit","(2016, 9, 3)",3.4,29.9314,32.5628,3,As Suways,All Africa,6,Factiva,Japan,Japan,NULL,40496352,Egypt,Egypt,NULL,2016
1010,Daraa,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242229,"Gangs of militants making part of various armed formations, the most active of them being the Islamic State and Jabhat al-Nusra terrorist organizations, fight government troops.",Use unconventional violence,21 cases of shelling of inhabited localities registered in Syria over past day - Russia,"(2016, 9, 3)",-9,32.6189,36.1021,3,Muhafazat Dar`a,Unknown,6,Factiva,Syria,Militant (Syria),Unidentified Forces,40496663,Syria,Military (Syria),"Military,Government",2016
1011,Daraa,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242230,"Gangs of militants making part of various armed formations, the most active of them being the Islamic State and Jabhat al-Nusra terrorist organizations, fight government troops.",Use conventional military force,21 cases of shelling of inhabited localities registered in Syria over past day - Russia,"(2016, 9, 3)",-10,32.6189,36.1021,3,Muhafazat Dar`a,Unknown,6,Factiva,Syria,Military (Syria),"Military,Government",40496663,Syria,Militant (Syria),Unidentified Forces,2016
1012,Homs,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242206,Russia and the United States reached an agreement on a ceasefire in Syria on February 22.,Sign formal agreement,"US Sees 'Overall Reduction' in Airstrikes on Civilians, Opposition in Syria","(2016, 9, 3)",8,34.7268,36.7234,3,Muhafazat Hims,Unknown,5,Factiva,Russian Federation,Russia,NULL,40496672,United States,United States,NULL,2016
1013,Homs,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242207,Russia and the United States reached an agreement on a ceasefire in Syria on February 22.,Sign formal agreement,"US Sees 'Overall Reduction' in Airstrikes on Civilians, Opposition in Syria","(2016, 9, 3)",8,34.7268,36.7234,3,Muhafazat Hims,Unknown,5,Factiva,United States,United States,NULL,40496672,Russian Federation,Russia,NULL,2016
1014,NULL,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242234,"Earlier, UN head Ban Ki-moon said that the Syrian ceasefire is holding by and large, despite some sporadic fighting and reciprocal accusations of truce breaches.",Make statement,Dreadful Premonition: Is ‘US Plan B on Syria a WWIII'?,"(2016, 9, 3)",0,33.5102,36.2913,3,NULL,Unknown,3,Factiva,South Korea,Ban Ki Moon,"International Government Organization,Government,Executive,Global Diplomatic IGOs,Foreign Ministry,Global,Elite",40496673,Syria,Syria,NULL,2016
1015,Baghdad,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242252,"WASHINGTON, March 3 (Sputnik) - President Barack Obama’s special envoy for the anti-Islamic State coalition landed in Baghdad on Wednesday to meet with senior Iraqi government and security officials, the US Department of State said in a press release.",Consult,US Anti-IS Coalition Envoy Arrives in Iraq to Meet With Senior Officials - State Dept.,"(2016, 9, 3)",1,33.3406,44.4009,3,Muhafazat Baghdad,Unknown,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Muslim,Dissident,Insurgents,Sunni,Fundamentalist,International Religious,Ideological",40497099,Iraq,Government (Iraq),Government,2016
1016,Baghdad,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242253,"WASHINGTON, March 3 (Sputnik) - President Barack Obama’s special envoy for the anti-Islamic State coalition landed in Baghdad on Wednesday to meet with senior Iraqi government and security officials, the US Department of State said in a press release.",Consult,US Anti-IS Coalition Envoy Arrives in Iraq to Meet With Senior Officials - State Dept.,"(2016, 9, 3)",1,33.3406,44.4009,3,Muhafazat Baghdad,Unknown,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Muslim,Dissident,Insurgents,Sunni,Fundamentalist,International Religious,Ideological",40497099,Iraq,Police (Iraq),"Government,Police",2016
1017,Baghdad,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242255,"WASHINGTON, March 3 (Sputnik) - President Barack Obama’s special envoy for the anti-Islamic State coalition landed in Baghdad on Wednesday to meet with senior Iraqi government and security officials, the US Department of State said in a press release.",Consult,US Anti-IS Coalition Envoy Arrives in Iraq to Meet With Senior Officials - State Dept.,"(2016, 9, 3)",1,33.3406,44.4009,3,Muhafazat Baghdad,Unknown,1,Factiva,Iraq,Government (Iraq),Government,40497099,Iraq,Islamic State of Iraq and the Levant,"Muslim,Dissident,Insurgents,Sunni,Fundamentalist,International Religious,Ideological",2016
1018,Baghdad,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242256,"WASHINGTON, March 3 (Sputnik) - President Barack Obama’s special envoy for the anti-Islamic State coalition landed in Baghdad on Wednesday to meet with senior Iraqi government and security officials, the US Department of State said in a press release.",Consult,US Anti-IS Coalition Envoy Arrives in Iraq to Meet With Senior Officials - State Dept.,"(2016, 9, 3)",1,33.3406,44.4009,3,Muhafazat Baghdad,Unknown,1,Factiva,Iraq,Police (Iraq),"Government,Police",40497099,Iraq,Islamic State of Iraq and the Levant,"Muslim,Dissident,Insurgents,Sunni,Fundamentalist,International Religious,Ideological",2016
1019,Baghdad,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242254,"'Special Presidential Envoy for the Global Coalition to Counter ISIL [Islamic State] Brett McGurk arrived in Baghdad, Iraq, today to meet with senior Iraqi government and security officials and representatives from the US-led coalition,' the release stated on Wednesday.",Make a visit,US Anti-IS Coalition Envoy Arrives in Iraq to Meet With Senior Officials - State Dept.,"(2016, 9, 3)",1.9,33.3406,44.4009,3,Muhafazat Baghdad,Unknown,2,Factiva,United States,Brett McGurk,"Government,Foreign Ministry,Cabinet,Executive",40497099,Iraq,Iraq,NULL,2016
1020,Baghdad,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242257,"'Special Presidential Envoy for the Global Coalition to Counter ISIL [Islamic State] Brett McGurk arrived in Baghdad, Iraq, today to meet with senior Iraqi government and security officials and representatives from the US-led coalition,' the release stated on Wednesday.",Host a visit,US Anti-IS Coalition Envoy Arrives in Iraq to Meet With Senior Officials - State Dept.,"(2016, 9, 3)",2.8,33.3406,44.4009,3,Muhafazat Baghdad,Unknown,2,Factiva,Iraq,Iraq,NULL,40497099,United States,Brett McGurk,"Government,Foreign Ministry,Cabinet,Executive",2016
1021,Daraa,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242369,"A group of Syrian rebels supported by US politicians for their “moderate” position, and who received US military equipment, has disbanded after heavy losses.",Praise or endorse,4 Syrian Moderate Opposition Field Commanders Join Ceasefire - Russian MoD,"(2016, 9, 3)",3.4,32.6189,36.1021,3,Muhafazat Dar`a,Unknown,1,Factiva,United States,Party Member (United States),Parties,40497105,Syria,Armed Rebel (Syria),"Dissident,Rebel",2016
1022,Daraa,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242370,Russia and the United States reached an agreement on the ceasefire in Syria on February 22.,Sign formal agreement,4 Syrian Moderate Opposition Field Commanders Join Ceasefire - Russian MoD,"(2016, 9, 3)",8,32.6189,36.1021,3,Muhafazat Dar`a,Unknown,5,Factiva,Russian Federation,Russia,NULL,40497105,United States,United States,NULL,2016
1023,Daraa,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242371,Russia and the United States reached an agreement on the ceasefire in Syria on February 22.,Sign formal agreement,4 Syrian Moderate Opposition Field Commanders Join Ceasefire - Russian MoD,"(2016, 9, 3)",8,32.6189,36.1021,3,Muhafazat Dar`a,Unknown,5,Factiva,United States,United States,NULL,40497105,Russian Federation,Russia,NULL,2016
1030,NULL,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242517,"BEIRUT, March 3 (Sputnik) – The Syrian government has strongly condemned the decision of the Gulf Cooperation Council (CCASG or GCC) to include the Lebanon-based Shiite Hezbollah militant group in its terrorist organization list.",Criticize or denounce,Syria Slams Gulf Council’s Decision to Call Hezbollah Terrorist Group - Foreign Ministry,"(2016, 9, 3)",-2,33.5102,36.2913,3,NULL,Unknown,1,Factiva,Syria,Government (Syria),Government,40497307,NULL,Gulf Cooperation Council,"Regional,Regional Diplomatic IGOs,International Government Organization",2016
1031,NULL,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242518,"'Syria strongly condemns the decision of the Gulf Cooperation Council to consider the Hezbollah party a terrorist one, which is a reflection of the misguided policies of Saudi Arabia,' the Syrian Foreign Ministry said in a statement.",Criticize or denounce,Syria Slams Gulf Council’s Decision to Call Hezbollah Terrorist Group - Foreign Ministry,"(2016, 9, 3)",-2,33.5102,36.2913,3,NULL,Unknown,3,Factiva,Syria,Syria,NULL,40497307,NULL,Gulf Cooperation Council,"Regional,Regional Diplomatic IGOs,International Government Organization",2016
1032,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24242471,"Beirut -- BEIRUT: Syrian government forces launched a fierce attack Wednesday to capture a rebel-held hill in northwestern Syria, a rebel official and the Syrian Observatory for Human Rights reported, an expansion of operations that have continued in that area despite a deal to cease fighting.",Occupy territory,Regime forces widen offensive against rebels in northwest; Regime forces widen offensive against rebels,"(2016, 9, 3)",-9.5,33.8889,35.4944,3,Beyrouth,Daily Star,1,Factiva,Syria,Military (Syria),"Government,Military",40497329,Syria,Syria,NULL,2016
1033,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24242472,"Beirut -- BEIRUT: Syrian government forces launched a fierce attack Wednesday to capture a rebel-held hill in northwestern Syria, a rebel official and the Syrian Observatory for Human Rights reported, an expansion of operations that have continued in that area despite a deal to cease fighting.",Occupy territory,Regime forces widen offensive against rebels in northwest; Regime forces widen offensive against rebels,"(2016, 9, 3)",-9.5,33.8889,35.4944,3,Beyrouth,Daily Star,1,Factiva,Syria,Military (Syria),"Government,Military",40497329,Syria,Syrian Observatory for Human Rights,"Dissident,Exiles",2016
1034,NULL,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242470,"The Syrian government, backed on the ground by Iranian forces and Lebanon’s Hezbollah, has prioritized securing the Turkish border through which rebel groups are supplied with weapons from states seeking Assad’s downfall.",Praise or endorse,Regime forces widen offensive against rebels in northwest; Regime forces widen offensive against rebels,"(2016, 9, 3)",3.4,35.7667,36.6667,3,Idlib,Daily Star,6,Factiva,Iran,Military (Iran),"Government,Military",40497329,Syria,Government (Syria),Government,2016
1035,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24242438,"Hariri, attending an electoral session for the first time, stole the limelight with his presence in Parliament, using the occasion to reaffirm his commitment to supporting MP Sleiman Frangieh’s candidacy against MP Michel Aoun, who is backed for the presidency by Hezbollah and some of its March 8 allies as well as the Lebanese Forces.",Praise or endorse,"March 14 closes ranks, closer to quorum; March 14 closes ranks, closer to quorum","(2016, 9, 3)",3.4,33.8889,35.4944,3,Beyrouth,Daily Star,4,Factiva,Lebanon,Hezbollah,"Shia,National Religious,Parties,Ideological,Organized Violent,Dissident,Social,(National) Minor Party,Far Left,International Religious",40497330,Lebanon,Michel Aoun,"Parties,Ideological,Center Right,Government,Unicameral,(National) Minor Party,Legislative / Parliamentary",2016
1036,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24242437,"In addition to upholding the Future Movement’s dialogue with Hezbollah despite renewed tension over a diplomatic rift with Saudi Arabia, Hariri also vowed to prevent much-feared Sunni-Shiite strife, calling it “a red line” that should not be allowed to be crossed.",Engage in negotiation,"March 14 closes ranks, closer to quorum; March 14 closes ranks, closer to quorum","(2016, 9, 3)",7,33.8889,35.4944,3,Beyrouth,Daily Star,5,Factiva,Lebanon,Future Movement,"Parties,Ideological,(National) Minor Party,Center Right",40497330,Lebanon,Hezbollah,"Shia,National Religious,Parties,Ideological,Organized Violent,Dissident,Social,(National) Minor Party,Far Left,International Religious",2016
1037,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24242439,"In addition to upholding the Future Movement’s dialogue with Hezbollah despite renewed tension over a diplomatic rift with Saudi Arabia, Hariri also vowed to prevent much-feared Sunni-Shiite strife, calling it “a red line” that should not be allowed to be crossed.",Engage in negotiation,"March 14 closes ranks, closer to quorum; March 14 closes ranks, closer to quorum","(2016, 9, 3)",7,33.8889,35.4944,3,Beyrouth,Daily Star,5,Factiva,Lebanon,Hezbollah,"Shia,National Religious,Parties,Ideological,Organized Violent,Dissident,Social,(National) Minor Party,Far Left,International Religious",40497330,Lebanon,Future Movement,"Parties,Ideological,(National) Minor Party,Center Right",2016
1038,Beirut,Lebanon,2016-03-02,NULL,2016-03-02,ICEWS24242440,"The financial prosecutor, Ali Ibrahim, told The Daily Star he would refer the suit to Beirut’s first investigative judge this month.",Make statement,Prosecutor files suit against trash firms; Prosecutor files suit against trash firms,"(2016, 9, 3)",0,33.8889,35.4944,3,Beyrouth,Daily Star,5,Factiva,Niger,Ali Mariama Elhadj Ibrahim,"Government,Cabinet,Executive,Education Ministry",40497334,Lebanon,Lawyer/Attorney (Lebanon),"Social,Legal",2016
1039,Mosul,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242515,"A coalition of Kurdish and Iraqi fighters, backed by the United States, is preparing to retake Mosul, Iraq, one of two de facto headquarters of the Islamic State (IS), Defense Department leaders announced in a press conference this week.",Praise or endorse,"As the battle for Mosul approaches, an electronic war is already raging","(2016, 9, 3)",3.4,36.335,43.1189,3,Muhafazat Ninawa,The Christian Science Monitor,1,Factiva,United States,United States,NULL,40497464,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2016
1040,Mosul,Iraq,2016-03-02,NULL,2016-03-02,ICEWS24242516,"A coalition of Kurdish and Iraqi fighters, backed by the United States, is preparing to retake Mosul, Iraq, one of two de facto headquarters of the Islamic State (IS), Defense Department leaders announced in a press conference this week.",Praise or endorse,"As the battle for Mosul approaches, an electronic war is already raging","(2016, 9, 3)",3.4,36.335,43.1189,3,Muhafazat Ninawa,The Christian Science Monitor,1,Factiva,United States,United States,NULL,40497464,Iraq,Combatant (Iraq),Unidentified Forces,2016
1047,Jeddah,Saudi Arabia,2016-03-02,NULL,2016-03-02,ICEWS24242560,Najib meets Saudi King but no word on controversial donation,Consult,"Mahathir departure won't hurt Umno, says Najib","(2016, 9, 3)",1,21.5169,39.2192,3,Makkah,Unknown,1,Factiva,Malaysia,Mohammad Najib Abdul Razak,"Government,Executive,Executive Office,Elite",40497529,Saudi Arabia,Saudi Arabia,NULL,2016
1048,Jeddah,Saudi Arabia,2016-03-02,NULL,2016-03-02,ICEWS24242563,Najib meets Saudi King but no word on controversial donation,Consult,"Mahathir departure won't hurt Umno, says Najib","(2016, 9, 3)",1,21.5169,39.2192,3,Makkah,Unknown,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,40497529,Malaysia,Mohammad Najib Abdul Razak,"Government,Executive,Executive Office,Elite",2016
1049,Jeddah,Saudi Arabia,2016-03-02,NULL,2016-03-02,ICEWS24242561,"Speaking to Malaysian reporters in the Saudi city of Jeddah on Tuesday evening, Prime Minister Najib said of Tun Dr Mahathir's resignation on Monday: 'Usually if you want to resign, the biggest impact will be the first time.",Consult,"Mahathir departure won't hurt Umno, says Najib","(2016, 9, 3)",1,21.5169,39.2192,3,Makkah,Unknown,3,Factiva,Malaysia,Mohammad Najib Abdul Razak,"Government,Executive,Executive Office,Elite",40497529,Malaysia,Media Personnel (Malaysia),"Social,Media",2016
1050,Jeddah,Saudi Arabia,2016-03-02,NULL,2016-03-02,ICEWS24242564,"Speaking to Malaysian reporters in the Saudi city of Jeddah on Tuesday evening, Prime Minister Najib said of Tun Dr Mahathir's resignation on Monday: 'Usually if you want to resign, the biggest impact will be the first time.",Consult,"Mahathir departure won't hurt Umno, says Najib","(2016, 9, 3)",1,21.5169,39.2192,3,Makkah,Unknown,3,Factiva,Malaysia,Media Personnel (Malaysia),"Social,Media",40497529,Malaysia,Mohammad Najib Abdul Razak,"Government,Executive,Executive Office,Elite",2016
1051,Jeddah,Saudi Arabia,2016-03-02,NULL,2016-03-02,ICEWS24242562,Dr Mahathir resigned from Umno in 2008 to protest against the leadership of then Prime Minister Abdullah Badawi but rejoined in 2009 when Datuk Seri Najib took the reins.,Criticize or denounce,"Mahathir departure won't hurt Umno, says Najib","(2016, 9, 3)",-2,21.5169,39.2192,3,Makkah,Unknown,5,Factiva,Malaysia,Mahathir Mohamad,Elite,40497529,Saudi Arabia,Head of Government (Saudi Arabia),"Executive Office,Government,Executive",2016
1052,NULL,Syria,2016-03-02,NULL,2016-03-02,ICEWS24242521,"'Syria strongly condemns the decision of the Gulf Cooperation Council to consider the Hezbollah party a terrorist one, which is a reflection of the misguided policies of Saudi Arabia,' the Syrian Foreign Ministry said in a statement.",Criticize or denounce,Syria Slams GCC’s Move to Call Hezbollah Terrorist Group,"(2016, 9, 3)",-2,33.5102,36.2913,3,NULL,Unknown,3,Factiva,Syria,Syria,NULL,40497577,NULL,Gulf Cooperation Council,"Regional Diplomatic IGOs,Regional,International Government Organization",2016
1053,NULL,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24242554,* Egypt invited Italian police to join the investigation,Appeal for diplomatic cooperation (such as policy support),UPDATE 1-Egypt hands over some evidence about student's murder to Italy,"(2016, 9, 3)",3.4,30.0626,31.2497,3,NULL,Reuters News,2,Factiva,Egypt,Egypt,NULL,40497643,Italy,Police (Italy),"Government,Police",2016
1072,Jeddah,Saudi Arabia,2016-03-02,NULL,2016-03-02,ICEWS24243045,He dismissed claims by Dr Mahathir that he (Najib) was a person who was too focused on status.,Reject,'Dr M's exit will not affect Umno',"(2016, 9, 3)",-4,21.5169,39.2192,3,Makkah,New Straits Times,6,Factiva,Saudi Arabia,Party President (Saudi Arabia),Parties,40498699,Saudi Arabia,Citizen (Saudi Arabia),"Social,General Population / Civilian / Social",2016
1077,Latakia,Syria,2016-03-02,NULL,2016-03-02,ICEWS24243345,Both the Syrian government and rebels have accused each other of violations.,Accuse,Syrian war: Rebels accuse government of truce breach,"(2016, 9, 3)",-2,35.5317,35.7901,3,Muhafazat al Ladhiqiyah,Al Jazeera English,4,Factiva,Syria,Government (Syria),Government,40500012,Syria,Armed Rebel (Syria),"Dissident,Rebel",2016
1078,Latakia,Syria,2016-03-02,NULL,2016-03-02,ICEWS24243346,Both the Syrian government and rebels have accused each other of violations.,Accuse,Syrian war: Rebels accuse government of truce breach,"(2016, 9, 3)",-2,35.5317,35.7901,3,Muhafazat al Ladhiqiyah,Al Jazeera English,4,Factiva,Syria,Armed Rebel (Syria),"Dissident,Rebel",40500012,Syria,Government (Syria),Government,2016
1079,Latakia,Syria,2016-03-02,NULL,2016-03-02,ICEWS24243344,The Reuters news agency quoted a rebel official and the Britain-based Syrian Observatory for Human Rights monitoring group as saying that government forces pressed an offensive against opposition forces in Latakia province at the Turkish border on Wednesday.,Make statement,Syrian war: Rebels accuse government of truce breach,"(2016, 9, 3)",0,35.5317,35.7901,3,Muhafazat al Ladhiqiyah,Al Jazeera English,5,Factiva,United Kingdom,Reuters,"Media,News,Social",40500012,Syria,Military (Syria),"Military,Government",2016
1080,NULL,Egypt,2016-03-02,NULL,2016-03-02,ICEWS24243326,Egyptian politician and talk show host Tawfik Okasha has been expelled from parliament after meeting Israel's ambassador to the country.,Consult,Egypt parliament expels MP Okasha after Israel meeting,"(2016, 9, 3)",1,30.0626,31.2497,3,NULL,Al Jazeera English,2,Factiva,Egypt,Party Member (Egypt),Parties,40500013,Israel,Foreign Affairs (Israel),"Government,Foreign Ministry,Executive",2016
