,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
439,Riyadh,Saudi Arabia,2017-08-16,NULL,2017-08-16,ICEWS27925940,"Riyadh and Baghdad reached a deal 'to renovate the Arar border post and fully open it for trade and passage for visitors between the two countries' when Iraqi Prime Minister Haider al-Abadi visited Saudi Arabia in June, his spokesman Saad al-Hadithi said.",Sign formal agreement,"Saudi Arabia, Iraq look to reopen border after 27 years","(2017, 33, 3)",8,24.6877,46.7219,8,Mintaqat ar Riyad,Agence France-Presse,3,Factiva,Saudi Arabia,Saudi Arabia,NULL,45076612,Iraq,Iraq,NULL,2017
440,Baghdad,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27925941,"Riyadh and Baghdad reached a deal 'to renovate the Arar border post and fully open it for trade and passage for visitors between the two countries' when Iraqi Prime Minister Haider al-Abadi visited Saudi Arabia in June, his spokesman Saad al-Hadithi said.",Sign formal agreement,"Saudi Arabia, Iraq look to reopen border after 27 years","(2017, 33, 3)",8,33.3406,44.4009,8,Muhafazat Baghdad,Agence France-Presse,3,Factiva,Iraq,Iraq,NULL,45076612,Saudi Arabia,Saudi Arabia,NULL,2017
441,Al Hamimah,Saudi Arabia,2017-08-16,NULL,2017-08-16,ICEWS27925904,"Hojaji, a member of the Iranian advisory support team in Syria, had been taken hostage and reportedly beheaded by the IS militants near the Iraqi border in Syria.",Kill by physical assault,Iran's IRGC denies independent military operations in Syria,"(2017, 33, 3)",-10,21.5095,39.6321,8,Makkah,Xinhua News Agency,4,Factiva,Syria,Militant (Syria),Unidentified Forces,45076616,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2017
442,Cairo,Egypt,2017-08-16,NULL,2017-08-16,ICEWS27925879,"CAIRO, Aug. 16 (Xinhua) -- Egyptian army killed on Wednesday two militants in Egypt's North Sinai province, military spokesman said.",Use conventional military force,2 terrorists killed in Egypt's Sinai: army spokesman,"(2017, 33, 3)",-10,30.0626,31.2497,8,Muhafazat al Qahirah,Xinhua News Agency,1,Factiva,Egypt,Egyptian Army,"Military,Army,Government",45076620,Egypt,Militant (Egypt),Unidentified Forces,2017
443,NULL,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27925863,UNITED NATIONS (AP) — Iraq is asking the U.N. Security Council for assistance in collecting evidence to prosecute extremists from the Islamic State group for possible crimes against humanity.,Appeal for aid,Iraq asks UN to collect evidence to prosecute Islamic State,"(2017, 33, 3)",3.4,33.3406,44.4009,8,NULL,Associated Press Newswires,1,Factiva,Iraq,Iraq,NULL,45076674,NULL,UN Security Council,"Global Defense / Security IGOs,Global,International Government Organization,Global Diplomatic IGOs",2017
444,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925724,"Islamic State has lost swathes of territory to separate campaigns being waged by Syrian government forces backed by Russia and Iran, and by the U.S.-backed Syrian Democratic Forces (SDF), which is dominated by the Kurdish YPG militia.",Cooperate militarily,Red Cross hopes to repair Tabqa dam near Syria's Raqqa,"(2017, 33, 3)",7.4,33.5102,36.2913,8,Dimashq,Reuters News,5,Factiva,Russian Federation,Russia,NULL,45076709,Syria,Military (Syria),"Government,Military",2017
445,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925725,"Islamic State has lost swathes of territory to separate campaigns being waged by Syrian government forces backed by Russia and Iran, and by the U.S.-backed Syrian Democratic Forces (SDF), which is dominated by the Kurdish YPG militia.",Cooperate militarily,Red Cross hopes to repair Tabqa dam near Syria's Raqqa,"(2017, 33, 3)",7.4,33.5102,36.2913,8,Dimashq,Reuters News,5,Factiva,Iran,Iran,NULL,45076709,Syria,Military (Syria),"Government,Military",2017
446,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925846,"A delegation of Lebanese ministers has arrived in Syria for the Damascus International Fair, which will be held on 17 August for the first time since 2012.",Make a visit,Lebanese delegation arrives for Damascus International Fair,"(2017, 33, 3)",1.9,33.5102,36.2913,8,Dimashq,BBC Monitoring Newsfile,2,Factiva,Lebanon,Ministry (Lebanon),Government,45076733,Syria,Syria,NULL,2017
447,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925847,"A delegation of Lebanese ministers has arrived in Syria for the Damascus International Fair, which will be held on 17 August for the first time since 2012.",Host a visit,Lebanese delegation arrives for Damascus International Fair,"(2017, 33, 3)",2.8,33.5102,36.2913,8,Dimashq,BBC Monitoring Newsfile,2,Factiva,Syria,Syria,NULL,45076733,Lebanon,Ministry (Lebanon),Government,2017
448,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925738,Damascus has accused the United States and the UK of supplying CS and CN toxic substances made by two U.S. companies and one British firm which were found at militants' arms depots in Aleppo and a Damascus suburb.,Accuse,"Suspected supply of U.S., UK toxic substances to Syria is beyond comprehension - Russian Foreign Ministry","(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Interfax News Service,5,Factiva,Syria,Syria,NULL,45076786,United States,United States,NULL,2017
449,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925739,Damascus has accused the United States and the UK of supplying CS and CN toxic substances made by two U.S. companies and one British firm which were found at militants' arms depots in Aleppo and a Damascus suburb.,Accuse,"Suspected supply of U.S., UK toxic substances to Syria is beyond comprehension - Russian Foreign Ministry","(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Interfax News Service,5,Factiva,Syria,Syria,NULL,45076786,United Kingdom,United Kingdom,NULL,2017
452,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926034,"Earlier in the day, Syrian Deputy Foreign Minister Faisal Mekdad accused Washington and London of supplying toxic agents to terrorists, stating that CS and CN substances allegedly produced by US NonLethal Technologies and UK Chemring Defence were found in weapons depots abandoned by militants in Syria's Aleppo and a Damascus suburb.",Accuse,Syria Entitled to Address UN as Alleged Western Chemical Weapons Found - Russian Lawmaker,"(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,Syria,Faisal Mekdad,"Government,Executive,Foreign Ministry",45077011,United States,United States,NULL,2017
453,Ras Baalbek,Lebanon,2017-08-16,NULL,2017-08-16,ICEWS27925984,Four Lebanese army members and five ISIS members were killed in clashes in the areas surrounding Ras Baalbek.,Use conventional military force,Lebanese army begins ISIS battle surrounding Ras Baalbek,"(2017, 33, 3)",-10,34.2589,36.4192,8,Mohafazat Baalbek-Hermel,Al Arabiya,1,Factiva,Lebanon,Lebanon,NULL,45077038,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",2017
454,Ras Baalbek,Lebanon,2017-08-16,NULL,2017-08-16,ICEWS27925985,Four Lebanese army members and five ISIS members were killed in clashes in the areas surrounding Ras Baalbek.,Use unconventional violence,Lebanese army begins ISIS battle surrounding Ras Baalbek,"(2017, 33, 3)",-9,34.2589,36.4192,8,Mohafazat Baalbek-Hermel,Al Arabiya,1,Factiva,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",45077038,Lebanon,Lebanon,NULL,2017
455,Ras Baalbek,Lebanon,2017-08-16,NULL,2017-08-16,ICEWS27925986,Four Lebanese army members and five ISIS members were killed in clashes in the areas surrounding Ras Baalbek along the Lebanese-Syrian border early Wednesday.,Use conventional military force,Lebanese army begins ISIS battle surrounding Ras Baalbek,"(2017, 33, 3)",-10,34.2589,36.4192,8,Mohafazat Baalbek-Hermel,Al Arabiya,3,Factiva,Lebanon,Lebanon,NULL,45077038,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",2017
456,Ras Baalbek,Lebanon,2017-08-16,NULL,2017-08-16,ICEWS27925987,Four Lebanese army members and five ISIS members were killed in clashes in the areas surrounding Ras Baalbek along the Lebanese-Syrian border early Wednesday.,Use unconventional violence,Lebanese army begins ISIS battle surrounding Ras Baalbek,"(2017, 33, 3)",-9,34.2589,36.4192,8,Mohafazat Baalbek-Hermel,Al Arabiya,3,Factiva,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",45077038,Lebanon,Lebanon,NULL,2017
457,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925991,"MOSCOW (Sputnik) - Earlier in the day, Syrian Deputy Foreign Minister Faisal Mekdad accused Washington and London of supplying toxic agents to terrorists, adding that CS and CN substances, allegedly produced by US and UK companies, were found in Aleppo and Damascus.",Accuse,"'Beyond Understanding': Moscow on UK, US Possible Supplies of Chemicals to Syria","(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,Syria,Faisal Mekdad,"Government,Executive,Foreign Ministry",45077047,United States,United States,NULL,2017
458,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925992,"MOSCOW (Sputnik) - Earlier in the day, Syrian Deputy Foreign Minister Faisal Mekdad accused Washington and London of supplying toxic agents to terrorists, adding that CS and CN substances, allegedly produced by US and UK companies, were found in Aleppo and Damascus.",Accuse,"'Beyond Understanding': Moscow on UK, US Possible Supplies of Chemicals to Syria","(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,Syria,Faisal Mekdad,"Government,Executive,Foreign Ministry",45077047,United Kingdom,United Kingdom,NULL,2017
459,NULL,Syria,2017-08-16,NULL,2017-08-16,ICEWS27925990,Mekdad also said that the US launched 59 Tomahawk cruise missiles on a Syrian airfield three days after a chemical attack in the Idlib provincepoints to the fact that the strike was planned beforehand and the chemical attack was staged.,Make statement,"'Beyond Understanding': Moscow on UK, US Possible Supplies of Chemicals to Syria","(2017, 33, 3)",0,35.7667,36.6667,8,Idlib,Unknown,6,Factiva,Syria,Faisal Mekdad,"Government,Executive,Foreign Ministry",45077047,United States,United States,NULL,2017
460,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926046,"DAMASCUS (Sputnik) — The Syrian armed forces on Wednesday destroyed numerous Daesh (outlawed in Russia) terrorists, including Kuwaiti, Saudi and Malaysian nationals, and damaged Daesh infrastructure in a massive operation in the city of Deir ez-Zor, local media reported.",Use conventional military force,"Syrian Army Kills Kuwaiti, Saudi, Malaysian Daesh Terrorists in Deir ez-Zor","(2017, 33, 3)",-10,33.5102,36.2913,8,Dimashq,Unknown,2,Factiva,Syria,Military (Syria),"Government,Military",45077048,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Muslim,Dissident,Insurgents,Fundamentalist,International Religious,Sunni,Ideological",2017
461,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926079,Mekdad explained that CS and CN substances that were found in Aleppo and Damascus are allegedly produced by Chemring Defence and US company NonLethal Technologies.,Make statement,UK's Chemring Group Denies Supplying Syrian Militants With Toxic Agents,"(2017, 33, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Unknown,4,Factiva,Syria,Faisal Mekdad,"Government,Executive,Foreign Ministry",45077053,United States,Business (United States),"Business,Social",2017
462,Cairo,Egypt,2017-08-16,NULL,2017-08-16,ICEWS27926132,"Egypt fully supports the Nigerian government and people in their war against terrorism, calling on the international community to eliminate extremism and terrorism, Egyptian Foreign Ministry said in a statement.",Make an appeal or request,Egypt strongly condemns suicide attacks in Nigeria,"(2017, 33, 3)",3,30.0626,31.2497,8,Muhafazat al Qahirah,Xinhua News Agency,2,Factiva,Egypt,Egypt,NULL,45077394,NULL,Unidentified State Actor,NULL,2017
463,Cairo,Egypt,2017-08-16,NULL,2017-08-16,ICEWS27926133,"Egypt fully supports the Nigerian government and people in their war against terrorism, calling on the international community to eliminate extremism and terrorism, Egyptian Foreign Ministry said in a statement.",Praise or endorse,Egypt strongly condemns suicide attacks in Nigeria,"(2017, 33, 3)",3.4,30.0626,31.2497,8,Muhafazat al Qahirah,Xinhua News Agency,2,Factiva,Egypt,Egypt,NULL,45077394,Nigeria,Government (Nigeria),Government,2017
464,Doha,Qatar,2017-08-16,NULL,2017-08-16,ICEWS27926166,"The Qatari official met with his Kuwaiti counterpart Sheikh Sabah Al Khaled Al Hamad Al Sabah, the Kuwait News Agency (KUNA) reported.",Consult,Qatari Foreign Minister Arrives in Kuwait Amid Diplomatic Row With Arab States,"(2017, 33, 3)",1,25.2793,51.5224,8,Baladiyat ad Dawhah,Unknown,2,Factiva,Qatar,Qatar,NULL,45077442,Kuwait,Sabah Khaled Al-Hamad Al-Sabah,"Executive,Government,Executive Office",2017
465,Doha,Qatar,2017-08-16,NULL,2017-08-16,ICEWS27926168,"The Qatari official met with his Kuwaiti counterpart Sheikh Sabah Al Khaled Al Hamad Al Sabah, the Kuwait News Agency (KUNA) reported.",Consult,Qatari Foreign Minister Arrives in Kuwait Amid Diplomatic Row With Arab States,"(2017, 33, 3)",1,25.2793,51.5224,8,Baladiyat ad Dawhah,Unknown,2,Factiva,Kuwait,Sabah Khaled Al-Hamad Al-Sabah,"Executive,Government,Executive Office",45077442,Qatar,Qatar,NULL,2017
466,Arbil,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926225,"In a rare move, a number of retired public sector workers and peshmergas staged a protest over delays to their pension payments outside the cabinet office in Arbil today, 16 August, according to a number of Kurdish media outlets.",Demonstrate or rally,Rare protest in Iraq's Arbil calls for revision of austerity,"(2017, 33, 3)",-6.5,36.1926,44.0106,8,Muhafazat Arbil,BBC Monitoring Middle East,2,Factiva,Iraq,Public Sector (Iraq),"State Owned Enterprises,Government",45077513,NULL,Unspecified Actor,Unspecified,2017
467,Arbil,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926226,"In a rare move, a number of retired public sector workers and peshmergas staged a protest over delays to their pension payments outside the cabinet office in Arbil today, 16 August, according to a number of Kurdish media outlets.",Demonstrate or rally,Rare protest in Iraq's Arbil calls for revision of austerity,"(2017, 33, 3)",-6.5,36.1926,44.0106,8,Muhafazat Arbil,BBC Monitoring Middle East,2,Factiva,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",45077513,NULL,Unspecified Actor,Unspecified,2017
474,Mosul,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926282,"Britain, international human rights lawyer Amal Clooney and Nadia Murad, a woman from the Yazidi religious minority who was enslaved and raped by Islamic State fighters in Mosul, have been pushing Iraq to allow a U.N. inquiry.",Sexually assault,Iraq seeks international help to investigate Islamic State crimes,"(2017, 33, 3)",-9,36.335,43.1189,8,Muhafazat Ninawa,Reuters News,2,Factiva,Iraq,Combatant (Iraq),Unidentified Forces,45077707,Iraq,Women (Iraq),"General Population / Civilian / Social,Social",2017
475,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926261,"WASHINGTON (Sputnik) — Syrian Deputy Foreign Minister Faisal Mekdad earlier in the day accused US and UK-based companies of supplying toxic agents to terrorists, adding that CS and CN substances, allegedly produced by NonLethal Technologies and Chemring Defence, were found in Aleppo and Damascus.",Accuse,"State Department Aware of Claims US, UK Supplied Toxins to Syria - Official","(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,Syria,Faisal Mekdad,"Foreign Ministry,Executive,Government",45077748,United States,Business (United States),"Social,Business",2017
476,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926241,"MOSCOW (Sputnik) — Syrian Deputy Foreign Minister Faisal Mekdad earlier in the day accused Washington and London of supplying toxic agents to terrorists, stating that CS and CN substances allegedly produced by US NonLethal Technologies and UK Chemring Defence were found in weapons depots abandoned by militants in Syria's Aleppo and a Damascus suburb.",Accuse,Syria Has Right to Address UN as Alleged Western Chemical Weapons Found - MP,"(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,3,Factiva,Syria,Faisal Mekdad,"Foreign Ministry,Executive,Government",45077750,United States,United States,NULL,2017
477,Kirkuk,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926323,"At least three members of the Kurdish peshmerga have been killed in an assault by so-called Islamic State (IS) militants near the disputed town of Tuz Khurmatu last night, 15 August, Kurdish outlets have reported, adding that 11 were injured.",Use unconventional violence,Three Kurdish peshmergas killed in IS attack in Iraq,"(2017, 33, 3)",-9,35.4681,44.3922,8,Muhafazat Kirkuk,BBC Monitoring Middle East,2,Factiva,Iraq,Militant (Iraq),Unidentified Forces,45077797,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2017
478,Kirkuk,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926322,The town is among the areas disputed by the federal and Kurdish governments.,Criticize or denounce,Three Kurdish peshmergas killed in IS attack in Iraq,"(2017, 33, 3)",-2,35.4681,44.3922,8,Muhafazat Kirkuk,BBC Monitoring Middle East,4,Factiva,Iraq,Iraqi Kurds,"Kurd (Ethnic Group),International Ethnic",45077797,Iraq,Iraq,NULL,2017
479,Khanaqin,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926386,"The predominantly Kurdish town of Khanaqin is in Diyala Governorate, but is part of the area that are disputed by the federal and Kurdish governments.",Criticize or denounce,Disputed Iraq town agrees to participate in Kurdish referendum,"(2017, 33, 3)",-2,34.3482,45.3907,8,Muhafazat Diyala,BBC Monitoring Middle East,3,Factiva,Iraq,Iraqi Kurds,"Kurd (Ethnic Group),International Ethnic",45077798,Iraq,Iraq,NULL,2017
480,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926334,"Earlier in the day, Syrian Deputy Foreign Minister Faisal Mekdad accused US and UK-based companies of supplying toxic agents to terrorists, adding that CS and CN substances, allegedly produced by NonLethal Technologies and Chemring Defence, were found in Aleppo and Damascus.",Accuse,Pentagon Assistance to Vetted Syrian Opposition Never Included Chemical Agents - Spokesman,"(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,2,Factiva,Syria,Faisal Mekdad,"Foreign Ministry,Executive,Government",45077831,United States,Business (United States),"Social,Business",2017
481,NULL,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926325,"Head of the Kurdistan region delegation, Rowsch Nuri Shaways, briefed the Iranian envoy on the outcomes of his meeting with the Iraqi central government.",Consult,Envoy: Iran Stresses Support for Baghdad-Erbil Dialogue,"(2017, 33, 3)",1,36.2267,44.7611,8,Kurdistan,FARS News Agency,4,Factiva,Iraq,Rowsch Shaways,"Finance / Economy / Commerce / Trade Ministry,Executive Office,Kurd (Ethnic Group),Executive,Cabinet,International Ethnic,(National) Minor Party,Parties,Ideological,International Religious,Sunni,Government,Nationalist",45077844,Iran,Envoy (Iran),"Foreign Ministry,Executive,Government",2017
482,NULL,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926326,"Head of the Kurdistan region delegation, Rowsch Nuri Shaways, briefed the Iranian envoy on the outcomes of his meeting with the Iraqi central government.",Consult,Envoy: Iran Stresses Support for Baghdad-Erbil Dialogue,"(2017, 33, 3)",1,36.2267,44.7611,8,Kurdistan,FARS News Agency,4,Factiva,Iraq,Rowsch Shaways,"Finance / Economy / Commerce / Trade Ministry,Executive Office,Kurd (Ethnic Group),Executive,Cabinet,International Ethnic,(National) Minor Party,Parties,Ideological,International Religious,Sunni,Government,Nationalist",45077844,Iraq,Government (Iraq),Government,2017
483,NULL,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926328,"Head of the Kurdistan region delegation, Rowsch Nuri Shaways, briefed the Iranian envoy on the outcomes of his meeting with the Iraqi central government.",Consult,Envoy: Iran Stresses Support for Baghdad-Erbil Dialogue,"(2017, 33, 3)",1,36.2267,44.7611,8,Kurdistan,FARS News Agency,4,Factiva,Iraq,Government (Iraq),Government,45077844,Iraq,Rowsch Shaways,"Finance / Economy / Commerce / Trade Ministry,Executive Office,Kurd (Ethnic Group),Executive,Cabinet,International Ethnic,(National) Minor Party,Parties,Ideological,International Religious,Sunni,Government,Nationalist",2017
484,Riyadh,Saudi Arabia,2017-08-16,NULL,2017-08-16,ICEWS27926366,TEHRAN (FNA)- A leading Arab daily said Riyadh had demanded UN Special Envoy for Yemen Ismail Walad Sheikh Ahmed to visit Tehran after it felt strongly desperate in war on Yemen.,Demand,Arab Daily: Saudis Sent UN Envoy to Iran for Yemen War Despair,"(2017, 33, 3)",-5,24.6877,46.7219,8,Mintaqat ar Riyad,FARS News Agency,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,45077849,NULL,United Nations,"Global Diplomatic IGOs,Global,International Government Organization",2017
485,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926375,The Syrian Foreign Ministry said that the toxic agents found in Aleppo and Damascus suburb were produced by one British company and two American companies.,Make statement,"Damascus: US, UK Supply Toxic Agents to Terrorist Groups in Syria","(2017, 33, 3)",0,36.2012,37.1612,8,Muhafazat Halab,FARS News Agency,2,Factiva,Syria,Foreign Affairs (Syria),"Foreign Ministry,Executive,Government",45077851,United Kingdom,Business (United Kingdom),"Business,Social",2017
486,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926376,The Syrian Foreign Ministry said that the toxic agents found in Aleppo and Damascus suburb were produced by one British company and two American companies.,Make statement,"Damascus: US, UK Supply Toxic Agents to Terrorist Groups in Syria","(2017, 33, 3)",0,36.2012,37.1612,8,Muhafazat Halab,FARS News Agency,2,Factiva,Syria,Foreign Affairs (Syria),"Foreign Ministry,Executive,Government",45077851,United States,Business (United States),"Social,Business",2017
490,Aleppo,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926477,"Earlier in the day, Syrian Deputy Foreign Minister Faisal Mekdad accused US and UK-based companies of supplying toxic agents to terrorists, adding that CS and CN substances, allegedly produced by NonLethal Technologies and Chemring Defence, were found in Aleppo and Damascus.",Accuse,London Denies Claims of Alleged Delivery of Lethal Weaponry to Syria,"(2017, 33, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Unknown,3,Factiva,Syria,Faisal Mekdad,"Government,Foreign Ministry,Executive",45078088,United States,Business (United States),"Social,Business",2017
491,NULL,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926505,"Government ministers from Lebanon's Hezbollah and the Shi'ite Amal party arrived in Syria for a trade fair, a trip that has ignited a political row in Lebanon.",Make a visit,"Lebanese, Syrian ministers vow to improve economic ties","(2017, 33, 3)",1.9,33.5102,36.2913,8,NULL,Reuters News,2,Factiva,Lebanon,Ministry (Hezbollah),"Ideological,Social,International Religious,Parties,Shia,Far Left,(National) Minor Party,National Religious,Dissident,Organized Violent",45078093,Syria,Syria,NULL,2017
492,NULL,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926506,"Government ministers from Lebanon's Hezbollah and the Shi'ite Amal party arrived in Syria for a trade fair, a trip that has ignited a political row in Lebanon.",Host a visit,"Lebanese, Syrian ministers vow to improve economic ties","(2017, 33, 3)",2.8,33.5102,36.2913,8,NULL,Reuters News,2,Factiva,Syria,Syria,NULL,45078093,Lebanon,Ministry (Hezbollah),"Ideological,Social,International Religious,Parties,Shia,Far Left,(National) Minor Party,National Religious,Dissident,Organized Violent",2017
493,Homs,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926457,"5. IS fighters attack Syrian forces in Homs, killing 15 Syrian troops and destroying three of their military tanks.",Use unconventional violence,Programme summary of Afghan east IS radio news 1530 gmt 14 Aug 17,"(2017, 33, 3)",-9,34.7268,36.7234,8,Muhafazat Hims,BBC Monitoring South Asia,6,Factiva,Syria,Combatant (Syria),Unidentified Forces,45078100,Syria,Military (Syria),"Military,Government",2017
494,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926517,"MOSCOW, August 16 (Sputnik) - Those government ministers who are affiliated with the Lebanese Shia Hezbollah and Amal movements, and planning to visit Syria, will not receive official support from the country's government, local media reported, citing Lebanese Prime Minister Saad Hariri.",Express intent to meet or negotiate,Hezbollah-Linked Ministers' Syria Visit to Get No Support From Lebanese Gov't - Reports,"(2017, 33, 3)",4,33.5102,36.2913,8,Dimashq,Unknown,1,Factiva,Lebanon,Ministry (Hezbollah),"Ideological,Social,International Religious,Parties,Shia,Far Left,(National) Minor Party,National Religious,Dissident,Organized Violent",45078123,Syria,Syria,NULL,2017
495,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926518,"Hariri said the ministers would visit Syria without the official backing of the government, The Daily Star newspaper reported.",Express intent to meet or negotiate,Hezbollah-Linked Ministers' Syria Visit to Get No Support From Lebanese Gov't - Reports,"(2017, 33, 3)",4,33.5102,36.2913,8,Dimashq,Unknown,3,Factiva,Lebanon,Ministry (Hezbollah),"Ideological,Social,International Religious,Parties,Shia,Far Left,(National) Minor Party,National Religious,Dissident,Organized Violent",45078123,Syria,Syria,NULL,2017
496,Damascus,Syria,2017-08-16,NULL,2017-08-16,ICEWS27926519,"Hariri said the ministers would visit Syria without the official backing of the government, The Daily Star newspaper reported.",Express intent to meet or negotiate,Hezbollah-Linked Ministers' Syria Visit to Get No Support From Lebanese Gov't - Reports,"(2017, 33, 3)",4,33.5102,36.2913,8,Dimashq,Unknown,3,Factiva,Lebanon,Saad Hariri,"Ideological,Elite,Center Right,International Religious,Parties,Executive,(National) Minor Party,Sunni,Government,Executive Office",45078123,Syria,Syria,NULL,2017
502,Baghdad,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926581,Iraq's Foreign Minister Ibrahim al-Jaafari said in a letter to Secretary-General Antonio Guterres circulated Wednesday that his government is working on a draft Security Council resolution seeking assistance.,Make statement,Iraq seeks UN help to convict IS for crimes against humanity,"(2017, 33, 3)",0,33.3406,44.4009,8,Muhafazat Baghdad,Xinhua News Agency,2,Factiva,Iraq,Ibrahim al-Jaafari,"Shia,Parties,Ideological,Center Right,International Religious,(National) Minor Party",45078391,Iraq,Government (Iraq),Government,2017
503,Mosul,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926582,Amal Clooney on Wednesday welcomed foreign minister al-Jaafari's letter as an important first step to bring IS members to justice.,Host a visit,Iraq seeks UN help to convict IS for crimes against humanity,"(2017, 33, 3)",2.8,36.335,43.1189,8,Muhafazat Ninawa,Xinhua News Agency,5,Factiva,United Kingdom,Amal Clooney,"Social,Legal",45078391,Iraq,Ibrahim al-Jaafari,"Shia,Parties,Ideological,Center Right,International Religious,(National) Minor Party",2017
504,Mosul,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926583,Amal Clooney on Wednesday welcomed foreign minister al-Jaafari's letter as an important first step to bring IS members to justice.,Praise or endorse,Iraq seeks UN help to convict IS for crimes against humanity,"(2017, 33, 3)",3.4,36.335,43.1189,8,Muhafazat Ninawa,Xinhua News Agency,5,Factiva,United Kingdom,Amal Clooney,"Social,Legal",45078391,Iraq,Ibrahim al-Jaafari,"Shia,Parties,Ideological,Center Right,International Religious,(National) Minor Party",2017
505,Mosul,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926585,Amal Clooney on Wednesday welcomed foreign minister al-Jaafari's letter as an important first step to bring IS members to justice.,Make a visit,Iraq seeks UN help to convict IS for crimes against humanity,"(2017, 33, 3)",1.9,36.335,43.1189,8,Muhafazat Ninawa,Xinhua News Agency,5,Factiva,Iraq,Ibrahim al-Jaafari,"Shia,Parties,Ideological,Center Right,International Religious,(National) Minor Party",45078391,United Kingdom,Amal Clooney,"Social,Legal",2017
506,Mosul,Iraq,2017-08-16,NULL,2017-08-16,ICEWS27926584,"In the letter, Al-Jaafari praised Iraq's armed forces for recently liberating the city of Mosul from 'the Daesh terrorist organization' and for 'brilliant military victories with the support and cooperation of the international coalition.'",Praise or endorse,Iraq seeks UN help to convict IS for crimes against humanity,"(2017, 33, 3)",3.4,36.335,43.1189,8,Muhafazat Ninawa,Xinhua News Agency,6,Factiva,Iraq,Terrorist Organization (Islamic State of Iraq and the Levant),"Muslim,Fundamentalist,Sunni,Ideological,International Religious,Insurgents,Dissident",45078391,Iraq,Military (Iraq),"Government,Military",2017
