,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
415,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619408,"Trump praised the autocratic Saudi rulers, signed a $110 billion (€97.8 billion) arms deal with the kingdom, and adopted Saudi rhetoric blaming Iran for regional violence and global terrorism, although radical Sunni terrorists profess extreme Saudi Wahhabi religious ideology.",Praise or endorse,Trump’s attack on Iran will only strengthen ultra-conservatives at expense of reformers; Iranians back Rouhani to steer country in a more liberal direction,"(2017, 21, 3)",3.4,24.6877,46.7219,5,Mintaqat ar Riyad,Irish Times,2,Factiva,United States,Donald Trump,"Executive,Government,Executive Office",44335666,Saudi Arabia,Saudi Arabia,NULL,2017
418,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619613,Work is in charge of about 1 800 soldiers who are helping 'advise and assist' the Iraqi forces.,Provide aid,Battle to retake remaining IS areas in Mosul​ will be 'hardest',"(2017, 21, 3)",7,36.335,43.1189,5,Muhafazat Ninawa,Cape Argus,3,Factiva,Iraq,Military Personnel (Iraq),"Government,Military",44335942,Iraq,Military (Iraq),"Government,Military",2017
419,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619602,Work is in charge of about 1 800 soldiers who are helping 'advise and assist' the Iraqi forces.,Provide aid,Battle for Mosul could get 'extremely violent',"(2017, 21, 3)",7,36.335,43.1189,5,Muhafazat Ninawa,The Mercury,3,Factiva,Iraq,Military Personnel (Iraq),"Government,Military",44335966,Iraq,Military (Iraq),"Government,Military",2017
420,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619504,"US PRESIDENT Donald Trump arrived in Israel yesterday on the second leg of his first overseas trip since entering office, and said he had new reasons to hope for peace and stability to the Middle East after his visit to Saudi Arabia.",Make a visit,Trump peace talks planned for 'later date',"(2017, 21, 3)",1.9,24.6877,46.7219,5,NULL,The Mercury,1,Factiva,United States,Donald Trump,"Government,Executive Office,Executive",44335990,Saudi Arabia,Saudi Arabia,NULL,2017
421,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619508,"US PRESIDENT Donald Trump arrived in Israel yesterday on the second leg of his first overseas trip since entering office, and said he had new reasons to hope for peace and stability to the Middle East after his visit to Saudi Arabia.",Host a visit,Trump peace talks planned for 'later date',"(2017, 21, 3)",2.8,24.6877,46.7219,5,NULL,The Mercury,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,44335990,United States,Donald Trump,"Government,Executive Office,Executive",2017
422,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619586,Work is in charge of about 1 800 soldiers who are helping 'advise and assist' the Iraqi forces.,Provide aid,Battle for Mosul could get 'extremely violent',"(2017, 21, 3)",7,36.335,43.1189,5,Muhafazat Ninawa,Cape Times,3,Factiva,Iraq,Military Personnel (Iraq),"Government,Military",44336011,Iraq,Military (Iraq),"Government,Military",2017
423,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619489,"US PRESIDENT Donald Trump arrived in Israel yesterday on the second leg of his first overseas trip since entering office, and said he had new reasons to hope for peace and stability to the Middle East after his visit to Saudi Arabia.",Make a visit,Trump peace talks planned for 'later date',"(2017, 21, 3)",1.9,24.6877,46.7219,5,NULL,Cape Times,1,Factiva,United States,Donald Trump,"Government,Executive Office,Executive",44336026,Saudi Arabia,Saudi Arabia,NULL,2017
424,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619493,"US PRESIDENT Donald Trump arrived in Israel yesterday on the second leg of his first overseas trip since entering office, and said he had new reasons to hope for peace and stability to the Middle East after his visit to Saudi Arabia.",Host a visit,Trump peace talks planned for 'later date',"(2017, 21, 3)",2.8,24.6877,46.7219,5,NULL,Cape Times,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,44336026,United States,Donald Trump,"Government,Executive Office,Executive",2017
427,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619778,"US President Donald Trump and Saudi Arabia's King Salman bin Abdulaziz Al Saud (R) attend the Arab Islamic American Summit in Riyadh, Saudi Arabia May 21, 2017.",Make a visit,"Trump's Mideast Tour Paves the Way for War With Iran, Ex-CIA Official Warns","(2017, 21, 3)",1.9,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,1,Factiva,United States,Donald Trump,"Executive,Executive Office,Government",44336351,Saudi Arabia,Saudi Arabia,NULL,2017
428,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619779,"US President Donald Trump and Saudi Arabia's King Salman bin Abdulaziz Al Saud (R) attend the Arab Islamic American Summit in Riyadh, Saudi Arabia May 21, 2017.",Host a visit,"Trump's Mideast Tour Paves the Way for War With Iran, Ex-CIA Official Warns","(2017, 21, 3)",2.8,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,44336351,United States,Donald Trump,"Executive,Executive Office,Government",2017
429,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619716,WASHINGTON (Sputnik) — President Donald Trump recommitted the United States to full support of Saudi Arabia and Israel against Iran during his state visit to Riyadh and talks with Saudi leaders.,Make a visit,"Riyadh Visit Revealed Trump Fully Backing Israel, Sunni Arabs Against Iran","(2017, 21, 3)",1.9,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,2,Factiva,United States,Donald Trump,"Executive,Executive Office,Government",44336356,Saudi Arabia,Saudi Arabia,NULL,2017
430,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619717,WASHINGTON (Sputnik) — President Donald Trump recommitted the United States to full support of Saudi Arabia and Israel against Iran during his state visit to Riyadh and talks with Saudi leaders.,Host a visit,"Riyadh Visit Revealed Trump Fully Backing Israel, Sunni Arabs Against Iran","(2017, 21, 3)",2.8,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,2,Factiva,Saudi Arabia,Saudi Arabia,NULL,44336356,United States,Donald Trump,"Executive,Executive Office,Government",2017
431,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619748,Jan Kubis tells UN Security Council armed group will soon be defeated but continues to use civilians as human shields.,Make statement,UN envoy: Liberation of Mosul from ISIL is 'imminent',"(2017, 21, 3)",0,36.335,43.1189,5,Muhafazat Ninawa,Al Jazeera English,1,Factiva,Slovakia,Ján Kubis,NULL,44336380,NULL,UN Security Council,"Global,International Government Organization,Global Diplomatic IGOs,Global Defense / Security IGOs",2017
432,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619750,Jan Kubis tells UN Security Council armed group will soon be defeated but continues to use civilians as human shields.,Use as human shield,UN envoy: Liberation of Mosul from ISIL is 'imminent',"(2017, 21, 3)",-8,36.335,43.1189,5,Muhafazat Ninawa,Al Jazeera English,1,Factiva,Slovakia,Ján Kubis,NULL,44336380,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2017
433,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619751,"But Jan Kubis told the UN Security Council on Monday that despite progress, fighting remains 'a tremendous challenge' because ISIL fighters are increasingly using civilians as human shields in 'a last-gasp effort that reveals little more than the inherent inhuman barbarity of the terrorists'.",Use as human shield,UN envoy: Liberation of Mosul from ISIL is 'imminent',"(2017, 21, 3)",-8,36.335,43.1189,5,Muhafazat Ninawa,Al Jazeera English,3,Factiva,Iraq,Combatant (Islamic State of Iraq and the Levant),"Fundamentalist,Insurgents,Dissident,Muslim,Sunni,International Religious,Ideological",44336380,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2017
434,Mosul,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27619749,"Kubis paid tribute to Iraqi security forces and their coalition partners for trying to limit the impact of military operations to protect civilians, 'even if that comes at the cost of prolonging a harsh, bitter campaign that continues to claim both civilian and military lives'.",Engage in symbolic act,UN envoy: Liberation of Mosul from ISIL is 'imminent',"(2017, 21, 3)",0,36.335,43.1189,5,Muhafazat Ninawa,Al Jazeera English,4,Factiva,Slovakia,Ján Kubis,NULL,44336380,Iraq,Military Personnel - Special (Iraq),"Government,Military",2017
437,Qabr as Sitt,Syria,2017-05-23,NULL,2017-05-23,ICEWS27619838,"He blew himself up at the checkpoint at the entrance to Sayyidah-Zaynab,' the source said, noting that there are likely casualties.",Carry out suicide bombing,Suicide Car Bombing Behind Southern Damascus Suburb Explosion - Source,"(2017, 21, 3)",-10,33.4466,36.3364,5,Muhafazat Rif Dimashq,Unknown,3,Factiva,Syria,Armed Gang (Syria),Unidentified Forces,44336614,Syria,Syria,NULL,2017
438,Beirut,Lebanon,2017-05-23,NULL,2017-05-23,ICEWS27619840,"President Donald Trump's overture to Muslim leaders in Saudi Arabia has raised concern and anger in Shiite-majority Iraq and among the Christian, Shiite and Sunni population in Lebanon, two of America's most important regional partners in the war on terror, which maintain good relations with Shiite Iran.",Make pessimistic comment,"U.S. Shift Prompts Angst in Iraq, Lebanon -- WSJ","(2017, 21, 3)",-0.4,33.8889,35.4944,5,Beyrouth,Dow Jones News Service,3,Factiva,Lebanon,Population (Lebanon),"Social,General Population / Civilian / Social",44336669,United States,Donald Trump,"Executive,Government,Executive Office",2017
457,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620199,"TEHRAN -- Flush from his decisive re-election victory, Iran's president struck back on Monday after a weekend of verbal affronts from the Saudi-American summit meeting, describing President Trump's visit to Riyadh as empty theatrics and mocking his support for a monarchy that has ''never seen a ballot box.''",Make a visit,Iran Leader Mocks Trip By Trump,"(2017, 21, 3)",1.9,24.6877,46.7219,5,Mintaqat ar Riyad,The New York Times,1,Factiva,Iran,Head of Government (Iran),"Government,Executive Office,Executive",44337264,Saudi Arabia,Saudi Arabia,NULL,2017
458,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620201,"TEHRAN -- Flush from his decisive re-election victory, Iran's president struck back on Monday after a weekend of verbal affronts from the Saudi-American summit meeting, describing President Trump's visit to Riyadh as empty theatrics and mocking his support for a monarchy that has ''never seen a ballot box.''",Host a visit,Iran Leader Mocks Trip By Trump,"(2017, 21, 3)",2.8,24.6877,46.7219,5,Mintaqat ar Riyad,The New York Times,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,44337264,Iran,Head of Government (Iran),"Government,Executive Office,Executive",2017
459,Damascus,Syria,2017-05-23,NULL,2017-05-23,ICEWS27620263,"The Syrian soldiers destroyed the car and two occupants near the Mustakbal checkpoint at the entrance of Sayyida Zaynab neighborhood on the highway to the Damascus airport, said the report.",Use conventional military force,Syrian authorities foil explosion attempt near Damascus,"(2017, 21, 3)",-10,33.5102,36.2913,5,Dimashq,Xinhua News Agency,2,Factiva,Syria,Military (Syria),"Government,Military",44337325,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2017
460,Damascus,Syria,2017-05-23,NULL,2017-05-23,ICEWS27620262,"Sayyida Zaynab has witnessed deadly explosions throughout the Syrian crisis, as it's a predominantly Shiite area, making it a target to the ultra-radical groups, who deem the Shiites as enemies as Shiite fighters have been backing the government forces intensively in several Syrian areas.",Praise or endorse,Syrian authorities foil explosion attempt near Damascus,"(2017, 21, 3)",3.4,33.5102,36.2913,5,Dimashq,Xinhua News Agency,4,Factiva,Syria,Combatant (Syria),Unidentified Forces,44337325,Syria,Military (Syria),"Government,Military",2017
461,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620139,The ministry also expressed condolences to the families of those killed and injured in the explosion.,Make empathetic comment,Manchester Attack Proved Urgent Need to Find Efficient Counterterrorism Mechanisms - Cairo,"(2017, 21, 3)",3.4,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,3,Factiva,Egypt,Ministry (Egypt),Government,44337338,Egypt,Citizen (Egypt),"Social,General Population / Civilian / Social",2017
462,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619977,"Afghan President Mohammad Ashraf Ghani met King Salman bin Abdul Aziz al Saud of Saudi Arabia in Riyadh, capital of Saudi Arabia today noon.",Consult,"Afghan, Saudi leaders discuss expansion of ties","(2017, 21, 3)",1,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring South Asia,2,Factiva,Afghanistan,Head of Government (Afghanistan),"Executive,Government,Executive Office",44337357,Saudi Arabia,Salman bin Abdulaziz al-Saud,"Elite,Executive Office,Executive,Government",2017
463,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619978,"Afghan President Mohammad Ashraf Ghani met King Salman bin Abdul Aziz al Saud of Saudi Arabia in Riyadh, capital of Saudi Arabia today noon.",Consult,"Afghan, Saudi leaders discuss expansion of ties","(2017, 21, 3)",1,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring South Asia,2,Factiva,Saudi Arabia,Salman bin Abdulaziz al-Saud,"Elite,Executive Office,Executive,Government",44337357,Afghanistan,Head of Government (Afghanistan),"Executive,Government,Executive Office",2017
464,NULL,Egypt,2017-05-23,NULL,2017-05-23,ICEWS27620076,The spokesperson added that the rocket might have exploded before it touched the ground and forces are searching the area for signs of impact.,Investigate,Rocket shot from Sinai Peninsula hits southern Israel,"(2017, 21, 3)",-2,29.5,34,5,Sinai Peninsula,Xinhua News Agency,4,Factiva,Israel,Israeli Defense Forces,"Military,Government",44337371,Israel,Israel,NULL,2017
465,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27619999,"He leaned heavily on concerns over Iran's destabilizing activities in the region during his two-day visit to Saudi Arabia, Tehran's long-time foe.",Make a visit,"Analysis: In Mideast, Trump pushes shared worries over Iran","(2017, 21, 3)",1.9,24.6877,46.7219,5,NULL,Associated Press Newswires,3,Factiva,United States,Donald Trump,"Executive Office,Government,Executive",44337412,Saudi Arabia,Saudi Arabia,NULL,2017
466,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620002,"He leaned heavily on concerns over Iran's destabilizing activities in the region during his two-day visit to Saudi Arabia, Tehran's long-time foe.",Host a visit,"Analysis: In Mideast, Trump pushes shared worries over Iran","(2017, 21, 3)",2.8,24.6877,46.7219,5,NULL,Associated Press Newswires,3,Factiva,Saudi Arabia,Saudi Arabia,NULL,44337412,United States,Donald Trump,"Executive Office,Government,Executive",2017
477,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620426,He urged the Pakistani industrialists to seize the new opportunities arising from implementation of Saudi Vision 2030 so as to boost and strengthen the economy of Pakistan.,Make an appeal or request,Pakistan-Saudi trade ties to further strengthen in the coming days,"(2017, 21, 3)",3,24.6877,46.7219,5,Mintaqat ar Riyad,Mist News,3,Factiva,Pakistan,Foreign Affairs (Pakistan),"Executive,Foreign Ministry,Government",44337733,Pakistan,Citizen (Pakistan),"Social,General Population / Civilian / Social",2017
478,Homs,Syria,2017-05-23,NULL,2017-05-23,ICEWS27620492,Homs Province Governor Talal Barazi told Syrian state TV that a booby-trapped car was being chased by security forces when the bomb was set off.,Make statement,Explosion kills three in Syria's Homs,"(2017, 21, 3)",0,34.7268,36.7234,5,Muhafazat Hims,BBC Monitoring Newsfile,3,Factiva,Syria,Talal al-Barazi,"Local,Provincial,Government",44337971,Syria,Military Personnel - Special (Syria),"Military,Government",2017
482,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620842,"Saudi Arabia's 81-year-old King Salman shook hands with US First Lady Melania Trump when she landed with President Donald Trump on Saturday in the capital, Riyadh.",Make a visit,Aligned behind the same cause,"(2017, 21, 3)",1.9,24.6877,46.7219,5,Mintaqat ar Riyad,Daily News,3,Factiva,United States,Presidential Family (United States),Elite,44338415,Saudi Arabia,Saudi Arabia,NULL,2017
483,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620843,"Saudi Arabia's 81-year-old King Salman shook hands with US First Lady Melania Trump when she landed with President Donald Trump on Saturday in the capital, Riyadh.",Host a visit,Aligned behind the same cause,"(2017, 21, 3)",2.8,24.6877,46.7219,5,Mintaqat ar Riyad,Daily News,3,Factiva,Saudi Arabia,Saudi Arabia,NULL,44338415,United States,Presidential Family (United States),Elite,2017
484,NULL,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27620682,"Tsahkna, who is visiting Iraq, said that the commitment and creativity of the Estonian personnel was hailed both by the Danish officers whom the Estonian personnel are subordinated to in Iraq as well as the Iraqi personnel being trained by the Estonians, spokespeople for the Ministry of Defense said.",Make a visit,Minister: Estonian instructors making a big contribution to fight against IS,"(2017, 21, 3)",1.9,33.3406,44.4009,5,NULL,Baltic Daily,2,Factiva,Estonia,Margus Tsahkna,"Parties,Executive,Defense / Security Ministry,(National) Major Party,Ideological,Center Right,Government",44338436,Iraq,Iraq,NULL,2017
485,NULL,Iraq,2017-05-23,NULL,2017-05-23,ICEWS27620684,"Tsahkna, who is visiting Iraq, said that the commitment and creativity of the Estonian personnel was hailed both by the Danish officers whom the Estonian personnel are subordinated to in Iraq as well as the Iraqi personnel being trained by the Estonians, spokespeople for the Ministry of Defense said.",Host a visit,Minister: Estonian instructors making a big contribution to fight against IS,"(2017, 21, 3)",2.8,33.3406,44.4009,5,NULL,Baltic Daily,2,Factiva,Iraq,Iraq,NULL,44338436,Estonia,Margus Tsahkna,"Parties,Executive,Defense / Security Ministry,(National) Major Party,Ideological,Center Right,Government",2017
486,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620857,The cricket-star-turned-politician Imran Khan is also claiming that Trump snubbed Nawaz Sharif by not singling out Pakistan as a victim of terror attacks in his summit speech in Riyadh over the weekend.,Criticize or denounce,Pakistani opposition criticizes PM over Saudi-Trump summit,"(2017, 21, 3)",-2,24.6877,46.7219,5,Mintaqat ar Riyad,Associated Press Newswires,2,Factiva,United States,Donald Trump,"Government,Executive Office,Executive",44338443,Pakistan,Nawaz Sharif,"Muslim,Defense / Security Ministry,Executive Office,Executive,Government,Ideological,Parties,International Religious,Foreign Ministry,Center Right,(National) Major Party,Elite",2017
487,Cairo,Egypt,2017-05-23,NULL,2017-05-23,ICEWS27620669,"CAIRO, May 23 (Sputnik) - Egypt and Russia have reached the final stage ahead of signing an integrated contract for the construction of Egypt's first nuclear power plant (NPP), Egyptian Energy Minister Mohamed Shaker El-Markabi said Tuesday.",Sign formal agreement,"Egypt, Russia Reach Final Stage of Signing Integrated NPP Construction Contract - Minister","(2017, 21, 3)",8,30.0626,31.2497,5,Muhafazat al Qahirah,Unknown,1,Factiva,Egypt,Egypt,NULL,44338457,Russian Federation,Russia,NULL,2017
488,Cairo,Egypt,2017-05-23,NULL,2017-05-23,ICEWS27620670,"CAIRO, May 23 (Sputnik) - Egypt and Russia have reached the final stage ahead of signing an integrated contract for the construction of Egypt's first nuclear power plant (NPP), Egyptian Energy Minister Mohamed Shaker El-Markabi said Tuesday.",Sign formal agreement,"Egypt, Russia Reach Final Stage of Signing Integrated NPP Construction Contract - Minister","(2017, 21, 3)",8,30.0626,31.2497,5,Muhafazat al Qahirah,Unknown,1,Factiva,Russian Federation,Russia,NULL,44338457,Egypt,Egypt,NULL,2017
489,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620883,The Iranian senior was referring to a multibillion arms deal recently sealed between the US and Saudi Arabia during President Trump's trip to Riyadh.,Sign formal agreement,Shamkhani in Moscow: Accruing weapons never led to increased security,"(2017, 21, 3)",8,24.6877,46.7219,5,Mintaqat ar Riyad,Organisation of Asia-Pacific News Agencies,6,Factiva,United States,United States,NULL,44338462,Saudi Arabia,Saudi Arabia,NULL,2017
490,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620884,The Iranian senior was referring to a multibillion arms deal recently sealed between the US and Saudi Arabia during President Trump's trip to Riyadh.,Sign formal agreement,Shamkhani in Moscow: Accruing weapons never led to increased security,"(2017, 21, 3)",8,24.6877,46.7219,5,Mintaqat ar Riyad,Organisation of Asia-Pacific News Agencies,6,Factiva,Saudi Arabia,Saudi Arabia,NULL,44338462,United States,United States,NULL,2017
491,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620607,"Addressing the open session of the Parliament on Tuesday morning, Larijani referred to Donald Trump’s recent visit to Saudi Arabia asserting “it was both interesting and unbelievable to hear that the US President clearly announced the volume of cash he had received in order to make the visit.”",Make a visit,Larijani: Saudis always in war with Muslims,"(2017, 21, 3)",1.9,24.6877,46.7219,5,Mintaqat ar Riyad,Organisation of Asia-Pacific News Agencies,2,Factiva,United States,Donald Trump,"Government,Executive Office,Executive",44338463,Saudi Arabia,Saudi Arabia,NULL,2017
492,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620608,"Addressing the open session of the Parliament on Tuesday morning, Larijani referred to Donald Trump’s recent visit to Saudi Arabia asserting “it was both interesting and unbelievable to hear that the US President clearly announced the volume of cash he had received in order to make the visit.”",Host a visit,Larijani: Saudis always in war with Muslims,"(2017, 21, 3)",2.8,24.6877,46.7219,5,Mintaqat ar Riyad,Organisation of Asia-Pacific News Agencies,2,Factiva,Saudi Arabia,Saudi Arabia,NULL,44338463,United States,Donald Trump,"Government,Executive Office,Executive",2017
493,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27620606,"On formation of Taliban, Larijani said Pakistani Prime Minister Benazir Bhutto was right to state that Taliban arose from a partnership triangle with US and Britain acting as designers, Saudis as financers and Pakistan as performer of the plan.",Make statement,Larijani: Saudis always in war with Muslims,"(2017, 21, 3)",0,24.6877,46.7219,5,Mintaqat ar Riyad,Organisation of Asia-Pacific News Agencies,5,Factiva,Pakistan,Benazir Bhutto,"Ideological,Parties,Center Left,(National) Major Party,Elite",44338463,Afghanistan,Taliban,"Ideological,International Religious,Insurgents,Dissident,Fundamentalist,Sunni",2017
508,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621161,"The US leader arrived in Bethlehem after visiting Saudi Arabia and Tel Aviv and would later head to Belgium, Italy and the Vatican.",Make a visit,Trump Says Wants to Contribute to Reaching Israeli-Palestinian Peace Deal,"(2017, 21, 3)",1.9,24.6877,46.7219,5,NULL,Unknown,5,Factiva,United States,United States,NULL,44339077,Saudi Arabia,Saudi Arabia,NULL,2017
509,NULL,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621167,"The US leader arrived in Bethlehem after visiting Saudi Arabia and Tel Aviv and would later head to Belgium, Italy and the Vatican.",Host a visit,Trump Says Wants to Contribute to Reaching Israeli-Palestinian Peace Deal,"(2017, 21, 3)",2.8,24.6877,46.7219,5,NULL,Unknown,5,Factiva,Saudi Arabia,Saudi Arabia,NULL,44339077,United States,United States,NULL,2017
510,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621172,"2. Addressing a summit in Riyadh, US President Donald Trump accuses Iran of supporting terrorism.",Make a visit,Programme summary of Iranian Gorgan radio news in Turkmen 1430 gmt 22 May 17,"(2017, 21, 3)",1.9,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring Central Asia,3,Factiva,United States,Donald Trump,"Executive Office,Government,Executive",44339163,Saudi Arabia,Saudi Arabia,NULL,2017
511,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621173,"2. Addressing a summit in Riyadh, US President Donald Trump accuses Iran of supporting terrorism.",Accuse,Programme summary of Iranian Gorgan radio news in Turkmen 1430 gmt 22 May 17,"(2017, 21, 3)",-2,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring Central Asia,3,Factiva,United States,Donald Trump,"Executive Office,Government,Executive",44339163,Iran,Iran,NULL,2017
512,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621175,"2. Addressing a summit in Riyadh, US President Donald Trump accuses Iran of supporting terrorism.",Host a visit,Programme summary of Iranian Gorgan radio news in Turkmen 1430 gmt 22 May 17,"(2017, 21, 3)",2.8,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring Central Asia,3,Factiva,Saudi Arabia,Saudi Arabia,NULL,44339163,United States,Donald Trump,"Executive Office,Government,Executive",2017
513,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621174,"During the meeting, Trump blamed Iran for instability in the region.",Accuse,Programme summary of Iranian Gorgan radio news in Turkmen 1430 gmt 22 May 17,"(2017, 21, 3)",-2,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring Central Asia,4,Factiva,United States,Donald Trump,"Executive Office,Government,Executive",44339163,Iran,Iran,NULL,2017
514,Ad Diraz,Bahrain,2017-05-23,NULL,2017-05-23,ICEWS27621000,"Bahraini police opened fire Tuesday on a protest by supporters of a top Shiite cleric, with at least one demonstrator reported dead in the latest unrest to hit the Sunni-ruled Gulf state.",Demonstrate or rally,"Bahrain police fire on Shiite protest, one reported dead","(2017, 21, 3)",-6.5,26.2181,50.4706,5,Central Governorate,Agence France-Presse,1,Factiva,Bahrain,Citizen (Bahrain),"Social,General Population / Civilian / Social",44339172,NULL,Unspecified Actor,Unspecified,2017
515,Ad Diraz,Bahrain,2017-05-23,NULL,2017-05-23,ICEWS27621002,Eyewitnesses told AFP multiple civilians were wounded when police opened fire at demonstrators throwing stones and Molotov cocktails at security forces.,fight with small arms and light weapons,"Bahrain police fire on Shiite protest, one reported dead","(2017, 21, 3)",-10,26.2181,50.4706,5,Central Governorate,Agence France-Presse,3,Factiva,Bahrain,Police (Bahrain),"Government,Police",44339172,Bahrain,Citizen (Bahrain),"Social,General Population / Civilian / Social",2017
516,Ad Diraz,Bahrain,2017-05-23,NULL,2017-05-23,ICEWS27621003,Eyewitnesses told AFP multiple civilians were wounded when police opened fire at demonstrators throwing stones and Molotov cocktails at security forces.,fight with small arms and light weapons,"Bahrain police fire on Shiite protest, one reported dead","(2017, 21, 3)",-10,26.2181,50.4706,5,Central Governorate,Agence France-Presse,3,Factiva,Bahrain,Police (Bahrain),"Government,Police",44339172,Bahrain,Protester (Bahrain),"Protestors / Popular Opposition / Mobs,Dissident",2017
517,Ad Diraz,Bahrain,2017-05-23,NULL,2017-05-23,ICEWS27621001,"Police arrested several people wanted by the authorities, the interior ministry said.","Arrest, detain, or charge with legal action","Bahrain police fire on Shiite protest, one reported dead","(2017, 21, 3)",-5,26.2181,50.4706,5,Central Governorate,Agence France-Presse,4,Factiva,Bahrain,Police (Bahrain),"Government,Police",44339172,Bahrain,Citizen (Bahrain),"Social,General Population / Civilian / Social",2017
518,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621120,"The two leaders were reported to have discussed on ways to boost bilateral relations, and cooperation between Somalia and United States, as well as the counter-terrorism.",Engage in diplomatic cooperation,Somali President Meets With Trump in Saudi Arabia,"(2017, 21, 3)",3.5,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,2,Factiva,Somalia,Somalia,NULL,44339180,United States,United States,NULL,2017
519,Riyadh,Saudi Arabia,2017-05-23,NULL,2017-05-23,ICEWS27621121,"The two leaders were reported to have discussed on ways to boost bilateral relations, and cooperation between Somalia and United States, as well as the counter-terrorism.",Engage in diplomatic cooperation,Somali President Meets With Trump in Saudi Arabia,"(2017, 21, 3)",3.5,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,2,Factiva,United States,United States,NULL,44339180,Somalia,Somalia,NULL,2017
