,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
373,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431359,One of the onlookers held up a bullet casing and accused the police of killing 'poor' Egyptians.,Accuse,"Egyptian policeman kills a man, wounds another, over cup of tea","(2016, 16, 3)",-2,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,5,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40923678,Egypt,Police (Egypt),"Police,Government",2016
375,Damascus,Syria,2016-04-19,NULL,2016-04-19,ICEWS24431484,"On Monday, the opposition's High Negotiations Committee (HNC) asked UN Special Envoy for Syria Staffan de Mistura to suspend their participation in the ongoing round of talks, blaming Damascus for violating the cessation of hostilities on the ground in Syria.",Accuse,ISSG to Hold Meeting on Thursday After HNC Call to Reassess Syria Ceasefire - Source,"(2016, 16, 3)",-2,33.5102,36.2913,4,Dimashq,Unknown,5,Factiva,NULL,United Nations,"Global,International Government Organization,Global Diplomatic IGOs",40924018,Syria,Syria,NULL,2016
376,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431469,"CAIRO (AP) — Hundreds of Cairo residents are protesting after an Egyptian police officer shot dead a street vendor and injured another one, the latest in a series of incidents that have triggered public outrage over the behavior of the police.",Demonstrate or rally,Outrage in Egypt after police officer kills street vendor,"(2016, 16, 3)",-6.5,30.0626,31.2497,4,Muhafazat al Qahirah,Associated Press Newswires,1,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40924083,NULL,Unspecified Actor,Unspecified,2016
377,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431471,"CAIRO (AP) — Hundreds of Cairo residents are protesting after an Egyptian police officer shot dead a street vendor and injured another one, the latest in a series of incidents that have triggered public outrage over the behavior of the police.",fight with small arms and light weapons,Outrage in Egypt after police officer kills street vendor,"(2016, 16, 3)",-10,30.0626,31.2497,4,Muhafazat al Qahirah,Associated Press Newswires,1,Factiva,Egypt,Police (Egypt),"Police,Government",40924083,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
378,New Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431468,"Brig. Gen. Hesham Amer, police chief of the New Cairo district, said on Tuesday that three policemen argued with a street vendor over the price of a cup of tea, then one of them shot two people in the eastern Cairo suburb of Rehab.",Make statement,Outrage in Egypt after police officer kills street vendor,"(2016, 16, 3)",0,30.03,31.47,4,Muhafazat al Qahirah,Associated Press Newswires,2,Factiva,Egypt,High Ranking Military Personnel (Egypt),"Military,Government",40924083,Egypt,Police (Egypt),"Police,Government",2016
379,New Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431472,"Brig. Gen. Hesham Amer, police chief of the New Cairo district, said on Tuesday that three policemen argued with a street vendor over the price of a cup of tea, then one of them shot two people in the eastern Cairo suburb of Rehab.",fight with small arms and light weapons,Outrage in Egypt after police officer kills street vendor,"(2016, 16, 3)",-10,30.03,31.47,4,Muhafazat al Qahirah,Associated Press Newswires,2,Factiva,Egypt,Police (Egypt),"Police,Government",40924083,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
380,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431470,"Photos and video clips circulated on social networking sites showing crowds smashing a police vehicle and blocking a road while chanting, 'the police are thugs.'",Demonstrate or rally,Outrage in Egypt after police officer kills street vendor,"(2016, 16, 3)",-6.5,30.0626,31.2497,4,Muhafazat al Qahirah,Associated Press Newswires,5,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40924083,NULL,Unspecified Actor,Unspecified,2016
381,Latakia,Syria,2016-04-19,NULL,2016-04-19,ICEWS24431674,"BEIRUT (Reuters) - Syrian government forces backed by Russian air power launched a counter-attack against rebels in the northwestern province of Latakia, a rebel group and a conflict monitor reported, as violence was reported across much of the northwest on Tuesday.",Use conventional military force,"Syrian army mounts attack in northwest, Idlib bombarded","(2016, 16, 3)",-10,35.5317,35.7901,4,Muhafazat al Ladhiqiyah,Reuters News,1,Factiva,Syria,Military (Syria),"Military,Government",40924179,Syria,Armed Rebel (Syria),"Dissident,Rebel",2016
382,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431653,"He said that Saudi Arabia is the largest investor in Sudan, appreciating the laws issued in Sudan for encouraging the foreign investments.",Make statement,Saudi Ambassador to Sudan - Statement Attributed to Saudi Ambassador in Cairo Was Media Fabrication,"(2016, 16, 3)",0,30.0626,31.2497,4,Muhafazat al Qahirah,All Africa,3,Factiva,Saudi Arabia,Foreign Affairs (Saudi Arabia),"Foreign Ministry,Executive,Government",40924379,Saudi Arabia,Saudi Arabia,NULL,2016
383,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431865,"CAIRO, April 19 (Reuters) - A riot erupted in a Cairo suburb on Tuesday after a policeman shot three people in an argument, killing one of them, security sources said, the latest incident to rouse public anger over alleged police brutality in Egypt.",fight with small arms and light weapons,"UPDATE 1-Riot erupts in Cairo after policeman kills one, wounds two, over cup of tea","(2016, 16, 3)",-10,30.0626,31.2497,4,Muhafazat al Qahirah,Reuters News,3,Factiva,Egypt,Police (Egypt),"Government,Police",40924621,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
384,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24431854,"OBAMA ADMINISTRATION: President Barack Obama begins his travel to Riyadh, Saudi Arabia, this afternoon.",Make a visit,Capital Journal Daybreak: Why the Front-Runners Need a Win in New York,"(2016, 16, 3)",1.9,24.6877,46.7219,4,Mintaqat ar Riyad,Dow Jones News Service,2,Factiva,United States,Barack Obama,"Parties,(National) Major Party,Executive,Government,Center Left,Ideological,Executive Office",40924630,Saudi Arabia,Saudi Arabia,NULL,2016
385,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24431855,"OBAMA ADMINISTRATION: President Barack Obama begins his travel to Riyadh, Saudi Arabia, this afternoon.",Host a visit,Capital Journal Daybreak: Why the Front-Runners Need a Win in New York,"(2016, 16, 3)",2.8,24.6877,46.7219,4,Mintaqat ar Riyad,Dow Jones News Service,2,Factiva,Saudi Arabia,Saudi Arabia,NULL,40924630,United States,Barack Obama,"Parties,(National) Major Party,Executive,Government,Center Left,Ideological,Executive Office",2016
386,Amman,Jordan,2016-04-19,NULL,2016-04-19,ICEWS24431778,French President Francois Hollande arrived on Tuesday in Jordan on the final leg of his trip to the Middle East to address conflicts in the region.,Make a visit,Hollande begins visit to Jordan to discuss Middle East crisis,"(2016, 16, 3)",1.9,31.9552,35.945,4,Muhafazat `Amman,EFE News Service,2,Factiva,France,François Hollande,"Lower House,Legislative / Parliamentary,Executive Office,Executive,Government,Elite",40924726,Jordan,Jordan,NULL,2016
387,Amman,Jordan,2016-04-19,NULL,2016-04-19,ICEWS24431779,French President Francois Hollande arrived on Tuesday in Jordan on the final leg of his trip to the Middle East to address conflicts in the region.,Make a visit,Hollande begins visit to Jordan to discuss Middle East crisis,"(2016, 16, 3)",1.9,31.9552,35.945,4,Muhafazat `Amman,EFE News Service,2,Factiva,France,François Hollande,"Lower House,Legislative / Parliamentary,Executive Office,Executive,Government,Elite",40924726,NULL,Middle East,NULL,2016
388,Amman,Jordan,2016-04-19,NULL,2016-04-19,ICEWS24431780,French President Francois Hollande arrived on Tuesday in Jordan on the final leg of his trip to the Middle East to address conflicts in the region.,Host a visit,Hollande begins visit to Jordan to discuss Middle East crisis,"(2016, 16, 3)",2.8,31.9552,35.945,4,Muhafazat `Amman,EFE News Service,2,Factiva,Jordan,Jordan,NULL,40924726,France,François Hollande,"Lower House,Legislative / Parliamentary,Executive Office,Executive,Government,Elite",2016
389,Amman,Jordan,2016-04-19,NULL,2016-04-19,ICEWS24431781,French President Francois Hollande arrived on Tuesday in Jordan on the final leg of his trip to the Middle East to address conflicts in the region.,Host a visit,Hollande begins visit to Jordan to discuss Middle East crisis,"(2016, 16, 3)",2.8,31.9552,35.945,4,Muhafazat `Amman,EFE News Service,2,Factiva,NULL,Middle East,NULL,40924726,France,François Hollande,"Lower House,Legislative / Parliamentary,Executive Office,Executive,Government,Elite",2016
390,Amman,Jordan,2016-04-19,NULL,2016-04-19,ICEWS24431777,"Hollande is also scheduled to visit Prince Hassan Air Base, 100 kilometers (about 62 miles) east of Amman, where French Mirage fighters involved in that offensive are stationed.",Express intent to meet or negotiate,Hollande begins visit to Jordan to discuss Middle East crisis,"(2016, 16, 3)",4,31.9552,35.945,4,Muhafazat `Amman,EFE News Service,6,Factiva,France,François Hollande,"Lower House,Legislative / Parliamentary,Executive Office,Executive,Government,Elite",40924726,Jordan,Jordan,NULL,2016
391,Amman,Jordan,2016-04-19,NULL,2016-04-19,ICEWS24431907,The French leader also says it is 'very worrying' that indirect peace talks between Syria's government and opposition have been suspended.,Make statement,French leader says Jordan faces 'real threat' from IS group,"(2016, 16, 3)",0,31.9552,35.945,4,Muhafazat `Amman,Associated Press Newswires,3,Factiva,France,France,NULL,40924782,Syria,Government (Syria),Government,2016
392,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431932,"CAIRO: A riot erupted in a Cairo suburb on Tuesday after a policeman shot three people in an argument, killing one of them, security sources said, the latest incident to rouse public anger over alleged police brutality in Egypt.",fight with small arms and light weapons,"Riot erupts in Cairo after policeman kills one, wounds two, over cup of tea","(2016, 16, 3)",-10,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,1,Factiva,Egypt,Police (Egypt),"Government,Police",40924914,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
393,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431930,One of the onlookers held up a bullet casing and accused the police of killing 'poor' Egyptians.,Accuse,"Riot erupts in Cairo after policeman kills one, wounds two, over cup of tea","(2016, 16, 3)",-2,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,5,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40924914,Egypt,Police (Egypt),"Government,Police",2016
394,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24431931,"A crowd quickly gathered, overturning a police vehicle and beating up another policeman at the scene, said a witness, who did not see the shooting but said he arrived at the scene in the well-to-do neighbourhood of Rehab shortly afterwards.",Physically assault,"Riot erupts in Cairo after policeman kills one, wounds two, over cup of tea","(2016, 16, 3)",-9.5,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,6,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40924914,Egypt,Police (Egypt),"Government,Police",2016
395,Latakia,Syria,2016-04-19,NULL,2016-04-19,ICEWS24431982,"The rebels, who accuse the government of breaking the ceasefire to try to recapture the northern city of Aleppo, announced an offensive of their own, launching an assault against government forces in Latakia province on the Mediterranean coast.",Use unconventional violence,Syria peace talks near collapse after gov’t breaks ceasefire,"(2016, 16, 3)",-9,35.5317,35.7901,4,Muhafazat al Ladhiqiyah,Unknown,3,Factiva,Syria,Armed Rebel (Syria),"Dissident,Rebel",40924934,Syria,Military (Syria),"Government,Military",2016
396,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432083,"'The policeman opened fire, killing the vendor and wounding two passers-by.'",Use conventional military force,Policeman kills Egypt vendor over price of cup of tea,"(2016, 16, 3)",-10,30.0626,31.2497,4,Muhafazat al Qahirah,Agence France-Presse,4,Factiva,Egypt,Police (Egypt),"Government,Police",40925195,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
397,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24432086,UK Prime Minister David Cameron’s administration has been accused of increasing weapons supplies to Riyadh as it boosted imports nearly threefold over the past five years.,Provide aid,UK Arms Sale Licenses to Saudi Arabia Total $4Bln in 1 Year - Reports,"(2016, 16, 3)",7,24.6877,46.7219,4,Mintaqat ar Riyad,Unknown,6,Factiva,United Kingdom,David Cameron,"Ideological,(National) Major Party,Center Right,Executive,Parties,Cabinet,Executive Office,Elite,Legislative / Parliamentary,Government",40925281,Saudi Arabia,Saudi Arabia,NULL,2016
398,Damascus,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432124,"On Monday, the opposition's High Negotiations Committee (HNC) asked UN Special Envoy for Syria Staffan de Mistura to suspend their participation in the ongoing round of talks, blaming Damascus for violating the cessation of hostilities on the ground in Syria.",Make an appeal or request,ISSG to Hold Meeting on Thursday After HNC Call to Reassess Syria Ceasefire,"(2016, 16, 3)",3,33.5102,36.2913,4,Dimashq,Unknown,5,Factiva,Syria,People Associated with the Opposition (Syria),"Protestors / Popular Opposition / Mobs,Dissident",40925325,NULL,United Nations,"Global Diplomatic IGOs,International Government Organization,Global",2016
399,Damascus,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432125,"On Monday, the opposition's High Negotiations Committee (HNC) asked UN Special Envoy for Syria Staffan de Mistura to suspend their participation in the ongoing round of talks, blaming Damascus for violating the cessation of hostilities on the ground in Syria.",Accuse,ISSG to Hold Meeting on Thursday After HNC Call to Reassess Syria Ceasefire,"(2016, 16, 3)",-2,33.5102,36.2913,4,Dimashq,Unknown,5,Factiva,NULL,United Nations,"Global Diplomatic IGOs,International Government Organization,Global",40925325,Syria,Syria,NULL,2016
400,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432105,"CAIRO: A riot erupted in a Cairo suburb on Tuesday after a policeman shot three people after an argument over the price of a cup of tea, killing one of them, the Interior Ministry and witnesses said.",fight with small arms and light weapons,Riot erupts in Cairo after policeman kills man over cup of tea,"(2016, 16, 3)",-10,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,1,Factiva,Egypt,Police (Egypt),"Government,Police",40925353,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2016
401,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432103,One of the onlookers held up a bullet casing and accused the police of killing 'poor' Egyptians.,Accuse,Riot erupts in Cairo after policeman kills man over cup of tea,"(2016, 16, 3)",-2,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,3,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40925353,Egypt,Police (Egypt),"Government,Police",2016
402,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432104,"A crowd quickly gathered, overturning a police vehicle and beating up another policeman at the scene, said a witness, who did not see the shooting but said he arrived at the scene in the well-to-do neighbourhood of Rehab shortly afterwards.",Physically assault,Riot erupts in Cairo after policeman kills man over cup of tea,"(2016, 16, 3)",-9.5,30.0626,31.2497,4,Muhafazat al Qahirah,Channel NewsAsia,4,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",40925353,Egypt,Police (Egypt),"Government,Police",2016
403,Baghdad,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432156,"Since last week, dozens of lawmakers have staged a sit-in inside the parliament, demanding the country's top political leadership — Parliament Speaker, Prime Minister and the President — step down following a Cabinet reshuffle vote delay.",Demonstrate or rally,Iraqi parliament fails to vote on fate of its speaker,"(2016, 16, 3)",-6.5,33.3406,44.4009,4,Muhafazat Baghdad,Associated Press Newswires,4,Factiva,Iraq,Lawmaker (Iraq),"Government,Legislative / Parliamentary",40925365,Iraq,Legislature (Iraq),"Government,Legislative / Parliamentary",2016
404,Baghdad,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432155,Hundreds of his followers have rallied in Baghdad to press the legislators to vote.,Demand,Iraqi parliament fails to vote on fate of its speaker,"(2016, 16, 3)",-5,33.3406,44.4009,4,Muhafazat Baghdad,Associated Press Newswires,6,Factiva,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",40925365,Iraq,Lawmaker (Iraq),"Government,Legislative / Parliamentary",2016
405,Baghdad,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432157,Hundreds of his followers have rallied in Baghdad to press the legislators to vote.,Demonstrate or rally,Iraqi parliament fails to vote on fate of its speaker,"(2016, 16, 3)",-6.5,33.3406,44.4009,4,Muhafazat Baghdad,Associated Press Newswires,6,Factiva,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",40925365,NULL,Unspecified Actor,Unspecified,2016
411,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432191,"Cairo, 19 April: Egypt's Foreign Ministry asserted on Tuesday [19 April] that the occupied Golan Heights are part and parcel of Syria.",Make statement,Egypt says Golan Heights 'part and parcel of Syria',"(2016, 16, 3)",0,30.0626,31.2497,4,Muhafazat al Qahirah,BBC Monitoring Newsfile,2,Factiva,Egypt,Foreign Affairs (Egypt),"Executive,Government,Foreign Ministry",40925633,Syria,Syria,NULL,2016
412,NULL,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432192,This came in response to comments by Israeli Prime Minister Benjamin Netanyahu who declared at the country's first cabinet meeting held in the occupied territory that the Golan Heights will forever stay in Israel's hands.,Make statement,Egypt says Golan Heights 'part and parcel of Syria',"(2016, 16, 3)",0,32.9049,35.8073,4,Golan Heights,BBC Monitoring Newsfile,3,Factiva,Israel,Benjamin Netanyahu,"Jews,International Ethnic,Elite,Foreign Ministry,Executive Office,Government,Parties,(National) Major Party,Ideological,Center Right,Executive",40925633,Syria,Syria,NULL,2016
413,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432236,"Ismail welcomed Hollande's current visit to Egypt, praising deeply-rooted relations between Cairo and Paris.",Make a visit,"PM, French President Mull Investment Opportunities","(2016, 16, 3)",1.9,30.0626,31.2497,4,Muhafazat al Qahirah,All Africa,2,Factiva,France,François Hollande,"Elite,Executive,Executive Office,Government,Legislative / Parliamentary,Lower House",40925790,Egypt,Egypt,NULL,2016
414,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432237,"Ismail welcomed Hollande's current visit to Egypt, praising deeply-rooted relations between Cairo and Paris.",Praise or endorse,"PM, French President Mull Investment Opportunities","(2016, 16, 3)",3.4,30.0626,31.2497,4,Muhafazat al Qahirah,All Africa,2,Factiva,Egypt,Sherif Ismail,"Executive,Government,Energy Ministry",40925790,France,François Hollande,"Elite,Executive,Executive Office,Government,Legislative / Parliamentary,Lower House",2016
415,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432238,"Ismail welcomed Hollande's current visit to Egypt, praising deeply-rooted relations between Cairo and Paris.",Praise or endorse,"PM, French President Mull Investment Opportunities","(2016, 16, 3)",3.4,30.0626,31.2497,4,Muhafazat al Qahirah,All Africa,2,Factiva,Egypt,Sherif Ismail,"Executive,Government,Energy Ministry",40925790,France,France,NULL,2016
416,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432239,"Ismail welcomed Hollande's current visit to Egypt, praising deeply-rooted relations between Cairo and Paris.",Host a visit,"PM, French President Mull Investment Opportunities","(2016, 16, 3)",2.8,30.0626,31.2497,4,Muhafazat al Qahirah,All Africa,2,Factiva,Egypt,Egypt,NULL,40925790,France,François Hollande,"Elite,Executive,Executive Office,Government,Legislative / Parliamentary,Lower House",2016
417,Latakia,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432260,"BEIRUT, April 19 (Reuters) - Syrian government forces backed by Russian air power launched a counter-attack against rebels in the northwestern province of Latakia, a rebel group and a conflict monitor said, as violence was reported across much of the northwest on Tuesday.",Use conventional military force,"UPDATE 1-Syrian army mounts attack in northwest, Idlib bombarded","(2016, 16, 3)",-10,35.5317,35.7901,4,Muhafazat al Ladhiqiyah,Reuters News,2,Factiva,Syria,Military (Syria),"Government,Military",40925823,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
418,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24432258,UK Prime Minister David Cameron's administration has been accused of increasing weapons supplies to Riyadh as it boosted imports nearly threefold over the past five years.,Provide aid,UK Arms Sale Licenses to Saudi Arabia Total $4Bln in 1 Year,"(2016, 16, 3)",7,24.6877,46.7219,4,Mintaqat ar Riyad,Unknown,6,Factiva,United Kingdom,David Cameron,"(National) Major Party,Parties,Elite,Legislative / Parliamentary,Ideological,Cabinet,Executive,Center Right,Executive Office,Government",40925857,Saudi Arabia,Saudi Arabia,NULL,2016
419,Raqqa,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432406,"WASHINGTON (Sputnik) — Coalition forces in Syria carried out one airstrike on a Daesh tactical unit near the group's stronghold of Raqqa, which destroyed an Daesh vehicle, CENTCOM said.",Employ aerial weapons,"US-Led Coalition Conducts One Anti-Daesh Airstrike in Syria, 17 in Iraq","(2016, 16, 3)",-10,35.9528,39.0079,4,Ar Raqqah,Unknown,2,Factiva,Syria,Military (Syria),"Government,Military",40925861,Iraq,Islamic State of Iraq and the Levant,"Sunni,Ideological,Fundamentalist,International Religious,Dissident,Muslim,Insurgents",2016
420,Raqqa,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432405,"'In Syria, coalition military forces conducted one strike using remotely piloted aircraft against ISIL targets,' the statement said on Tuesday.",Use conventional military force,"US-Led Coalition Conducts One Anti-Daesh Airstrike in Syria, 17 in Iraq","(2016, 16, 3)",-10,35.9528,39.0079,4,Ar Raqqah,Unknown,3,Factiva,Syria,Military (Syria),"Government,Military",40925861,Syria,Syria,NULL,2016
421,Latakia,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432384,"BEIRUT: Syrian government forces backed by Russian air power launched a counter-attack against rebels in the northwestern province of Latakia, a rebel group and a conflict monitor said, as violence was reported across much of the northwest on Tuesday.",Use conventional military force,"Syrian army mounts attack in northwest, Idlib bombarded","(2016, 16, 3)",-10,35.5317,35.7901,4,Muhafazat al Ladhiqiyah,Channel NewsAsia,1,Factiva,Syria,Military (Syria),"Government,Military",40925894,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
422,Aleppo,Syria,2016-04-19,NULL,2016-04-19,ICEWS24432301,"Meanwhile, UN special envoy Staffan de Mistura confirmed at a recent UNSC session that the situation around Aleppo is continuing to grow complicated in connection with an offensive by the Jabhat al-Nusrah terrorist grouping (banned in the Russian Federation).",Make statement,US promise to send new arms to Syria may lead to new escalation - Russian paper,"(2016, 16, 3)",0,36.2012,37.1612,4,Muhafazat Halab,BBC Monitoring Former Soviet Union,6,Factiva,NULL,Staffan de Mistura,"Global,International Government Organization,Global Diplomatic IGOs",40925898,Syria,Syria,NULL,2016
423,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24432222,"When asked to respond, Saudi Foreign Minister Adel al-Jubeir told reporters in Riyadh he wouldn't comment on statements attributed to the president in magazines, but asserted that the kingdom evaluates its relationship with the U.S. based on Washington's commitment to promises made.",Make statement,"In Saudi visit, Obama faces 'curveball' in ties with kingdom","(2016, 16, 3)",0,24.6877,46.7219,4,Mintaqat ar Riyad,Associated Press Newswires,6,Factiva,Saudi Arabia,Adel al-Jubeir,"Government,Foreign Ministry,Executive",40925912,United States,Barack Obama,"Government,Executive Office,Executive,Ideological,Center Left,Parties,(National) Major Party",2016
441,Mosul,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432696,The moves came after President Obama said last week that the Islamic State is on the defensive.,Make statement,U.S. turns screws on Islamic State ; Pentagon lets Americans take a bigger role in battlefield ops,"(2016, 16, 3)",0,36.335,43.1189,4,Muhafazat Ninawa,USA Today,4,Factiva,United States,Barack Obama,"Center Left,Ideological,Executive Office,Executive,Parties,(National) Major Party,Government",40926302,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Sunni,Muslim,Dissident,Insurgents,Ideological,International Religious",2016
442,Mosul,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432697,"Monday's measures will allow the U.S. military to assist Iraq's security forces as they enter a critical phase in the fight against the Islamic State, also known as ISIL or ISIS, while adhering to White House demands against sending conventional forces to directly fight the militants.",Provide aid,U.S. turns screws on Islamic State ; Pentagon lets Americans take a bigger role in battlefield ops,"(2016, 16, 3)",7,36.335,43.1189,4,Muhafazat Ninawa,USA Today,6,Factiva,United States,Military (United States),"Military,Government",40926302,Iraq,Military Personnel - Special (Iraq),"Government,Military",2016
443,Baghdad,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432584,"Following the deployment, Iraqi Prime Minister Haider Abadi demanded the withdrawal of the Turkish troops, sent into the Bashiqa camp without Baghdad’s approval.",Demand de-escalation of military engagement,At Least 32 IS Terrorists Killed After Attack on Turkish Tank - Reports,"(2016, 16, 3)",-5,33.3406,44.4009,4,Muhafazat Baghdad,Unknown,5,Factiva,Iraq,Haider Al-Abadi,"Muslim,Shia,Lower House,Government,Legislative / Parliamentary,Parties,Fundamentalist,(National) Major Party,Ideological,International Religious,Executive,Executive Office",40926317,Turkey,Military (Turkey),"Government,Military",2016
444,Ba`shiqah,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432519,"ISTANBUL (Reuters) - Turkish armed forces on Tuesday killed 32 suspected Islamic State militants in the Bashiqa area of northern Iraq in response to an attack on a Turkish tank at a military camp there, broadcaster CNN Turk reported.",Use conventional military force,Turkey kills 32 suspected Islamic State militants after attack in Iraq: CNN Turk,"(2016, 16, 3)",-10,36.4495,43.3518,4,Muhafazat Ninawa,Reuters News,1,Factiva,Turkey,Turkish Armed Forces,"Government,Military",40926480,Iraq,Militant (Iraq),Unidentified Forces,2016
445,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24432456,WASHINGTON (AP) — Five senators are calling on President Barack Obama to press Saudi Arabia on human rights issues and raise the cases of two imprisoned advocates when he visits Riyadh this week.,Make a visit,Senators urge Obama to raise Saudi rights cases on visit,"(2016, 16, 3)",1.9,24.6877,46.7219,4,Mintaqat ar Riyad,Associated Press Newswires,1,Factiva,United States,Barack Obama,"Center Left,Ideological,Executive Office,Executive,Parties,(National) Major Party,Government",40926638,Saudi Arabia,Saudi Arabia,NULL,2016
446,Riyadh,Saudi Arabia,2016-04-19,NULL,2016-04-19,ICEWS24432457,WASHINGTON (AP) — Five senators are calling on President Barack Obama to press Saudi Arabia on human rights issues and raise the cases of two imprisoned advocates when he visits Riyadh this week.,Host a visit,Senators urge Obama to raise Saudi rights cases on visit,"(2016, 16, 3)",2.8,24.6877,46.7219,4,Mintaqat ar Riyad,Associated Press Newswires,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,40926638,United States,Barack Obama,"Center Left,Ideological,Executive Office,Executive,Parties,(National) Major Party,Government",2016
450,Mosul,Iraq,2016-04-19,NULL,2016-04-19,ICEWS24432783,"ANKARA, April 19 (Xinhua) -- Turkey's military killed 32 Islamic State (IS) militants in Iraq's Mosul province Tuesday in retaliation to their attack on a Turkish tank in the Bashiqa training camp.",Use conventional military force,Turkish military kills 32 IS militants in northern Iraq,"(2016, 16, 3)",-10,36.335,43.1189,4,Muhafazat Ninawa,Xinhua News Agency,1,Factiva,Turkey,Military (Turkey),"Government,Military",40926903,Iraq,Militant (Iraq),Unidentified Forces,2016
451,Cairo,Egypt,2016-04-19,NULL,2016-04-19,ICEWS24432793,Egypt has been facing growing anti-government terror attacks since the military overthrew former Islamist President Mohamed Morsi in July 2013 and later blacklisted his Muslim Brotherhood group.,Reduce relations,"3 police killed, 8 injured in Egypt's Sinai attack","(2016, 16, 3)",-4,30.0626,31.2497,4,Muhafazat al Qahirah,Xinhua News Agency,3,Factiva,Egypt,Egyptian Armed Forces,"Military,Government",40926904,Egypt,Muslim Brotherhood,"Social,Fundamentalist,(National) Major Party,Parties,Muslim,National Religious,Ideological,Sunni,International Religious",2016
