,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
333,NULL,Egypt,2018-01-03,NULL,2018-01-03,ICEWS28397880,"Islamist militants, especially those loyal to Islamic State (IS) group, have carried several attacks against police and armed forces as well as the country's Christians.",Use unconventional violence,Egypt cabinet approves bill on forming anti-terror council,"(2018, 1, 3)",-9,30.0626,31.2497,1,NULL,BBC Monitoring Middle East,5,Factiva,Egypt,Militant (Egypt),Unidentified Forces,46225227,Egypt,Egyptian Armed Forces,"Government,Military",2018
335,Harasta,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398184,"The military backup forces are amassing near the city of Harasta to unleash a counter-attack against the al-Qaida-linked groups of the Levant Liberation Committee (LLC) and the allied Failaq al-Rahman and push them back from the military-run Vehicle Base in Harasta, the source said on condition of anonymity.",Use conventional military force,Syrian army sends backup forces to hotspot near Damascus,"(2018, 1, 3)",-10,33.5587,36.3652,1,Muhafazat Rif Dimashq,Xinhua News Agency,2,Factiva,Syria,Military (Syria),"Military,Government",46225747,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2018
336,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398185,The Syrian warplanes are heavily striking the rebel positions near the facility to pave the way for the ground forces to storm the area.,Use conventional military force,Syrian army sends backup forces to hotspot near Damascus,"(2018, 1, 3)",-10,33.5102,36.2913,1,Dimashq,Xinhua News Agency,5,Factiva,Syria,Military (Syria),"Military,Government",46225747,Syria,Syria,NULL,2018
337,Harasta,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398186,The Syrian Observatory for Human Rights said at least 15 airstrikes targeted areas in Harasta and its surrounding on Wednesday amid intense battles between the government forces and the ultra-radical rebels.,Use conventional military force,Syrian army sends backup forces to hotspot near Damascus,"(2018, 1, 3)",-10,33.5587,36.3652,1,Muhafazat Rif Dimashq,Xinhua News Agency,6,Factiva,Syria,Military (Syria),"Military,Government",46225747,Syria,Armed Rebel (Syria),"Rebel,Dissident",2018
338,Harasta,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398187,The Syrian Observatory for Human Rights said at least 15 airstrikes targeted areas in Harasta and its surrounding on Wednesday amid intense battles between the government forces and the ultra-radical rebels.,Use unconventional violence,Syrian army sends backup forces to hotspot near Damascus,"(2018, 1, 3)",-9,33.5587,36.3652,1,Muhafazat Rif Dimashq,Xinhua News Agency,6,Factiva,Syria,Armed Rebel (Syria),"Rebel,Dissident",46225747,Syria,Military (Syria),"Military,Government",2018
339,Harasta,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398136,"BEIRUT, January 3 (Sputnik) - The Syrian government forces have repulsed a large militant attack in the settlement of Harasta in the eastern suburb of Damascus, local media reported on Wednesday.",Use conventional military force,Syrian Army Repels Militant Attack in Eastern Suburb of Damascus - Reports,"(2018, 1, 3)",-10,33.5587,36.3652,1,Muhafazat Rif Dimashq,Unknown,1,Factiva,Syria,Military (Syria),"Military,Government",46225772,Syria,Syria,NULL,2018
340,Daraa,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398135,Russia has been supporting the Syrian government forces in their fight against terrorists.,Praise or endorse,Syrian Army Repels Militant Attack in Eastern Suburb of Damascus - Reports,"(2018, 1, 3)",3.4,32.6189,36.1021,1,Muhafazat Dar`a,Unknown,6,Factiva,Russian Federation,Russia,NULL,46225772,Syria,Military (Syria),"Military,Government",2018
341,NULL,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398121,"'The Syrian army continues operation in the southeast of the Idlib province and regained full control over two villages - Umm Sahridj and Ed-Daribiya - as well as Umm Sahridj railway station,' the commander said.",Use conventional military force,Syrian Army Liberates Several Villages in Idlib Province - Commander,"(2018, 1, 3)",-10,35.7667,36.6667,1,Idlib,Unknown,2,Factiva,Syria,Military (Syria),"Military,Government",46225773,Syria,Syria,NULL,2018
342,NULL,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398163,The Kurdistan Regional Government (KRG) has welcomed Iran's decision to re-open border crossings with Iraq's Kurdistan Region that were closed in October after the Kurdish independence referendum.,Praise or endorse,Kurds welcome Iran's re-opening of border crossings,"(2018, 1, 3)",3.4,36.2267,44.7611,1,Kurdistan,BBC Monitoring Middle East,2,Factiva,Iraq,Iraqi Kurdistan,"Kurd (Ethnic Group),International Ethnic",46225822,Iran,Iran,NULL,2018
343,Baghdad,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398161,The statement added that the KRG was ready to discuss managing border crossings and airports with the Iraqi government based on the Iraqi constitution and would coordinate with Baghdad to reach a joint solution that is in the interests of both sides.,Express intent to engage in diplomatic cooperation (such as policy support),Kurds welcome Iran's re-opening of border crossings,"(2018, 1, 3)",4.5,33.3406,44.4009,1,Muhafazat Baghdad,BBC Monitoring Middle East,4,Factiva,Iraq,Iraqi Kurdistan,"Kurd (Ethnic Group),International Ethnic",46225822,Iraq,Iraq,NULL,2018
344,Baghdad,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398162,The statement added that the KRG was ready to discuss managing border crossings and airports with the Iraqi government based on the Iraqi constitution and would coordinate with Baghdad to reach a joint solution that is in the interests of both sides.,Express intent to meet or negotiate,Kurds welcome Iran's re-opening of border crossings,"(2018, 1, 3)",4,33.3406,44.4009,1,Muhafazat Baghdad,BBC Monitoring Middle East,4,Factiva,Iraq,Iraqi Kurdistan,"Kurd (Ethnic Group),International Ethnic",46225822,Iraq,Government (Iraq),Government,2018
345,Kirkuk,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398195,"Kurdish officials have accused the Arab-dominated Iraqi authorities of efforts to marginalise Kurds in the multi-ethnic Kirkuk governorate, saying Kurdish villagers have been forcibly expelled and replaced with Arabs, and Arab officials have been appointed in place of sacked Kurds.",Accuse,Kurdish officials lament Baghdad's 'Arabisation' of Kirkuk,"(2018, 1, 3)",-2,35.4681,44.3922,1,Muhafazat Kirkuk,BBC Monitoring Middle East,2,Factiva,Iraq,Iraqi Kurds,"Kurd (Ethnic Group),International Ethnic",46225824,Iraq,Other Authorities / Officials (Iraq),Government,2018
346,Kirkuk,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398196,Former Iraqi dictator Saddam Hussein moved Arabs into Kurdish areas and expelled Kurds in Kirkuk and neighbouring areas to alter the demographic balance for three decades until his fall in 2003.,Reduce relations,Kurdish officials lament Baghdad's 'Arabisation' of Kirkuk,"(2018, 1, 3)",-4,35.4681,44.3922,1,Muhafazat Kirkuk,BBC Monitoring Middle East,6,Factiva,NULL,Saddam Hussein,"International Religious,Sunni",46225824,Iraq,Governor (Iraq),"Government,Local,Provincial",2018
347,NULL,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398090,"This is a marked contrast to reporting on protests in Iran in 2009, when some party websites, especially the Kurdistan Democratic Party (KDP) and Change Movement (Gorran) appeared to back protesters and featured lengthy reports and photo stories on the protests.",Praise or endorse,Iraqi Kurdish media report Iran protests dispassionately,"(2018, 1, 3)",3.4,36.2267,44.7611,1,Kurdistan,BBC Monitoring Middle East,5,Factiva,Iraq,Kurdistan Democratic Party,"Parties,Kurd (Ethnic Group),(National) Minor Party,Ideological,Nationalist,International Ethnic",46225825,Iran,Protester (Iran),"Protestors / Popular Opposition / Mobs,Dissident",2018
355,Amman,Jordan,2018-01-03,NULL,2018-01-03,ICEWS28398335,"It also necessitates increased coordination and cooperation to uproot terrorism, he said, voicing solidarity with Nigeria.",Praise or endorse,Jordan condemns mosque attack in Nigeria,"(2018, 1, 3)",3.4,31.9552,35.945,1,Muhafazat `Amman,Xinhua News Agency,3,Factiva,Jordan,Ministry (Jordan),Government,46226137,Nigeria,Nigeria,NULL,2018
356,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398247,"DAMASCUS, Jan. 3 (Xinhua) -- Syria's Minister of Reconciliation Ali Haidar said Wednesday that Syria is preparing for the return of refugees from Lebanon, according to state news agency SANA.",Make statement,Syria prepares for return of refugees from Lebanon,"(2018, 1, 3)",0,33.5102,36.2913,1,Dimashq,Xinhua News Agency,1,Factiva,Syria,Ministry (Syria),Government,46226268,Syria,Syria,NULL,2018
357,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398248,"Haidar made the remarks when he met with the Lebanese ambassador to Syria, Saad Zakhia, during which Haidar stressed that the preparations are underway for the return of Syrian refugees from Lebanon.",Consult,Syria prepares for return of refugees from Lebanon,"(2018, 1, 3)",1,33.5102,36.2913,1,Dimashq,Xinhua News Agency,2,Factiva,Bangladesh,Ali Haidar,"Dissident,Elite,Protestors / Popular Opposition / Mobs",46226268,Lebanon,Foreign Affairs (Lebanon),"Government,Foreign Ministry,Executive",2018
358,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398249,"Haidar made the remarks when he met with the Lebanese ambassador to Syria, Saad Zakhia, during which Haidar stressed that the preparations are underway for the return of Syrian refugees from Lebanon.",Consult,Syria prepares for return of refugees from Lebanon,"(2018, 1, 3)",1,33.5102,36.2913,1,Dimashq,Xinhua News Agency,2,Factiva,Lebanon,Foreign Affairs (Lebanon),"Government,Foreign Ministry,Executive",46226268,Bangladesh,Ali Haidar,"Dissident,Elite,Protestors / Popular Opposition / Mobs",2018
359,Hamah,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398290,Intense battles have been raging since the Syrian army launched an offensive in the northern countryside of the central province of Hama and the adjacent southern countryside of the northwestern province of Idlib against the al-Qaida-linked Levant Liberation Committee (LLC) and other allied militants.,Use conventional military force,"Syrian army captures 70 towns, villages in northern Syria","(2018, 1, 3)",-10,35.1318,36.7578,1,Muhafazat Hamah,Xinhua News Agency,2,Factiva,Syria,Military (Syria),"Government,Military",46226338,NULL,Al Qaeda,"International Radicals / Extremists / Fundamentalists,International Dissident,International Insurgents,International Religious,Sunni",2018
360,Hamah,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398291,Intense battles have been raging since the Syrian army launched an offensive in the northern countryside of the central province of Hama and the adjacent southern countryside of the northwestern province of Idlib against the al-Qaida-linked Levant Liberation Committee (LLC) and other allied militants.,Use conventional military force,"Syrian army captures 70 towns, villages in northern Syria","(2018, 1, 3)",-10,35.1318,36.7578,1,Muhafazat Hamah,Xinhua News Agency,2,Factiva,Syria,Military (Syria),"Government,Military",46226338,Syria,Militant (Syria),Unidentified Forces,2018
361,NULL,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398289,The Syrian Observatory for Human Rights said the government forces are heavily shelling the militants' positions in the southern countryside of Idlib amid bad weather conditions in that part of the country.,Make statement,"Syrian army captures 70 towns, villages in northern Syria","(2018, 1, 3)",0,35.7667,36.6667,1,Idlib,Xinhua News Agency,3,Factiva,Syria,Syrian Observatory for Human Rights,"Dissident,Exiles",46226338,Syria,Military (Syria),"Government,Military",2018
362,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398214,"Berri on Wednesday urged business owners, restaurants, hotels and offices in the area to reopen after many of them had closed down, having given up on the area attracting visitors again.",Make an appeal or request,Lebanon removes security barriers in downtown Beirut,"(2018, 1, 3)",3,33.8889,35.4944,1,Beyrouth,Associated Press Newswires,3,Factiva,Lebanon,Nabih Berri,"(National) Minor Party,International Religious,Legislative / Parliamentary,Shia,Government,Unicameral,Ideological,Center Right,Parties",46226424,Lebanon,Company - Owner or Operator (Lebanon),"Social,Business",2018
363,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398215,"Berri on Wednesday urged business owners, restaurants, hotels and offices in the area to reopen after many of them had closed down, having given up on the area attracting visitors again.",Make an appeal or request,Lebanon removes security barriers in downtown Beirut,"(2018, 1, 3)",3,33.8889,35.4944,1,Beyrouth,Associated Press Newswires,3,Factiva,Lebanon,Nabih Berri,"(National) Minor Party,International Religious,Legislative / Parliamentary,Shia,Government,Unicameral,Ideological,Center Right,Parties",46226424,Lebanon,Lebanon,NULL,2018
364,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398515,"The speaker of parliament, Nabih Berri, who issued Wednesday's order, said he hoped businesses, restaurants, hotels and offices in the area would now be able to resume work.",Make optimistic comment,Beirut lifts security cordon in boost for battered business quarter,"(2018, 1, 3)",0.4,33.8889,35.4944,1,Beyrouth,Reuters News,5,Factiva,Lebanon,Nabih Berri,"Government,International Religious,Parties,Unicameral,Center Right,Ideological,Shia,Legislative / Parliamentary,(National) Minor Party",46226591,Lebanon,Business (Lebanon),"Business,Social",2018
365,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398516,"The speaker of parliament, Nabih Berri, who issued Wednesday's order, said he hoped businesses, restaurants, hotels and offices in the area would now be able to resume work.",Make optimistic comment,Beirut lifts security cordon in boost for battered business quarter,"(2018, 1, 3)",0.4,33.8889,35.4944,1,Beyrouth,Reuters News,5,Factiva,Lebanon,Nabih Berri,"Government,International Religious,Parties,Unicameral,Center Right,Ideological,Shia,Legislative / Parliamentary,(National) Minor Party",46226591,Lebanon,Lebanon,NULL,2018
366,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398438,"Referring to the alliance of Iran, Hezbollah and Syria, Mekdad told a visiting Iranian parliamentarian delegation that the victories of the 'axis of resistance' in Syria against the terror groups have foiled the foreign schemes in Syria.",Make statement,Syrian official blames Syria's enemies for Iran's unrest,"(2018, 1, 3)",0,33.5102,36.2913,1,Dimashq,Xinhua News Agency,2,Factiva,Syria,Faisal Mekdad,"Foreign Ministry,Government,Executive",46226623,Syria,Syria,NULL,2018
367,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398439,"In a statement, the ministry said the Syrian government vehemently condemns the stances of the United States and Israel regarding the current protest movement in Iran.",Criticize or denounce,Syrian official blames Syria's enemies for Iran's unrest,"(2018, 1, 3)",-2,33.5102,36.2913,1,Dimashq,Xinhua News Agency,6,Factiva,Syria,Government (Syria),Government,46226623,United States,United States,NULL,2018
368,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398440,"In a statement, the ministry said the Syrian government vehemently condemns the stances of the United States and Israel regarding the current protest movement in Iran.",Criticize or denounce,Syrian official blames Syria's enemies for Iran's unrest,"(2018, 1, 3)",-2,33.5102,36.2913,1,Dimashq,Xinhua News Agency,6,Factiva,Syria,Government (Syria),Government,46226623,Israel,Israel,NULL,2018
369,Riyadh,Saudi Arabia,2018-01-03,NULL,2018-01-03,ICEWS28398501,"Jafari also accused Washington, Tel Aviv and Riyadh of ordering militants of the Islamic State (IS) terrorist group (outlawed in Russia) to penetrate into the Iranian territory 'with the aim of subversion.'",Accuse,Iran's Revolution Guards Corps Chief Says Riot of Year Failed,"(2018, 1, 3)",-2,24.6877,46.7219,1,Mintaqat ar Riyad,Unknown,4,Factiva,Iran,Mohammad Ali Jafari,"Military Intelligence,Military,Government,Army Special Forces,Army",46226637,Saudi Arabia,Saudi Arabia,NULL,2018
373,Raqqa,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398587,The arrests were launched after an SDF member was attacked by unknown raiders at the entrance of Ein Issa.,Use unconventional violence,SDF Withdraws from Positions to Allow ISIL to Escape Battlefields in Eastern Syria,"(2018, 1, 3)",-9,35.9528,39.0079,1,Ar Raqqah,FARS News Agency,6,Factiva,Syria,Syria,NULL,46226863,Syria,Bank (Syria),"Social,Business",2018
374,Hasaka,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398541,The sources said that the army has granted amnesty to 68 gunmen that had handed over their weapons to the army men and joined peace in Hasaka.,Forgive,Syrian Army Grants Amnesty to Tens of Militants in Hasaka,"(2018, 1, 3)",7,36.5024,40.7477,1,Muhafazat al Hasakah,FARS News Agency,2,Factiva,Syria,Military (Syria),"Military,Government",46226866,Syria,Armed Gang (Syria),Unidentified Forces,2018
375,Hasaka,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398543,The sources said that the army has granted amnesty to 68 gunmen that had handed over their weapons to the army men and joined peace in Hasaka.,Demobilize armed forces,Syrian Army Grants Amnesty to Tens of Militants in Hasaka,"(2018, 1, 3)",9,36.5024,40.7477,1,Muhafazat al Hasakah,FARS News Agency,2,Factiva,Syria,Armed Gang (Syria),Unidentified Forces,46226866,Syria,Men (Syria),"General Population / Civilian / Social,Social",2018
376,Hasaka,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398542,The Russian Defense Ministry announced in its latest report last month that militants in four more regions laid down arms and joined peace with the Syrian Army troops.,"Declare truce, ceasefire",Syrian Army Grants Amnesty to Tens of Militants in Hasaka,"(2018, 1, 3)",9,36.5024,40.7477,1,Muhafazat al Hasakah,FARS News Agency,4,Factiva,Russian Federation,Defense / Security Ministry (Russia),"Executive,Government,Defense / Security Ministry",46226866,Syria,Military (Syria),"Military,Government",2018
377,Manama,Bahrain,2018-01-03,NULL,2018-01-03,ICEWS28398530,"Bahraini police forces on Tuesday detained Hussein Abdullah Hali al-Rashed, 29, who has been sentenced to death and stripped of his citizenship, Arabic-language Lualua TV network reported.","Arrest, detain, or charge with legal action",Bahrain Arrests Wanted Political Activist Sentenced to Death,"(2018, 1, 3)",-5,26.2154,50.5832,1,Capital Governorate,FARS News Agency,2,Factiva,Bahrain,Police (Bahrain),"Government,Police",46226912,Bahrain,Citizen (Bahrain),"Social,General Population / Civilian / Social",2018
378,Sanabis,Bahrain,2018-01-03,NULL,2018-01-03,ICEWS28398529,"The developments came as Bahraini people staged anti-regime protests across the sheikdom, including in Sanabis, al-Akr, al-Ma'amir and several other regions.",Demonstrate or rally,Bahrain Arrests Wanted Political Activist Sentenced to Death,"(2018, 1, 3)",-6.5,26.2272,50.5508,1,Capital Governorate,FARS News Agency,5,Factiva,Bahrain,Citizen (Bahrain),"Social,General Population / Civilian / Social",46226912,NULL,Unspecified Actor,Unspecified,2018
383,Al Qa'im,Iraq,2018-01-03,NULL,2018-01-03,ICEWS28398652,US marine sharpshooters with 3/6 Marines Recon Unit fire at insurgents and foreign fighters from a rooftopof a house the town of al-Qaim at the Iraqi-Syrian border (File),fight with small arms and light weapons,US Marines Starts 2018 Re-Imagining the Future of Weaponry,"(2018, 1, 3)",-10,34.3684,41.1622,1,Muhafazat al Anbar,Unknown,1,Factiva,Iraq,Iraq,NULL,46227185,NULL,Combatant (International),Unidentified Forces,2018
384,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398815,"Beirut -- WASHINGTON: President Donald Trump Wednesday blasted his former chief strategist ahead of the release of a new, unflattering book that paints the president as juvenile and his White House as chaotic.",Criticize or denounce,Trump blasts Bannon after new book; Trump blasts Bannon after new book,"(2018, 1, 3)",-2,33.8889,35.4944,1,Beyrouth,Unknown,1,Factiva,United States,Donald Trump,"Executive,Executive Office,Government",46227412,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",2018
385,Damascus,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398896,"Referring to the alliance of Iran, Hezbollah and Syria, Mekdad told a visiting Iranian parliamentarian delegation that the victories of the 'axis of resistance' in Syria against the terror groups have foiled the foreign schemes in Syria.",Make statement,"Xinhua Middle East news summary at 2200 GMT, Jan. 3","(2018, 1, 3)",0,33.5102,36.2913,1,Dimashq,Xinhua News Agency,2,Factiva,Syria,Faisal Mekdad,"Foreign Ministry,Executive,Government",46227439,Syria,Syria,NULL,2018
386,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398764,"In an interview with Lebanon's pro-Iran al-Mayadeen channel, Sayyed Hassan Nasrallah also said Israeli strikes on Hezbollah positions in Syria did not, and will not, prevent supplies of weapons reaching the group.",Use conventional military force,Hezbollah: Syrian war will be over in 1-2 years,"(2018, 1, 3)",-10,33.8889,35.4944,1,Beyrouth,Reuters News,2,Factiva,Israel,Israel,NULL,46227487,Lebanon,Hezbollah,"Dissident,International Religious,Ideological,Far Left,Shia,Organized Violent,Parties,National Religious,Social,(National) Minor Party",2018
387,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398765,"In an interview with Lebanon's pro-Iran al-Mayadeen channel, Sayyed Hassan Nasrallah also said Israeli strikes on Hezbollah positions in Syria did not, and will not, prevent supplies of weapons reaching the group.",Use conventional military force,Hezbollah: Syrian war will be over in 1-2 years,"(2018, 1, 3)",-10,33.8889,35.4944,1,Beyrouth,Reuters News,2,Factiva,Israel,Israel,NULL,46227487,Syria,Syria,NULL,2018
388,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398763,Hezbollah and other Iran-backed groups have backed Syria's President Bashar al-Assad during the conflict which erupted in 2011.,Cooperate militarily,Hezbollah: Syrian war will be over in 1-2 years,"(2018, 1, 3)",7.4,33.8889,35.4944,1,Beyrouth,Reuters News,3,Factiva,Lebanon,Hezbollah,"Dissident,International Religious,Ideological,Far Left,Shia,Organized Violent,Parties,National Religious,Social,(National) Minor Party",46227487,Syria,Bashar al-Assad,"Parties,Social,National Religious,(National) Major Party,National Ethnic Minority,Shia,Far Right,Religious Minority,Government,Executive,Ideological,International Religious,Executive Office,National Ethnic",2018
389,NULL,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398851,"HEZBOLLAH LEADER NASRALLAH SAYS ISRAELI STRIKES ON ITS POSITIONS IN SYRIA DID NOT, AND WILL NOT, PREVENT MISSILE SUPPLIES GETTING TO HEZBOLLAH",Make statement,"HEZBOLLAH LEADER NASRALLAH SAYS ISRAELI STRIKES ON ITS POSITIONS IN SYRIA DID NOT, AND WILL NOT, PREVENT MISSILE SUPPLIES GETTING TO HEZBOLLAH","(2018, 1, 3)",0,33.5102,36.2913,1,NULL,Reuters News,1,Factiva,Lebanon,Hezbollah,"Dissident,International Religious,Ideological,Far Left,Shia,Organized Violent,Parties,National Religious,Social,(National) Minor Party",46227494,Israel,Israel,NULL,2018
390,NULL,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398852,"HEZBOLLAH LEADER NASRALLAH SAYS ISRAELI STRIKES ON ITS POSITIONS IN SYRIA DID NOT, AND WILL NOT, PREVENT MISSILE SUPPLIES GETTING TO HEZBOLLAH",Use conventional military force,"HEZBOLLAH LEADER NASRALLAH SAYS ISRAELI STRIKES ON ITS POSITIONS IN SYRIA DID NOT, AND WILL NOT, PREVENT MISSILE SUPPLIES GETTING TO HEZBOLLAH","(2018, 1, 3)",-10,33.5102,36.2913,1,NULL,Reuters News,1,Factiva,Israel,Israel,NULL,46227494,Lebanon,Hezbollah,"Dissident,International Religious,Ideological,Far Left,Shia,Organized Violent,Parties,National Religious,Social,(National) Minor Party",2018
391,NULL,Syria,2018-01-03,NULL,2018-01-03,ICEWS28398853,"HEZBOLLAH LEADER NASRALLAH SAYS ISRAELI STRIKES ON ITS POSITIONS IN SYRIA DID NOT, AND WILL NOT, PREVENT MISSILE SUPPLIES GETTING TO HEZBOLLAH",Use conventional military force,"HEZBOLLAH LEADER NASRALLAH SAYS ISRAELI STRIKES ON ITS POSITIONS IN SYRIA DID NOT, AND WILL NOT, PREVENT MISSILE SUPPLIES GETTING TO HEZBOLLAH","(2018, 1, 3)",-10,33.5102,36.2913,1,NULL,Reuters News,1,Factiva,Israel,Israel,NULL,46227494,Syria,Syria,NULL,2018
392,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28399047,He urged the Cabinet to ratify the Health Ministry’s budget before the government falls into a similar problem faced in 2017.,Make an appeal or request,Health Ministry urges budget increase after 2017 shortfall; Health Ministry urges budget increase,"(2018, 1, 3)",3,33.8889,35.4944,1,Beyrouth,Unknown,3,Factiva,Lebanon,Ministry of Health,"Health Ministry,Government,Executive",46227997,Lebanon,Cabinet / Council of Ministers / Advisors (Lebanon),"Government,Cabinet,Executive",2018
393,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28399054,"Stating that both Aoun and Berri are Hezbollah’s “friends and allies,” Nasrallah said: “We are concerned with tackling this issue through dialogue and communications to find an appropriate solution.”",Make statement,Hezbollah mediating in Aoun-Berri row; Hezbollah mediating in Aoun-Berri row,"(2018, 1, 3)",0,33.8889,35.4944,1,Beyrouth,Unknown,5,Factiva,Lebanon,Hezbollah,"Dissident,Organized Violent,(National) Minor Party,International Religious,Parties,National Religious,Ideological,Far Left,Shia,Social",46228002,Lebanon,Nabih Berri,"Shia,(National) Minor Party,International Religious,Parties,Government,Unicameral,Legislative / Parliamentary,Ideological,Center Right",2018
394,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28398997,"The families of two Lebanese servicemen killed in violence that shook the country’s northeastern region between 2012 and 2017 had asked that the ministers of justice and defense to refer the issue of the clashes to the Judicial Council, the highest court in Lebanon.",Make an appeal or request,Judicial investigation into Arsal clashes on Cabinet agenda; Arsal judicial investigation on Cabinet agenda,"(2018, 1, 3)",3,33.8889,35.4944,1,Beyrouth,Unknown,2,Factiva,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",46228006,Lebanon,Justice Department/Ministery (Lebanon),"Judicial,Government",2018
395,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28399055,Hariri also separately met with U.S. Ambassador Elizabeth Richards and Chinese Ambassador Wang Kejian and discussed the latest developments and bilateral relations between Lebanon and the two countries.,Consult,"Hariri praises State Security, General Security for stability; Hariri praises State Security, General Security for stability","(2018, 1, 3)",1,33.8889,35.4944,1,Beyrouth,Unknown,6,Factiva,Lebanon,Saad Hariri,"Elite,(National) Minor Party,International Religious,Parties,Government,Executive,Executive Office,Ideological,Center Right,Sunni",46228036,United States,Foreign Affairs (United States),"Foreign Ministry,Executive,Government",2018
396,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28399056,Hariri also separately met with U.S. Ambassador Elizabeth Richards and Chinese Ambassador Wang Kejian and discussed the latest developments and bilateral relations between Lebanon and the two countries.,Consult,"Hariri praises State Security, General Security for stability; Hariri praises State Security, General Security for stability","(2018, 1, 3)",1,33.8889,35.4944,1,Beyrouth,Unknown,6,Factiva,Lebanon,Saad Hariri,"Elite,(National) Minor Party,International Religious,Parties,Government,Executive,Executive Office,Ideological,Center Right,Sunni",46228036,China,Foreign Affairs (China),"Foreign Ministry,Executive,Government",2018
397,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28399057,Hariri also separately met with U.S. Ambassador Elizabeth Richards and Chinese Ambassador Wang Kejian and discussed the latest developments and bilateral relations between Lebanon and the two countries.,Consult,"Hariri praises State Security, General Security for stability; Hariri praises State Security, General Security for stability","(2018, 1, 3)",1,33.8889,35.4944,1,Beyrouth,Unknown,6,Factiva,United States,Foreign Affairs (United States),"Foreign Ministry,Executive,Government",46228036,Lebanon,Saad Hariri,"Elite,(National) Minor Party,International Religious,Parties,Government,Executive,Executive Office,Ideological,Center Right,Sunni",2018
398,Beirut,Lebanon,2018-01-03,NULL,2018-01-03,ICEWS28399058,Hariri also separately met with U.S. Ambassador Elizabeth Richards and Chinese Ambassador Wang Kejian and discussed the latest developments and bilateral relations between Lebanon and the two countries.,Consult,"Hariri praises State Security, General Security for stability; Hariri praises State Security, General Security for stability","(2018, 1, 3)",1,33.8889,35.4944,1,Beyrouth,Unknown,6,Factiva,China,Foreign Affairs (China),"Foreign Ministry,Executive,Government",46228036,Lebanon,Saad Hariri,"Elite,(National) Minor Party,International Religious,Parties,Government,Executive,Executive Office,Ideological,Center Right,Sunni",2018
